ID,R_E,ratio,P_amb,alfa_M,T_inf,P_v,mu_L,gases,fractions,surfactant,c_L,error_code,success,elapsed_time,steps,collapse_time,T_max,n_NH3,expansion_work,dissipated_acoustic_energy,energy_efficiency,enable_heat_transfer,enable_evaporation,enable_reactions,enable_dissipated_energy,excitation_type,target_specie,p_A,freq,n,R_0,R_dot_0,T_0,c_NH3_0,c_H2_0,c_H_0,c_NH2_0,c_NH_0,c_N_0,c_NNH_0,c_N2H4_0,c_N2H3_0,c_N2H2_0,c_H2NN_0,c_N2_0,R_last,R_dot_last,T_last,c_NH3_last,c_H2_last,c_H_last,c_NH2_last,c_NH_last,c_N_last,c_NNH_last,c_N2H4_last,c_N2H3_last,c_N2H2_last,c_H2NN_last,c_N2_last
2755,0.0009585706615064337,1.0,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,2,True,30.13515043258667,3,0.0,303.15,4.693052210375242e-38,0.0,2.9513982236787126e-20,36926846579330.016,True,False,True,True,sin_sqr,NH3,272522.3853635492,21419.92012540922,1.0,0.0009585706615064337,0.0,303.15,0.0,3.0194607728472617e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0064869242824206e-05,0.0009585706615064337,-5.243913367914408e-19,303.15,1.2720212852635898e-35,3.019460772847262e-05,4.7036896232311804e-36,1.5732971428624195e-37,-4.2563136888288565e-46,-3.0394346960068914e-52,1.9147979210490878e-44,-8.817510147083778e-42,4.243195942563232e-64,-8.68113367120869e-53,-4.194923863498331e-52,1.0064869242824206e-05
2755,0.0009585716183453704,1.0,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,0,True,3.0595805644989014,20877,7.153635377876781e-05,433.5270236352766,-8.023464803239822e-32,0.0,0.00013986402323389692,1e+30,True,False,True,True,sin_sqr,NH3,272522.3853635492,21419.92012540922,1.0,0.0009585716183453704,0.0,303.15,0.0,3.019460768387196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.006486922795732e-05,0.0009585716088344043,-7.308452544077555e-19,303.15,-2.1747015151107613e-29,3.019460768431539e-05,8.081961829477848e-25,-7.382147227826797e-35,-1.159933767894992e-43,-6.999754590450127e-54,3.557059758737252e-35,-2.67033881951681e-39,2.2247656674118355e-35,-1.3303534429011649e-30,-1.9370665322168058e-31,1.0064869228105008e-05
2755,0.0009585706615064337,1.0,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,0,True,4.332268238067627,28270,7.15100585245767e-05,433.52754768172633,-5.619982576999155e-32,0.0,0.000139864205568027,1e+30,True,False,True,True,sin_sqr,NH3,272522.7095420284,21419.92012540922,1.0,0.0009585706615064337,0.0,303.15,0.0,3.0194607728472617e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0064869242824206e-05,0.0009585706530172512,-7.96493565966525e-20,303.15,-1.523259774284787e-29,3.019460772886832e-05,8.07199423702315e-25,2.9916961764069068e-33,2.745188669579239e-43,1.5172513245813784e-53,3.5526727942360946e-35,2.6261535641794774e-39,2.2295772816447602e-35,-1.3287156594886927e-30,-1.9346817175161752e-31,1.0064869242956115e-05
2755,0.0009585706615064337,1.0,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,0,True,9.326363563537598,55954,7.153714261646484e-05,433.5262633455066,-7.023310914501118e-31,0.0,0.00013986232443299467,1e+30,True,False,True,True,sin_sqr,NH3,272522.3853635492,21420.05796767363,1.0,0.0009585706615064337,0.0,303.15,0.0,3.0194607728472617e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0064869242824206e-05,0.0009585706516866944,2.6396582639979716e-09,303.15000005440663,-1.9036228131186134e-28,3.019460774335275e-05,1.6904038164575455e-20,-7.350855938977886e-30,-1.7604529346521217e-39,1.3479937862741844e-45,7.355255836861193e-31,6.841006554154265e-41,6.000044744407498e-28,-2.8465931444137003e-26,-4.057476270712476e-27,1.0064869247784343e-05
2755,0.0009530463493296607,1.0,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,2,True,30.265657424926758,3,0.0,303.15,-2.9147569070546805e-38,0.0,1.369522978527303e-20,1e+30,True,False,True,True,sin_sqr,NH3,270650.74004169257,20624.087440775216,1.0,0.0009530463493296607,0.0,303.15,0.0,3.019486672336444e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0064955574454814e-05,0.0009530463493296607,-1.602947940858658e-19,303.15,-8.038437963699536e-36,3.019486672336444e-05,-5.076745392695868e-36,-6.218982762518365e-37,8.593851454739182e-36,-3.929658982941247e-37,1.0419763179903201e-44,3.976266481221931e-42,-6.500952290485556e-63,3.330837510328347e-53,3.0717729565654834e-52,1.0064955574454814e-05
2755,0.0009558085054180472,1.0,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,0,True,8.922245740890503,55984,7.149864783495009e-05,435.95162000517087,-2.4278493850243338e-29,0.0,0.00014303031259493056,1e+30,True,False,True,True,sin_sqr,NH3,271586.5627026209,21022.00378309222,1.0,0.0009558085054180472,0.0,303.15,0.0,3.0194736851688595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0064912283896198e-05,0.0009558084967061462,4.200994136833709e-09,303.15000001891616,-6.637743578288602e-27,3.019473685828446e-05,2.1462512022349588e-19,-2.3888387357420864e-30,-1.6456308510334344e-29,-6.223468937724188e-30,9.446196080837687e-30,3.392829254183144e-27,-9.242627316703062e-26,-3.668767338420971e-26,-1.879954051632508e-26,1.0064912286094862e-05
2755,0.000955809462256984,1.0,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,0,True,9.308474063873291,56117,7.15484478644695e-05,435.9512989901773,-5.55479452827067e-31,0.0,0.00014303046472291119,1e+30,True,False,True,True,sin_sqr,NH3,271586.5627026209,21022.00378309222,1.0,0.000955809462256984,0.0,303.15,0.0,3.0194736806829778e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.006491226894326e-05,0.0009558094535277183,3.6913094304439787e-09,303.1500000679034,-1.518677031831076e-28,3.019473682538497e-05,1.2474450169781275e-19,1.285886254085394e-29,1.287346623426064e-38,1.2120688157149225e-43,5.490247896155988e-30,-5.743265961545718e-40,-6.231680551035291e-26,-1.432618423184765e-25,-2.9933600853803e-26,1.0064912275128218e-05
2755,0.0009558085054180472,1.0,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,2,True,44.173102378845215,19904,7.153224757158874e-05,435.95129047013313,1.2825503315801273e-35,0.0,0.00014303064305872123,6.548238217648951e+26,True,False,True,True,sin_sqr,NH3,271586.8868811001,21022.00378309222,1.0,0.0009558085054180472,0.0,303.15,0.0,3.0194736851688595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0064912283896198e-05,0.0009558085054209776,-2.351784308690657e-19,303.15,3.5064942854054216e-33,3.0194736851688467e-05,-2.9795316145929683e-32,-4.4013459492487045e-37,-1.2537122557885532e-38,3.361996063099315e-45,-1.367936602034164e-42,-2.127613245081341e-34,5.903978721515367e-55,-1.830877784601512e-45,-1.4887741851584672e-44,1.0064912283896145e-05
2755,0.0009558085054180472,1.0,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,0,True,8.702579975128174,55929,7.148792530130764e-05,435.95077695908833,-8.5452090991817e-28,0.0,0.00014302871165747358,1e+30,True,False,True,True,sin_sqr,NH3,271586.5627026209,21022.14162535663,1.0,0.0009558085054180472,0.0,303.15,0.0,3.0194736851688595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0064912283896198e-05,0.000955808496009979,5.385709715920586e-09,303.1500000384134,-2.3362613552980715e-25,3.0194736863571614e-05,6.06773048800291e-19,1.1767220102993377e-30,-5.400871541453743e-29,-3.1686232807753484e-33,2.670561033273021e-29,1.1677556954857165e-25,-1.6733098631353928e-25,-1.1527292818220852e-26,-2.6041819314820665e-26,1.0064912287857229e-05
2755,0.0009558085054180472,1.0,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,2,True,44.6546471118927,19962,7.133714132843456e-05,436.91277537204337,2.107183900237269e-34,0.0,0.00014471498762551994,4.032560285089587e+25,True,False,True,True,sin_sqr,NH3,273207.45509822306,21022.00378309222,1.0,0.0009558085054180472,0.0,303.15,0.0,3.0194736851688595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0064912283896198e-05,0.000955808505420924,1.6610609571368268e-19,303.15,5.76104354156484e-32,3.0194736851688497e-05,-6.506438097525752e-32,1.6506098880378783e-36,2.2537694521194238e-38,8.651701755000721e-43,-2.87120892657163e-42,3.816548493595599e-34,-4.111376884156922e-53,3.281612594155804e-45,2.669282573886453e-44,1.0064912283896111e-05
