ID,R_E,ratio,P_amb,alfa_M,T_inf,P_v,mu_L,gases,fractions,surfactant,c_L,error_code,elapsed_time,steps,collapse_time,T_max,n_NH3,expansion_work,dissipated_acoustic_energy,energy_efficiency,target_specie,p_A,freq,n,R_0,R_dot_0,T_0,c_NH3_0,c_H2_0,c_H_0,c_NH2_0,c_NH_0,c_N_0,c_NNH_0,c_N2H4_0,c_N2H3_0,c_N2H2_0,c_H2NN_0,c_N2_0,R_last,R_dot_last,T_last,c_NH3_last,c_H2_last,c_H_last,c_NH2_last,c_NH_last,c_N_last,c_NNH_last,c_N2H4_last,c_N2H3_last,c_N2H2_last,c_H2NN_last,c_N2_last
14011,7.499999999999999e-06,1.0,506625.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,0.5306525230407715,2493,1.0306317817709747e-05,305.2142889319541,-4.7261723924048106e-51,0.0,3.785378955930505e-12,1e+30,NH3,-150000.0,50000.0,0.5,7.499999999999999e-06,0.0,303.15,0.0,0.0001564603385097385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.215344616991283e-05,7.500000000599538e-06,1.3905555936334965e-21,303.15,-2.6744664816899093e-42,0.00015646033850928216,3.6906815633970585e-21,-9.211664159277902e-45,-1.446250580711232e-52,-3.9271744629571887e-59,1.6833941427332726e-31,2.5074886067459605e-51,-4.291765920869357e-31,-3.2609676524460864e-28,-1.7905085909102603e-28,5.215344616976049e-05
14013,7.499999999999999e-06,1.0,506625.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,0.5406019687652588,3231,1.5084216746962644e-05,305.2142889319541,-7.329187121889644e-44,0.0,1.2219308333247498e-11,1e+30,NH3,-150000.0,50000.0,2.0,7.499999999999999e-06,0.0,303.15,0.0,0.0001564603385097385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.215344616991283e-05,7.499999993461313e-06,-2.563504963966956e-22,303.15,-4.147471510560312e-35,0.0001564603385147173,1.7441519479532016e-45,5.6822069763748895e-78,1.445547026361835e-87,-1.1668442623297339e-86,7.955428077140509e-56,3.863363534569758e-83,-5.237366223824031e-90,-1.2813404137222194e-70,-1.690579409729559e-73,5.215344617157238e-05
14014,7.499999999999999e-06,1.0,506625.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,0.4179539680480957,2375,5.308484016527149e-06,307.24892701640107,1.7447997946097093e-80,0.0,7.922637964618212e-12,2.666207867009591e+64,NH3,-150000.0,100000.0,0.5,7.499999999999999e-06,0.0,303.15,0.0,0.0001564603385097385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.215344616991283e-05,7.499999999779316e-06,8.549724520720454e-23,303.15,9.873547094839893e-72,0.0001564603385099062,4.9538423619803814e-39,3.428264031306004e-74,-1.4032193568454046e-85,-3.789070307530519e-80,2.259547206380944e-49,-3.761231667360891e-81,6.034244446685761e-76,1.2061857887183205e-57,6.610283852349397e-58,5.215344616996918e-05
14015,7.499999999999999e-06,1.0,506625.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,0.48490285873413086,2823,7.55821661276365e-06,307.2712607002385,1.744802547195879e-80,0.0,1.2615536961441185e-11,4.245503957146938e+64,NH3,-150000.0,100000.0,1.0,7.499999999999999e-06,0.0,303.15,0.0,0.0001564603385097385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.215344616991283e-05,7.499999999446216e-06,3.4524772607906325e-22,303.15,9.873562672606831e-72,0.00015646033851016063,4.953854979282444e-39,3.428265172494887e-74,-2.2281493706767265e-85,-3.789075837676639e-80,2.2595529613899896e-49,-6.017152259209171e-81,6.034245445447589e-76,1.2061857887005932e-57,6.610283852263804e-58,5.21534461700529e-05
14016,7.499999999999999e-06,1.0,506625.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,0.5681860446929932,3432,7.55821661276365e-06,307.2997608680882,-4.2337975337254934e-44,0.0,2.4874729272963447e-11,1e+30,NH3,-150000.0,100000.0,2.0,7.499999999999999e-06,0.0,303.15,0.0,0.0001564603385097385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.215344616991283e-05,7.500000001094688e-06,-6.6022766347612535e-22,303.15,-2.395839307547145e-35,0.00015646033850890556,-5.0702119158120605e-36,-6.0439204278212494e-40,9.468791111893188e-47,1.5456560101169816e-56,-2.3126257010354983e-46,2.575278127686828e-42,-5.893558400601556e-66,1.4780724198266257e-53,1.1885028098116656e-52,5.215344616963442e-05
14020,7.499999999999999e-06,1.0,506625.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,0.7192721366882324,2921,0.00010030765311410138,303.4277273859114,-1.1340023442711567e-50,0.0,7.23250463450814e-13,1e+30,NH3,-200000.0,5000.0,0.5,7.499999999999999e-06,0.0,303.15,0.0,0.0001564603385097385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.215344616991283e-05,7.499999963999713e-06,-1.3927398150082588e-20,303.15,-6.41714066373385e-42,0.00015646033853715027,8.78864629891397e-21,-2.1862135507464998e-44,-8.29154835158631e-52,-5.956794182728285e-58,4.008678465113301e-31,7.458778217727101e-51,-2.475144962975926e-30,-7.8168820700332465e-28,-4.296447696328464e-28,5.2153446179049884e-05
14017,7.499999999999999e-06,1.0,506625.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,1.3058149814605713,4815,0.0005003133727882609,303.20551693179704,-3.463002126648559e-103,0.0,1.4434939154292119e-13,1e+30,NH3,-200000.0,1000.0,0.5,7.499999999999999e-06,0.0,303.15,0.0,0.0001564603385097385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.215344616991283e-05,7.500000029706104e-06,6.805397547249805e-22,303.15,-1.959658310559324e-94,0.00015646033848711914,1.744838930302445e-53,5.646623840748023e-100,-1.4001049048255795e-101,-1.9612881498717313e-94,7.95856154049946e-64,-3.128060793244408e-101,1.2722309270139564e-97,3.112810316784531e-78,1.0909815819729673e-83,5.2153446162373465e-05
14021,7.499999999999999e-06,1.0,506625.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,1.1762888431549072,4395,0.0001501207704057749,303.4277273859114,-2.8425804976028177e-44,0.0,1.1238854665131568e-12,1e+30,NH3,-200000.0,5000.0,1.0,7.499999999999999e-06,0.0,303.15,0.0,0.0001564603385097385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.215344616991283e-05,7.4999999436961515e-06,-3.976323116246706e-22,303.15,-1.6085715467345576e-35,0.0001564603385526101,3.0499793642592837e-23,-2.9919859253810766e-43,-1.217917784171747e-46,-3.6431956919196696e-55,1.3911569747967212e-33,-3.318387486378452e-42,-2.8404812308144544e-35,-2.689032708845044e-30,-1.4704172866151814e-30,5.2153446184202995e-05
14023,7.499999999999999e-06,1.0,506625.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,0.6682538986206055,2660,5.0308444623145003e-05,303.7058059725046,-7.066949478812703e-45,0.0,1.4503918185665742e-12,1e+30,NH3,-200000.0,10000.0,0.5,7.499999999999999e-06,0.0,303.15,0.0,0.0001564603385097385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.215344616991283e-05,7.499999978801897e-06,1.2244817340709164e-21,303.15,-3.999075383717961e-36,0.00015646033852587923,1.9809293501982413e-21,-4.8791089318523616e-45,-4.0274422368580295e-53,-5.077622714212482e-60,9.035417465213644e-32,3.3018587818947516e-52,-1.1787275333568446e-31,-1.7459943996590773e-28,-9.448501092854686e-29,5.215344617529319e-05
13995,7.499999999999999e-06,1.0,506625.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,8.09255576133728,22731,0.0007501155058395854,303.1909530065241,2.664681518132981e-38,0.0,2.417962332552232e-13,5.3281202469888465e+20,NH3,-150000.0,1000.0,2.0,7.499999999999999e-06,0.0,303.15,0.0,0.0001564603385097385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.215344616991283e-05,7.500000026220795e-06,1.854919116503196e-22,303.15,1.507901265523247e-29,0.00015646033848977305,1.8853803802516763e-56,2.5000619522370777e-83,-1.805972315356164e-94,-2.296038667253385e-97,8.599599380291692e-67,-4.948805105067214e-90,-8.859743047906099e-98,-2.167512900074299e-78,-1.451839638819813e-86,5.215344616325798e-05
