ID,R_E,ratio,P_amb,alfa_M,T_inf,P_v,mu_L,gases,fractions,surfactant,c_L,error_code,elapsed_time,steps,collapse_time,T_max,n_NH3,expansion_work,dissipated_acoustic_energy,energy_efficiency,target_specie,p_A,freq,n,R_0,R_dot_0,T_0,c_NH3_0,c_H2_0,c_H_0,c_NH2_0,c_NH_0,c_N_0,c_NNH_0,c_N2H4_0,c_N2H3_0,c_N2H2_0,c_H2NN_0,c_N2_0,R_last,R_dot_last,T_last,c_NH3_last,c_H2_last,c_H_last,c_NH2_last,c_NH_last,c_N_last,c_NNH_last,c_N2H4_last,c_N2H3_last,c_N2H2_last,c_H2NN_last,c_N2_last
20016,1.9999999999999998e-05,1.0,101325.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,1.162384033203125,6818,7.91883293257113e-06,399.2615957284893,5.186882381550216e-40,0.0,3.486217551902082e-09,3.946552471519693e+26,NH3,-50000.0,100000.0,2.0,1.9999999999999998e-05,0.0,303.15,0.0,3.229144142497074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.076381380832358e-05,2.0000000331364742e-05,9.611470029630088e-21,303.15,1.5478461173022158e-32,3.2291441389489554e-05,2.6315351993037586e-24,-4.302274573909749e-36,1.43422351218904e-44,3.051558595396941e-54,1.2386299861991907e-34,2.483407295308518e-40,4.808147715669655e-35,-3.6528182963143666e-30,-4.172840666554803e-31,1.0763813796496604e-05
20017,1.9999999999999998e-05,1.0,101325.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,1.890683650970459,10896,0.00031250709781205734,328.1848221918975,-1.1203847274891258e-43,0.0,5.330056658415101e-09,1e+30,NH3,-100000.0,1000.0,0.5,1.9999999999999998e-05,0.0,303.15,0.0,3.229144142497074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.076381380832358e-05,2.000000250105767e-05,-4.335907261518498e-21,303.15,-3.34340063715468e-36,3.229144115716813e-05,-7.715714181946469e-24,-6.508108731841454e-38,-6.80267645453879e-49,3.216454660236698e-58,-3.6316880292812983e-34,-2.2420776039724143e-44,6.20934655762219e-33,1.185536179358652e-29,1.8262364737450175e-30,1.0763813719056063e-05
20018,1.9999999999999998e-05,1.0,101325.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,2.3443305492401123,13643,0.00031250709781205734,328.1848221918975,1.4508110464832078e-40,0.0,5.332055821933495e-09,2.158010880690972e+27,NH3,-100000.0,1000.0,1.0,1.9999999999999998e-05,0.0,303.15,0.0,3.229144142497074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.076381380832358e-05,2.0000002807298127e-05,6.784368687950622e-22,303.15,4.329443480771359e-33,3.22914411243772e-05,-7.715714170488197e-24,3.1289251328555333e-38,3.2622668054514106e-44,-2.2607375709620536e-53,-3.631688020200157e-34,5.671662973987957e-40,6.20931061122425e-33,1.185536181748746e-29,1.8262364718908523e-30,1.0763813708125752e-05
20020,1.9999999999999998e-05,1.0,101325.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,2.4500086307525635,11360,7.938578141177197e-05,824.5375586693217,2.433789335375816e-38,0.0,2.7528925460817297e-08,6.641651328429923e+25,NH3,-100000.0,5000.0,0.5,1.9999999999999998e-05,0.0,303.15,0.0,3.229144142497074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.076381380832358e-05,2.0000003784191624e-05,8.924091337696064e-21,303.15,7.262800936850897e-31,3.229144101977568e-05,2.0017943002609577e-22,-1.9011168515159555e-40,-9.255270462154127e-47,-1.2000683327307992e-54,9.422189825823024e-33,1.3461396774164856e-40,-7.358350480530484e-31,-5.708098743234394e-28,-2.3421090130702436e-29,1.0763813673258511e-05
20019,1.9999999999999998e-05,1.0,101325.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,3.655198097229004,22899,0.00031250709781205734,328.1848221918975,7.832505756333708e-44,0.0,1.0663435515644512e-08,7.994038224070393e+30,NH3,-100000.0,1000.0,2.0,1.9999999999999998e-05,0.0,303.15,0.0,3.229144142497074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.076381380832358e-05,2.0000005565521786e-05,8.423499229026358e-22,303.15,2.3373393135654654e-36,3.2291440829038515e-05,2.6390678524952274e-22,5.2326070550621765e-39,-2.248693058763868e-49,-6.072526292661734e-57,1.2421754882267138e-32,1.0328525411172119e-45,-6.024834332807106e-31,-2.515947378592083e-28,-6.289975810151309e-29,1.0763813609679432e-05
20021,1.9999999999999998e-05,1.0,101325.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,2.32319712638855,11684,7.938578141177197e-05,824.5375586693217,-6.602880994660327e-42,0.0,2.871217767822342e-08,1e+30,NH3,-100000.0,5000.0,1.0,1.9999999999999998e-05,0.0,303.15,0.0,3.229144142497074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.076381380832358e-05,2.000000410988952e-05,2.8355994277532065e-21,303.15,-1.9704009395572023e-34,3.229144098490141e-05,1.7130036707005614e-22,-5.025626826708524e-41,-3.490768847899538e-47,-1.5688179354655516e-55,8.062889247979627e-33,1.3561071641739576e-40,-5.844141996075143e-31,-4.80718221321367e-28,-2.084248386953882e-29,1.0763813661633665e-05
20023,1.9999999999999998e-05,1.0,101325.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,2.1807892322540283,11070,4.5283043903214275e-05,1105.802896196534,-1.971027520612282e-43,0.0,2.995504799841719e-08,1e+30,NH3,-100000.0,10000.0,0.5,1.9999999999999998e-05,0.0,303.15,0.0,3.229144142497074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.076381380832358e-05,2.0000003706527915e-05,-4.262384603923193e-21,303.15,-5.88184872123156e-36,3.229144102809141e-05,2.4928724399997074e-20,-1.8361783132490054e-42,8.276107059395271e-46,8.432097791121522e-45,1.1733631844304453e-30,6.662028478344371e-43,-7.088871391746377e-31,-5.5508361913593435e-30,-2.2319666874704897e-31,1.076381367603061e-05
20022,1.9999999999999998e-05,1.0,101325.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,3.394768238067627,20018,7.938578141177197e-05,827.520198842834,-9.053800307066528e-39,0.0,5.753966160554219e-08,1e+30,NH3,-100000.0,5000.0,2.0,1.9999999999999998e-05,0.0,303.15,0.0,3.229144142497074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.076381380832358e-05,2.0000008287026608e-05,1.5167798139004328e-21,303.15,-2.7017911527198787e-31,3.22914405376317e-05,1.897643683423553e-22,9.435559945269837e-38,-1.7871863706705748e-46,1.2948249140855127e-53,8.931966055500053e-33,-3.345684774723595e-40,-7.210941966112124e-31,-5.392521456542818e-28,-2.2888206096655406e-29,1.0763813512543591e-05
20024,1.9999999999999998e-05,1.0,101325.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,2.8918936252593994,13632,4.5283043903214275e-05,1105.802896196534,-8.378343645211656e-38,0.0,3.443009885222748e-08,1e+30,NH3,-100000.0,10000.0,1.0,1.9999999999999998e-05,0.0,303.15,0.0,3.229144142497074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.076381380832358e-05,2.000000388134067e-05,-2.922328392407337e-22,303.15,-2.5002263057239686e-30,3.229144100937326e-05,2.4930088039599914e-20,-7.318377307400124e-41,5.049727176670391e-46,8.308307601166818e-45,1.1734273685228433e-30,1.6269929582627202e-41,-6.941877026945512e-31,-5.5579506790287196e-30,-2.2294367520034884e-31,1.0763813669791167e-05
20027,1.9999999999999998e-05,1.0,101325.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,1.5887014865875244,10033,2.6250062722702708e-05,1243.0738985647126,1.4547721924922862e-41,0.0,3.296029016820831e-08,1.330349747677751e+29,NH3,-100000.0,20000.0,1.0,1.9999999999999998e-05,0.0,303.15,0.0,3.229144142497074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.076381380832358e-05,2.0000003437779167e-05,-2.918504973489771e-21,303.15,4.341263739624614e-34,3.2291441056864215e-05,4.2311221903260276e-18,1.2198599598209935e-45,1.744012424925786e-40,9.544557049660361e-40,1.9915351189721353e-28,1.5635061121549143e-38,2.0655358681355877e-28,-6.519097939394509e-31,3.619421585831983e-31,1.0763813685622236e-05
20026,1.9999999999999998e-05,1.0,101325.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,1.6751275062561035,10103,2.6258842008530996e-05,1217.5049013988669,1.8399182605031905e-42,0.0,2.8754226958975084e-08,9.176413242141477e+29,NH3,-100000.0,20000.0,0.5,1.9999999999999998e-05,0.0,303.15,0.0,3.229144142497074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.076381380832358e-05,2.0000003360909975e-05,1.0394931160579727e-21,303.15,5.490598845315603e-35,3.229144106509731e-05,1.7762425428940223e-18,3.928229446483717e-46,2.608128605937012e-41,1.311029636997391e-40,8.360546554236522e-29,1.524687746115899e-39,-4.930456384796764e-28,-9.7206359579441e-30,-1.5684589973978903e-29,1.0763813688366021e-05
20025,1.9999999999999998e-05,1.0,101325.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,3.587446928024292,18074,4.5283043903214275e-05,1105.802896196534,-1.7477389488245124e-42,0.0,6.832369135038521e-08,1e+30,NH3,-100000.0,10000.0,2.0,1.9999999999999998e-05,0.0,303.15,0.0,3.229144142497074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.076381380832358e-05,2.0000007667154175e-05,1.1879081744777908e-21,303.15,-5.215518244388846e-35,3.229144060400469e-05,3.7349728353623913e-20,-1.6189591972890448e-40,-4.614373462307189e-45,1.1334763551725887e-44,1.758003936337371e-30,6.181684984619831e-40,-8.342043797305613e-30,-4.363275593971768e-29,-1.7175717629626328e-30,1.0763813534668239e-05
