ID,R_E,ratio,P_amb,alfa_M,T_inf,P_v,mu_L,gases,fractions,surfactant,c_L,error_code,elapsed_time,steps,collapse_time,T_max,n_NH3,expansion_work,dissipated_acoustic_energy,energy_efficiency,target_specie,p_A,freq,n,R_0,R_dot_0,T_0,c_NH3_0,c_H2_0,c_H_0,c_NH2_0,c_NH_0,c_N_0,c_NNH_0,c_N2H4_0,c_N2H3_0,c_N2H2_0,c_H2NN_0,c_N2_0,R_last,R_dot_last,T_last,c_NH3_last,c_H2_last,c_H_last,c_NH2_last,c_NH_last,c_N_last,c_NNH_last,c_N2H4_last,c_N2H3_last,c_N2H2_last,c_H2NN_last,c_N2_last
2004,1e-06,1.0,202650.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,42,106.82489967346191,0,0.0,0.0,0.0,0.0,0.0,0.0,NH3,-500000.0,20000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,1e-06,1.0,202650.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,42,105.36096930503845,0,0.0,0.0,0.0,0.0,0.0,0.0,NH3,-500000.0,30000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,1e-06,1.0,202650.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,42,105.66466856002808,0,0.0,0.0,0.0,0.0,0.0,0.0,NH3,-500000.0,30000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,1e-06,1.0,202650.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,42,106.08085203170776,0,0.0,0.0,0.0,0.0,0.0,0.0,NH3,-500000.0,30000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,1e-06,1.0,202650.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,42,106.59088468551636,0,0.0,0.0,0.0,0.0,0.0,0.0,NH3,-500000.0,40000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,1e-06,1.0,202650.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,3.877703905105591,14878,9.83176771168764e-06,8961.077962310112,2.7030908136086154e-17,0.0,1.1576254822018212e-07,251464.82119279262,NH3,-500000.0,100000.0,0.5,1e-06,0.0,303.15,0.0,0.00010313015502368745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.437671834122915e-05,9.814980315518407e-07,-9.629858332565199e-14,303.1500000000251,6.825016858772059e-06,9.881316499319301e-05,-5.545609363038372e-23,-4.815065502552357e-24,-7.344044738798143e-24,-2.799444234616167e-11,-4.226529876999898e-33,4.370785579137985e-09,9.161517579870687e-09,1.039625550310588e-14,1.1049897817746057e-19,3.2931697967372125e-05
2010,1e-06,1.0,202650.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,42,107.20109343528748,0,0.0,0.0,0.0,0.0,0.0,0.0,NH3,-500000.0,40000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1e-06,1.0,202650.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,6.223568439483643,19596,7.781352064671113e-06,10107.590448077255,2.2023405624889185e-17,0.0,3.4404843585261744e-07,917286.2981931295,NH3,-500000.0,100000.0,1.0,1e-06,0.0,303.15,0.0,0.00010313015502368745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.437671834122915e-05,9.849552306860843e-07,-7.21677094756226e-14,303.1500000000187,5.5023269871519945e-06,9.965178239686753e-05,8.355746427496392e-24,-1.0248033311902189e-21,-3.650674520147422e-24,-1.5303579974532957e-11,5.370341239319799e-30,4.048244459186065e-09,1.0158985204776944e-08,6.516899194805945e-11,-9.526602095624032e-12,3.321080244839551e-05
1979,1e-06,1.0,202650.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,52,400.12580585479736,0,0.0,0.0,0.0,0.0,0.0,0.0,NH3,-300000.0,20000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,1e-06,1.0,202650.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,52,400.2122309207916,0,0.0,0.0,0.0,0.0,0.0,0.0,NH3,-300000.0,20000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,1e-06,1.0,506625.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,8.641404151916504,21640,0.0005000380471172193,303.1502541883328,5.671566450959712e-138,0.0,5.143136783308468e-19,5.324696345617682e+114,NH3,-50000.0,1000.0,0.5,1e-06,0.0,303.15,0.0,0.00019357993393630867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.452664464543623e-05,1.0000000235162227e-06,1.5516160517089066e-23,303.15,1.3539866580946365e-126,0.0001935799329291024,1.846407496387332e-66,6.686635018926688e-129,-2.1842328254041455e-134,-2.9738679740453315e-127,1.0419885806174795e-76,1.1347855387240647e-133,4.403900645460385e-121,1.2640237559335504e-101,1.2950735609580272e-112,6.45266443097e-05
2016,1e-06,1.0,202650.0,0.35,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,11.910945415496826,36810,7.781352064671113e-06,10107.590448077255,2.7872230654088903e-17,0.0,6.871271303719243e-07,1447555.3054523629,NH3,-500000.0,100000.0,2.0,1e-06,0.0,303.15,0.0,0.00010313015502368745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.437671834122915e-05,9.807014829007034e-07,5.224600995548005e-14,303.1500000000544,7.054603703630884e-06,9.865701203190256e-05,-5.209044466969649e-17,7.871715602108233e-14,1.0872508221647134e-20,-3.340310680317794e-11,5.225550944849895e-19,4.5136803879249444e-08,9.400898758752036e-10,1.2925547175295543e-12,8.432236750515225e-09,3.286454936662235e-05
2020,1e-06,1.0,506625.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,3.3219637870788574,9005,0.00010003867050141647,303.15127094404886,2.823556486478303e-107,0.0,3.3260655999143338e-18,6.916782611575629e+84,NH3,-50000.0,5000.0,0.5,1e-06,0.0,303.15,0.0,0.00019357993393630867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.452664464543623e-05,1.0000000002872021e-06,1.5691921531507607e-23,303.15,6.740744573025227e-96,0.00019357993392400805,-2.076663703582248e-55,1.2166851658709162e-98,2.0660527216881395e-103,2.4024508139201575e-96,-1.1719294835207175e-65,2.280247077171882e-102,1.2157342651150644e-98,2.4039105493626313e-79,2.3459750641056184e-82,6.452664464133562e-05
2021,1e-06,1.0,506625.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,6.408294439315796,15965,0.00015001143208844423,303.15127094404886,2.8235639711554967e-107,0.0,6.092020107775981e-18,1.2668742028141765e+85,NH3,-50000.0,5000.0,1.0,1e-06,0.0,303.15,0.0,0.00019357993393630867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.452664464543623e-05,1.0000000043752267e-06,2.2590744811530934e-23,303.15,6.740762358706599e-96,0.00019357993374891636,-2.0766637017037923e-55,1.2166854615776047e-98,2.0803443471374126e-103,2.4024508117459675e-96,-1.1719294814006474e-65,4.851649143501028e-102,1.2157406743001749e-98,2.4039105471883152e-79,2.345975061983709e-82,6.45266445829722e-05
2023,1e-06,1.0,506625.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,1.319767713546753,4939,5.0039418285078564e-05,303.1525419124184,9.858999150918595e-138,0.0,6.670564515603214e-18,3.972826105113253e+115,NH3,-50000.0,10000.0,0.5,1e-06,0.0,303.15,0.0,0.00019357993393630867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.452664464543623e-05,1.0000000001295301e-06,-3.451236576725101e-23,303.15,2.35366267229663e-126,0.00019357993393076057,1.8464514868838377e-66,8.0373400172165e-129,9.597455185292625e-135,1.3713092454967686e-127,1.0420134112900977e-76,3.2083735674561552e-133,5.90858074768444e-121,1.4260356133921103e-101,1.4610651193998717e-112,6.452664464358728e-05
2024,1e-06,1.0,506625.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,2.7286899089813232,8286,7.500813244160862e-05,303.1525419124184,4.634147288742691e-138,0.0,1.2254317349518653e-17,1.5527054818777702e+116,NH3,-50000.0,10000.0,1.0,1e-06,0.0,303.15,0.0,0.00019357993393630867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.452664464543623e-05,1.0000000003333953e-06,-2.1877510203077215e-23,303.15,1.1063211709224293e-126,0.0001935799339220296,1.846456355539477e-66,5.798397979081412e-129,1.3012712359020335e-136,1.118870301556409e-129,1.0420161587852472e-76,2.1401326049750027e-134,2.9508797391361336e-121,1.09536186209875e-101,1.1222686129319269e-112,6.452664464067615e-05
