ID,R_E,ratio,P_amb,alfa_M,T_inf,P_v,mu_L,gases,fractions,surfactant,c_L,error_code,success,elapsed_time,steps,collapse_time,T_max,n_NH3,expansion_work,dissipated_acoustic_energy,energy_efficiency,enable_heat_transfer,enable_evaporation,enable_reactions,enable_dissipated_energy,excitation_type,target_specie,p_A,freq,n,R_0,R_dot_0,T_0,c_NH3_0,c_H2_0,c_H_0,c_NH2_0,c_NH_0,c_N_0,c_NNH_0,c_N2H4_0,c_N2H3_0,c_N2H2_0,c_H2NN_0,c_N2_0,R_last,R_dot_last,T_last,c_NH3_last,c_H2_last,c_H_last,c_NH2_last,c_NH_last,c_N_last,c_NNH_last,c_N2H4_last,c_N2H3_last,c_N2H2_last,c_H2NN_last,c_N2_last
2538,0.0008638908061226184,1.0,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,2,True,30.31927490234375,3,0.0,303.15,2.87668400702709e-38,0.0,6.2023047037194914e-21,12659913420280.61,True,False,True,True,sin_impulse_flat_ends,NH3,363649.94785562047,37146.73768709917,1.0,0.0008638908061226184,0.0,303.15,0.0,3.0199504679288425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.006650155976281e-05,0.0008638908061226184,-4.8718681597687245e-21,303.15,1.0651897858332544e-35,3.0199504679288425e-05,3.698768437327335e-36,2.9174870406694407e-39,-1.4774055712368576e-36,-1.289249232470295e-36,-9.17491549409044e-46,-7.22408406438704e-42,-3.346270189186462e-63,-4.671351961082046e-53,-4.515603880012781e-52,1.006650155976281e-05
2538,0.0008638915909484239,1.0,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,0,True,10.297003746032715,53028,3.095050318990081e-05,323.0071450424623,-4.940950385069244e-31,0.0,3.2894857585158327e-06,1e+30,True,False,True,True,sin_impulse_flat_ends,NH3,363649.94785562047,37146.73768709917,1.0,0.0008638915909484239,0.0,303.15,0.0,3.01995046342476e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0066501544749201e-05,0.0008638915891645504,-5.463282796604926e-09,303.15000001824706,-1.8295494250193336e-28,3.0199504636718528e-05,9.96556862549341e-22,2.467261613650419e-29,-2.0416597415307198e-40,-8.396703295383117e-48,4.331185497847925e-32,4.386594971262513e-40,3.0462091692100643e-29,-1.672585103366227e-27,-2.3913386117886616e-28,1.0066501545572904e-05
2538,0.0008638908061226184,1.0,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,2,True,30.294989824295044,3,0.0,303.15,2.87668400702709e-38,0.0,6.2023047037194914e-21,12659913420280.61,True,False,True,True,sin_impulse_flat_ends,NH3,363650.2213988745,37146.73768709917,1.0,0.0008638908061226184,0.0,303.15,0.0,3.0199504679288425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.006650155976281e-05,0.0008638908061226184,-4.8718681597687245e-21,303.15,1.0651897858332544e-35,3.0199504679288425e-05,3.698768437327335e-36,2.9174870406694407e-39,-1.4774055712368576e-36,-1.289249232470295e-36,-9.17491549409044e-46,-7.22408406438704e-42,-3.346270189186462e-63,-4.671351961082046e-53,-4.515603880012781e-52,1.006650155976281e-05
2538,0.0008638908061226184,1.0,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,0,True,9.985565423965454,52947,3.0978941415740834e-05,323.0070531640413,1.5190394075505053e-31,0.0,3.2894566515766727e-06,1.2715250579708093e+21,True,False,True,True,sin_impulse_flat_ends,NH3,363649.94785562047,37146.84229808532,1.0,0.0008638908061226184,0.0,303.15,0.0,3.0199504679288425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.006650155976281e-05,0.0008638908044828026,-7.654136726301185e-10,303.1499999511734,5.624758459610232e-29,3.019950466696709e-05,3.789758407669964e-20,-1.4532633704801858e-30,-7.088114164240836e-33,-2.471778746214126e-38,-7.868311158104305e-30,1.3604902462067774e-32,-1.8188051329886893e-26,-4.4164630141364106e-26,-9.080036833886415e-27,1.0066501555655757e-05
2538,0.0008560425480674009,1.0,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,0,True,7.326853036880493,39610,3.043851121972314e-05,323.33364394547795,1.3821693217223535e-31,0.0,3.310762211514304e-06,1.4064896368835987e+21,True,False,True,True,sin_impulse_flat_ends,NH3,363649.94785562047,37146.73768576902,1.0,0.0008560425480674009,0.0,303.15,0.0,3.0199959217304642e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.006665307243488e-05,0.0008560425463803267,-3.457433741743586e-19,303.15,5.260010237025069e-29,3.0199959217403298e-05,3.305626616369378e-25,-9.048550095754533e-32,-4.1657764605658744e-43,-7.415042186997658e-56,1.4551411703941089e-35,-9.573699870332993e-39,-4.848207259763469e-35,-5.456119591688821e-31,-7.946366763172671e-32,1.00666530724677e-05
2538,0.0008599666770950096,1.0,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,0,True,3.9373810291290283,22393,3.096066228186046e-05,323.169038948737,-1.7709202370516445e-29,0.0,3.2999971521644256e-06,1e+30,True,False,True,True,sin_impulse_flat_ends,NH3,363649.94785562047,37146.73768643409,1.0,0.0008599666770950096,0.0,303.15,0.0,3.019973091124133e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0066576970413776e-05,0.0008599666752237477,-3.3716154638864e-20,303.15,-6.647609888421739e-27,3.019973091134936e-05,2.5274392694401287e-19,-1.3368129249079909e-33,-1.511650532357298e-29,-3.6894385780652616e-34,1.1125736691053564e-29,3.2243687158829586e-27,-1.5952185598649375e-25,-5.0519607808393624e-26,-3.0586560241326244e-26,1.0066576970449999e-05
2538,0.0008599674619208151,1.0,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,0,True,6.43578028678894,35123,3.098247247272715e-05,323.16903606654216,-1.30662383211943e-30,0.0,3.299995021292811e-06,1e+30,True,False,True,True,sin_impulse_flat_ends,NH3,363649.94785562047,37146.73768643409,1.0,0.0008599674619208151,0.0,303.15,0.0,3.0199730865788524e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.006657695526284e-05,0.0008599674600577557,1.147622433477616e-19,303.15,-4.9047390977704e-28,3.0199730865896453e-05,2.72931596561547e-20,1.199633681483723e-33,2.6028656367846084e-35,6.365678784753026e-41,1.201439381818899e-30,-5.464543547834824e-35,-2.1436684813392104e-28,-4.475917820634552e-26,-6.549303238614568e-27,1.0066576955298744e-05
2538,0.0008599666770950096,1.0,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,0,True,6.614046573638916,36426,3.100433435257353e-05,323.1690699421212,-4.4176226090636275e-31,0.0,3.300002378721182e-06,1e+30,True,False,True,True,sin_impulse_flat_ends,NH3,363650.2213988745,37146.73768643409,1.0,0.0008599666770950096,0.0,303.15,0.0,3.019973091124133e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0066576970413776e-05,0.0008599666752327581,-1.1429068440449292e-19,303.15,-1.65826958910896e-28,3.0199730911349176e-05,3.671173809281542e-23,3.266688878298015e-33,-2.270305621615377e-34,3.707951754823646e-41,1.6160433068895246e-33,1.7239507534539087e-34,4.332091481090757e-32,-5.745712971729048e-29,-8.360920828077416e-30,1.0066576970449736e-05
2538,0.0008599666770950096,1.0,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,2,True,30.148661851882935,3,0.0,303.15,2.0342262414663112e-38,0.0,4.262269606226205e-20,123030123804036.77,True,False,True,True,sin_impulse_flat_ends,NH3,363649.94785562047,37146.84229742024,1.0,0.0008599666770950096,0.0,303.15,0.0,3.019973091124133e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0066576970413776e-05,0.0008599666770950095,1.0531600793535255e-20,303.15,7.635997436167324e-36,3.0199730911241338e-05,-1.444835281272688e-36,-1.6807102551401446e-37,-7.646815887987408e-36,9.824528011909302e-36,-1.9339212163127818e-44,-1.6269372367771623e-39,3.7106618889374095e-61,-1.4009355354985465e-50,-1.1390650695522792e-49,1.0066576970413778e-05
2538,0.0008599666770950096,1.0,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,0,True,7.302929162979126,37295,3.108635597287835e-05,322.67080063042465,-6.550349777311526e-26,0.0,3.1491989785869178e-06,1e+30,True,False,True,True,sin_impulse_flat_ends,NH3,363649.94785562047,37669.79261718399,1.0,0.0008599666770950096,0.0,303.15,0.0,3.019973091124133e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0066576970413776e-05,0.0008599666754416879,-2.544902597147452e-19,303.15,-2.4588442216723816e-23,3.019973091133588e-05,1.4689344224661302e-18,1.1025823657991125e-32,5.658060786238551e-28,8.165891295298704e-32,6.466219702423207e-29,1.2292508758299852e-23,-2.8466422490672924e-25,-5.151117875992731e-28,-4.152414481836512e-26,1.0066576970445441e-05
