ID,R_E,ratio,P_amb,alfa_M,T_inf,P_v,mu_L,rho_L,gases,fractions,surfactant,c_L,error_code,success,elapsed_time,steps,collapse_time,T_max,n_NH3,expansion_work,dissipated_acoustic_energy,energy_efficiency,enable_heat_transfer,enable_evaporation,enable_reactions,enable_dissipated_energy,excitation_type,target_specie,p_A,freq,n,R_0,R_dot_0,T_0,c_NH3_0,c_H2_0,c_H_0,c_NH2_0,c_NH_0,c_N_0,c_NNH_0,c_N2H4_0,c_N2H3_0,c_N2H2_0,c_H2NN_0,c_N2_0,R_last,R_dot_last,T_last,c_NH3_last,c_H2_last,c_H_last,c_NH2_last,c_NH_last,c_N_last,c_NNH_last,c_N2H4_last,c_N2H3_last,c_N2H2_last,c_H2NN_last,c_N2_last
986,0.00014079375296471484,1.0,15198.75,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,2.262856960296631,43391,7.921912147426882e-05,4969.974821768853,3.852931194413797e-12,0.0,1.4757696544913336e-05,224.90396847943117,True,False,True,True,sin_impulse,NH3,-439163.7147551964,19475.99431565472,1.0,0.00014079375296471484,0.0,293.15,0.0,4.991344255376674e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6637814184588913e-06,0.00013837931624202413,5.520692775203552e-15,293.1499999999937,3.4712756600859026e-07,4.7364795762369514e-06,-1.0086161127511194e-16,3.0672246775885804e-24,2.2629355765459317e-26,5.71428889993555e-15,-2.9187810380486502e-27,1.035682421628997e-11,7.087787055919052e-12,2.262088069524181e-20,9.081420959862436e-22,1.578819526370069e-06
986,0.00014079406017364674,1.0,15198.75,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,1.6559534072875977,30923,7.92191661301024e-05,4969.965940989414,3.852918097482098e-12,0.0,1.4757675793417524e-05,224.9044167292073,True,False,True,True,sin_impulse,NH3,-439163.7147551964,19475.99431565472,1.0,0.00014079406017364674,0.0,293.15,0.0,4.9913435689645685e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.663781189654856e-06,0.00013837964676479265,1.1651287654598453e-14,293.14999999999026,3.471238986976239e-07,4.736481562302818e-06,-1.6186614122377048e-16,3.066892018620266e-24,2.2639330966954863e-26,5.714334169657063e-15,-4.6839962674018536e-27,1.0357060307895925e-11,7.087188674417652e-12,2.2618957763877482e-20,5.028236880012364e-22,1.5788201886023236e-06
986,0.00014079375296471484,1.0,15198.75,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,2.807281494140625,53592,7.921912239727012e-05,4969.972553307775,3.8529211965190725e-12,0.0,1.4757667896388709e-05,224.90411548160193,True,False,True,True,sin_impulse,NH3,-439163.36669447867,19475.99431565472,1.0,0.00014079375296471484,0.0,293.15,0.0,4.991344255376674e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6637814184588913e-06,0.00013837932194711854,-3.5188064055624685e-14,293.1500000000344,3.4712662232020496e-07,4.736480270188565e-06,6.215202324822872e-16,3.0673348223320993e-24,2.2591614758318766e-26,5.7143044772963825e-15,1.7985243626383867e-26,1.0356850814470127e-11,7.087678585977565e-12,2.262053523495462e-20,4.772345133823012e-22,1.5788197578530425e-06
986,0.00014079375296471484,1.0,15198.75,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,1.7424108982086182,32686,7.921902345019036e-05,4969.967129165949,3.852900303096226e-12,0.0,1.4757608261834824e-05,224.90442626223822,True,False,True,True,sin_impulse,NH3,-439163.7147551964,19476.02668504784,1.0,0.00014079375296471484,0.0,293.15,0.0,4.991344255376674e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6637814184588913e-06,0.0001383793377243394,-5.012372589215889e-14,293.1500000000486,3.4712462120829507e-07,4.736481734453302e-06,8.455768944701375e-16,3.067175778402275e-24,2.2601808637369648e-26,5.714335355463445e-15,2.4465216403325018e-26,1.0356503614306638e-11,7.087852768988498e-12,2.2621100337470003e-20,1.223331618972423e-20,1.5788202460072728e-06
986,0.00014027003136060328,1.0,15198.75,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,2.7257213592529297,55574,7.931381561145781e-05,5001.385290072181,3.92627751033756e-12,0.0,1.4965466116832918e-05,223.80977563241305,True,False,True,True,sin_impulse,NH3,-439358.3069108298,19419.638258015155,1.0,0.00014027003136060328,0.0,293.15,0.0,4.992518804066343e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.664172934688781e-06,0.00013779032863542534,-1.2668724191564736e-14,293.1500000000119,3.582912277792295e-07,4.729474502983401e-06,1.9131325256627472e-16,3.155983122448412e-24,2.097608593298487e-26,5.565859356012015e-15,5.527932436443355e-27,1.1055926672375332e-11,7.438184558209866e-12,2.3747236271387728e-20,5.034525195197105e-22,1.5764840938422712e-06
986,0.00013974630975649172,1.0,15198.75,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,1.5759527683258057,27657,7.94100080487162e-05,5032.738995553097,3.9812441606403914e-12,0.0,1.5178345403832307e-05,223.8594410938663,True,False,True,True,sin_impulse,NH3,-439552.8990664632,19363.28220037559,1.0,0.00013974630975649172,0.0,293.15,0.0,4.993702156373439e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6645673854578131e-06,0.0001372122802220675,1.0897660527042112e-14,293.1499999999909,3.6791818880838555e-07,4.72360800975827e-06,-1.408280245657951e-16,3.2489249133284946e-24,1.9661687207565003e-26,5.450028176469501e-15,-4.064153173906386e-27,1.1686851979860334e-11,7.761962771146513e-12,2.4789266236410213e-20,1.6103295952206557e-21,1.5745282239055306e-06
986,0.0001386988665482686,1.0,15198.75,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,2.8709921836853027,54006,7.960691470012215e-05,5095.285651172259,4.040548996348603e-12,0.0,1.56196433421333e-05,226.9867631396188,True,False,True,True,sin_impulse,NH3,-439942.0833777299,19250.57008509646,1.0,0.0001386988665482686,0.0,293.15,0.0,4.9960956707453704e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66536522358179e-06,0.00013608715699601717,-5.4565693859182226e-15,293.1500000000052,3.8273690819150833e-07,4.715161997655704e-06,7.626777841184527e-17,3.393024791334347e-24,1.7801341922022055e-26,5.298892298629351e-15,2.1970612121739598e-27,1.2723104616783565e-11,8.321492037294012e-12,2.6593778233509613e-20,4.344910118180933e-22,1.571712261467635e-06
986,0.0001366039801318224,1.0,15198.75,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,4.509088039398193,87299,8.001901026490661e-05,5219.883340845936,4.0055475319298415e-12,0.0,1.656634050902263e-05,242.8479771657178,True,False,True,True,sin_impulse,NH3,-440720.4520002634,19025.1458545382,1.0,0.0001366039801318224,0.0,293.15,0.0,5.000992816502087e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6669976055006953e-06,0.00013393479362459003,9.75089870966438e-17,293.15000000000003,3.9800913671553806e-07,4.708937174544636e-06,8.198893916959742e-21,1.267557776038729e-24,1.6041718614997544e-26,5.219568836050103e-15,2.3587539487832812e-31,1.3987694232421068e-11,9.085342766065771e-12,2.907262478168346e-20,6.244578866636924e-22,1.5696365170022283e-06
986,0.00013241420729892994,1.0,15198.75,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,1.9430224895477295,36238,8.091801823076221e-05,5469.303310765968,3.671216158296099e-12,0.0,1.8738225756134245e-05,299.70107937835934,True,False,True,True,sin_impulse,NH3,-442277.1892453304,18574.29739342168,1.0,0.00013241420729892994,0.0,293.15,0.0,5.0112519658733425e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6704173219577808e-06,0.00012981394747861062,-8.101464462346883e-15,293.1500000000078,4.006427401089837e-07,4.717458904600281e-06,1.064626073768163e-16,3.5256330653353784e-24,1.5553174687459744e-26,5.452921330174808e-15,3.0813202298892206e-27,1.4801352866041585e-11,9.807119403788965e-12,3.14636493263169e-20,6.190344500077925e-19,1.5724764614803e-06
986,0.00014027003136060328,1.0,15198.75,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,2.9828145503997803,55574,7.931381561145781e-05,5001.385290072181,3.92627751033756e-12,0.0,1.4965466116832918e-05,223.80977563241305,True,False,True,True,sin_impulse,NH3,-439358.3069108298,19419.638258015155,1.0,0.00014027003136060328,0.0,293.15,0.0,4.992518804066343e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.664172934688781e-06,0.00013779032863542534,-1.2668724191564736e-14,293.1500000000119,3.582912277792295e-07,4.729474502983401e-06,1.9131325256627472e-16,3.155983122448412e-24,2.097608593298487e-26,5.565859356012015e-15,5.527932436443355e-27,1.1055926672375332e-11,7.438184558209866e-12,2.3747236271387728e-20,5.034525195197105e-22,1.5764840938422712e-06
