ID,R_E,ratio,P_amb,alfa_M,T_inf,P_v,mu_L,gases,fractions,surfactant,c_L,error_code,success,elapsed_time,steps,collapse_time,T_max,n_NH3,expansion_work,dissipated_acoustic_energy,energy_efficiency,enable_heat_transfer,enable_evaporation,enable_reactions,enable_dissipated_energy,excitation_type,target_specie,p_A,logf,n,R_0,R_dot_0,T_0,c_NH3_0,c_H2_0,c_H_0,c_NH2_0,c_NH_0,c_N_0,c_NNH_0,c_N2H4_0,c_N2H3_0,c_N2H2_0,c_H2NN_0,c_N2_0,R_last,R_dot_last,T_last,c_NH3_last,c_H2_last,c_H_last,c_NH2_last,c_NH_last,c_N_last,c_NNH_last,c_N2H4_last,c_N2H3_last,c_N2H2_last,c_H2NN_last,c_N2_last
415,0.0003393916339108527,1.0,1013250.0,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,1,True,6.1302735805511475,4923,1.681743424863282e-05,303.3424476966318,9.551934042594329e-31,0.0,1.654977840734199e-11,1017350644399424.8,True,False,True,True,sin_impulse_logf,NH3,-124162.95965196798,5.74179166588242,1.0,0.0003393916339108527,0.0,303.15,0.0,0.0003016254603260808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001005418201086936,0.0003393916339042225,-3.719944057892349e-15,303.1499999999999,5.833098467231487e-27,0.0003016254603260834,2.453986448514151e-28,4.531609049877924e-53,-6.439685209175909e-60,-3.2769480875018934e-67,1.078739527650737e-38,-2.128219146874119e-55,1.7821051024443985e-66,-1.6000632925803883e-55,-1.534044237800253e-55,0.00010054182010869433
415,0.0003393921329108527,1.0,1013250.0,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,4.046181917190552,18096,1.6634502719936087e-05,303.34246023700854,-1.4067865039315228e-44,0.0,1.6522542376049285e-11,1e+30,True,False,True,True,sin_impulse_logf,NH3,-124162.95965196798,5.74179166588242,1.0,0.0003393921329108527,0.0,303.15,0.0,0.000301625460140536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010054182004684533,0.0003393921329075687,1.748804241946481e-20,303.15,-8.590813094092777e-41,0.00030162546014053724,1.1801619218865629e-19,-1.367811317340787e-43,-4.079397670723659e-50,-3.1013205021744037e-55,5.1886523204404254e-30,-1.3961583748024037e-49,-4.0009762876319495e-29,-3.064005963692267e-27,-2.977853502861048e-27,0.00010054182004684564
415,0.0003393916339108527,1.0,1013250.0,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,14.830408334732056,64349,1.6852319043538185e-05,303.3424176637955,-2.742707295346577e-46,0.0,1.6522343864013056e-11,1e+30,True,False,True,True,sin_impulse_logf,NH3,-124162.75700196797,5.74179166588242,1.0,0.0003393916339108527,0.0,303.15,0.0,0.0003016254603260808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001005418201086936,0.0003393916339078785,1.2951601795075321e-20,303.15,-1.6748944924339638e-42,0.00030162546032607974,2.3073143546770073e-21,-3.004028042792954e-45,-1.6258558994614734e-53,-2.1141205032685327e-60,1.0144245264765465e-31,-5.458850822813895e-53,-1.5856571302388106e-32,-6.049738855310605e-29,-5.806901294045214e-29,0.00010054182010869611
415,0.0003393916339108527,1.0,1013250.0,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,2.166405439376831,9277,1.6867388578357323e-05,303.3424007055106,-8.69785496742536e-36,0.0,1.652215376318173e-11,1e+30,True,False,True,True,sin_impulse_logf,NH3,-124162.95965196798,5.741793665882421,1.0,0.0003393916339108527,0.0,303.15,0.0,0.0003016254603260808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001005418201086936,0.00033939163390779564,2.8958396622379377e-20,303.15,-5.311536307814408e-32,0.0003016254603260818,3.040168188475296e-19,-8.556907654044245e-41,-2.7747356550706252e-42,-8.580355155054463e-47,1.3366280882990377e-29,-1.3880063434157063e-41,-2.682731196214129e-28,-7.775703718745544e-27,-7.712391116803759e-27,0.00010054182010869372
415,0.00032498674469457156,1.0,1013250.0,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,2.5636823177337646,12195,1.607099256615558e-05,303.4364372213841,3.082407757906456e-48,0.0,3.324637589639196e-11,6.333211884710719e+32,True,False,True,True,sin_impulse_logf,NH3,-130012.96125453185,5.684056638963458,1.0,0.00032498674469457156,0.0,303.15,0.0,0.00030163105396312977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010054368465437658,0.000324986744690717,9.817269408817833e-20,303.15,2.143900061518838e-44,0.00030163105396313253,-2.980817643895435e-23,3.8549934294086198e-47,-3.765639032748282e-57,8.740170749148641e-65,-1.3105585709901715e-33,-1.7483217343307383e-56,-3.927316590123078e-36,7.743284903882926e-31,7.432846777338384e-31,0.00010054368465437592
415,0.0003321891893027121,1.0,1013250.0,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,7.576671838760376,34115,1.6407272525152355e-05,303.38478704178726,-1.406737338857788e-45,0.0,2.34367867202744e-11,1e+30,True,False,True,True,sin_impulse_logf,NH3,-127087.96045324992,5.712924152422939,1.0,0.0003321891893027121,0.0,303.15,0.0,0.00030162819650467133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010054273216822377,0.00033218918929907315,-2.1893622398072966e-20,303.15,-9.161528173620483e-42,0.00030162819650467204,1.257813711020229e-20,-1.6249244855641272e-44,-4.984414235248828e-52,-4.171282632002098e-58,5.530103214521252e-31,-2.17936193985471e-51,-5.008874942709556e-31,-3.3059514692491154e-28,-3.1762427100833136e-28,0.00010054273216822503
415,0.0003321896883027121,1.0,1013250.0,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,2.9856746196746826,13742,1.642205609413151e-05,303.3847899309219,-2.3093797359261812e-45,0.0,2.343713339171814e-11,1e+30,True,False,True,True,sin_impulse_logf,NH3,-127087.96045324992,5.712924152422939,1.0,0.0003321896883027121,0.0,303.15,0.0,0.0003016281963109935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001005427321036645,0.0003321896882984323,-3.611115336766746e-20,303.15,-1.5040016060496734e-41,0.0003016281963109952,2.0608221079546592e-20,-2.644601409365775e-44,-1.3546089969955752e-51,-1.8942718110130833e-57,9.060609577227171e-31,-4.926982396736766e-51,-1.336769023779985e-30,-5.4233010656438195e-28,-5.214199137742131e-28,0.00010054273210366499
415,0.0003321891893027121,1.0,1013250.0,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,16.03566837310791,67824,1.6469592383774196e-05,303.3847883108701,3.5820954239587426e-37,0.0,2.3436470062918495e-11,3.8417123645177426e+21,True,False,True,True,sin_impulse_logf,NH3,-127087.75780324992,5.712924152422939,1.0,0.0003321891893027121,0.0,303.15,0.0,0.00030162819650467133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010054273216822377,0.0003321891892994555,-9.271286317116871e-20,303.15,2.3328781600215524e-33,0.00030162819650467334,3.461679412601193e-19,-2.9456710197403748e-43,1.1911449314407901e-43,3.5677092022568135e-48,1.521961819902291e-29,4.802833048823834e-42,-3.515625668648973e-28,-8.852471115465084e-27,-8.820533717829934e-27,0.00010054273216822319
415,0.0003321891893027121,1.0,1013250.0,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,1.8243255615234375,7810,1.6566501160582543e-05,303.38471866090055,-4.006134912445553e-47,0.0,2.3436536153166397e-11,1e+30,True,False,True,True,sin_impulse_logf,NH3,-127087.96045324992,5.7129261524229396,1.0,0.0003321891893027121,0.0,303.15,0.0,0.00030162819650467133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010054273216822377,0.00033218918929878925,8.519447433091963e-21,303.15,-2.609038436243501e-43,0.00030162819650467274,3.596379504128886e-22,-4.689415226759867e-46,-5.806159708737987e-55,-2.2205953340542463e-62,1.5811840562852846e-32,-3.0186173921918153e-54,-6.1247965941203215e-34,-9.424297676959513e-30,-9.04555480751282e-30,0.00010054273216822443
415,0.0003321891893027121,1.0,1013250.0,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,1.586242914199829,7426,1.6498284799404576e-05,303.3754173810803,-4.290096463142497e-26,0.0,2.1606397917223366e-11,1e+30,True,False,True,True,sin_impulse_logf,NH3,-122021.71045324992,5.712924152422939,1.0,0.0003321891893027121,0.0,303.15,0.0,0.00030162819650467133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010054273216822377,0.0003321891892990922,1.4387461210228282e-20,303.15,-2.793971449320874e-22,0.00030162819650466266,1.2228801899213936e-17,7.11887700976982e-32,3.0770717867932443e-27,3.8902669420396405e-30,5.376514510817658e-28,1.396979680821801e-22,-1.7020810410655592e-26,-9.827752766884084e-27,-2.58754045495266e-26,0.00010054273216822207
415,0.0003321891893027121,1.0,1013250.0,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,6.8039538860321045,28073,1.6523959860291545e-05,303.3800814207939,-2.7716558672019836e-46,0.0,2.251227221487697e-11,1e+30,True,False,True,True,sin_impulse_logf,NH3,-124554.83545324992,5.712924152422939,1.0,0.0003321891893027121,0.0,303.15,0.0,0.00030162819650467133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010054273216822377,0.00033218918929912145,3.3652455870990136e-20,303.15,-1.8050706847348024e-42,0.0003016281965046737,2.486782417152339e-21,-3.2368707531717097e-45,-1.9487554235936873e-53,-3.510052714121476e-60,1.0933386493103674e-31,-8.357227995360636e-53,-1.9585473493553366e-32,-6.519348039268585e-29,-6.258220450935806e-29,0.0001005427321682233
