ID,R_E,ratio,P_amb,alfa_M,T_inf,P_v,mu_L,gases,fractions,surfactant,c_L,error_code,success,elapsed_time,steps,collapse_time,T_max,n_NH3,expansion_work,dissipated_acoustic_energy,energy_efficiency,enable_heat_transfer,enable_evaporation,enable_reactions,enable_dissipated_energy,excitation_type,target_specie,p_A,logf,n,R_0,R_dot_0,T_0,c_NH3_0,c_H2_0,c_H_0,c_NH2_0,c_NH_0,c_N_0,c_NNH_0,c_N2H4_0,c_N2H3_0,c_N2H2_0,c_H2NN_0,c_N2_0,R_last,R_dot_last,T_last,c_NH3_last,c_H2_last,c_H_last,c_NH2_last,c_NH_last,c_N_last,c_NNH_last,c_N2H4_last,c_N2H3_last,c_N2H2_last,c_H2NN_last,c_N2_last
0,0.0004126592811082717,1.0,101325.0,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,12.206768989562988,45255,6.635595791532975e-05,311.33561949308125,1.2347459864916026e-34,0.0,8.89392785905095e-08,4.229468312485353e+22,True,False,True,True,sin_impulse_logf,NH3,-307436.4697518563,5.0315123967173205,1.0,0.0004126592811082717,0.0,303.15,0.0,3.025371726293759e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0084572420979197e-05,0.0004126592807693052,1.211002439992908e-21,303.15,4.194828047835133e-31,3.0253717263022817e-05,2.3208488933265495e-22,1.127858910319797e-35,-3.89536328717175e-43,-5.574793345952e-51,1.0234593177589385e-32,3.154341281037099e-41,-1.0718577654429711e-30,-3.4991233277868047e-28,-4.941269771667252e-29,1.0084572421007647e-05
0,0.0004126692711082717,1.0,101325.0,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,1.4592561721801758,6457,6.5903516289693e-05,311.33580654274874,7.977837271545324e-35,0.0,8.893688113961278e-08,6.545857070075477e+22,True,False,True,True,sin_impulse_logf,NH3,-307436.4697518563,5.0315123967173205,1.0,0.0004126692711082717,0.0,303.15,0.0,3.0253714750340335e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008457158344678e-05,0.000412669270777492,-6.508102230756822e-20,303.15,2.71013030502042e-31,3.0253714750423523e-05,4.122672174924125e-22,3.14975472601856e-37,9.185666707264019e-45,3.6617793567299586e-52,1.8180360269038257e-32,1.274564764458994e-41,-2.1460840578486795e-30,-5.987061456862109e-28,-8.023881635700246e-29,1.008457158347453e-05
0,0.0004126592811082717,1.0,101325.0,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,2.4456799030303955,9861,6.597669666868808e-05,311.33622322341927,1.2773236428693973e-35,0.0,8.893812226360302e-08,4.088432212158907e+23,True,False,True,True,sin_impulse_logf,NH3,-307434.4432518563,5.0315123967173205,1.0,0.0004126592811082717,0.0,303.15,0.0,3.025371726293759e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0084572420979197e-05,0.00041265928079113894,-1.073195233730731e-20,303.15,4.3394779987466185e-32,3.0253717263017413e-05,8.456495948482904e-22,2.1523642557206396e-35,8.829333869183104e-43,6.815906101301319e-50,3.72918702245124e-32,1.873489392182596e-39,-6.236370888364624e-30,-1.0932911840421747e-27,-1.3139343857489482e-28,1.0084572421005736e-05
0,0.0004126592811082717,1.0,101325.0,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,12.233868598937988,46396,6.612768713960422e-05,311.33518641555384,-1.0367756742115095e-34,0.0,8.892325080290841e-08,1e+30,True,False,True,True,sin_impulse_logf,NH3,-307436.4697518563,5.031532396717321,1.0,0.0004126592811082717,0.0,303.15,0.0,3.025371726293759e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0084572420979197e-05,0.00041265928074772195,4.9123161892738615e-20,303.15,-3.5222594167206143e-31,3.025371726302827e-05,2.6549682582956546e-22,2.8309344874014016e-35,7.891893137123741e-45,1.0655740418212884e-52,1.170800912597398e-32,1.3174028649285736e-41,-1.1986789207739894e-30,-3.8664210241489217e-28,-5.285124723198844e-29,1.008457242100943e-05
0,0.0004126592764801268,1.0,101325.0,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,6.527662515640259,24040,7.298545062760939e-05,320.10421505264327,3.880915223299969e-35,0.0,3.549260501605094e-07,5.369990487371749e+23,True,False,True,True,sin_impulse_logf,NH3,-101304.735,4.631512396717348,1.0,0.0004126592764801268,0.0,303.15,0.0,3.025371726410165e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0084572421367216e-05,0.00041265927611768184,3.9626959319115576e-20,303.15,1.3184713907642013e-31,3.025371726419292e-05,4.789099873902422e-25,1.648913266557323e-35,6.420210793850341e-45,2.1005524139566965e-55,2.1119207303443756e-35,1.0528186561992232e-40,2.892094539465552e-35,-6.925316117975353e-31,-7.915399359201807e-32,1.0084572421397499e-05
0,0.00041265927833138475,1.0,101325.0,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,3.4727275371551514,14259,6.976162720648363e-05,311.2404628499486,1.873408456024539e-37,0.0,8.628957539486797e-08,2.704553968329656e+25,True,False,True,True,sin_impulse_logf,NH3,-101304.735,4.791512396717336,1.0,0.00041265927833138475,0.0,303.15,0.0,3.025371726363603e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008457242121201e-05,0.0004126592779945852,1.9909693482897207e-20,303.15,6.364569377736424e-34,3.025371726372077e-05,8.094690871280677e-23,-1.0120773757167983e-37,-1.6269776599518367e-45,-1.0440160725953977e-53,3.569636446648188e-33,-2.345230289628016e-41,5.740115105991564e-31,-1.2835876583023828e-28,-1.8624861085354916e-29,1.008457242124022e-05
0,0.00041266926833138473,1.0,101325.0,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,3.30471134185791,15120,6.976456107967645e-05,311.2400891882629,1.186193100096981e-35,0.0,8.628732416380234e-08,4.2713130655434045e+23,True,False,True,True,sin_impulse_logf,NH3,-101304.735,4.791512396717336,1.0,0.00041266926833138473,0.0,303.15,0.0,3.0253714751038737e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008457158367958e-05,0.00041266926799112815,-1.9064589852249566e-20,303.15,4.029585743448572e-32,3.0253714751124264e-05,5.639115727562835e-22,-6.29564724628495e-45,-5.837234113947616e-53,-1.4935275166800758e-60,2.486764680244143e-32,-9.025193239471066e-52,-2.5737826386523687e-30,-8.609633101673347e-28,-1.2213990404276887e-28,1.0084571583708174e-05
0,0.00041265927833138475,1.0,101325.0,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,4.383507490158081,16333,6.971236697963404e-05,311.2402906095721,4.2411799102782453e-35,0.0,8.62861795271825e-08,1.1946050352346229e+23,True,False,True,True,sin_impulse_logf,NH3,-101302.7085,4.791512396717336,1.0,0.00041265927833138475,0.0,303.15,0.0,3.025371726363603e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008457242121201e-05,0.00041265927797658116,-2.809008582164018e-20,303.15,1.4408648417890648e-31,3.0253717263725176e-05,7.68281093270151e-23,6.203042150401776e-35,1.2308091854432352e-43,7.012528042256998e-52,3.388003613008135e-33,1.5932049614218375e-39,6.078498400966604e-31,-1.213864932264655e-28,-1.760273948236348e-29,1.0084572421241858e-05
0,0.00041265927833138475,1.0,101325.0,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,1.811645269393921,8126,6.974143548192359e-05,311.23971679858005,3.7593218063403126e-34,0.0,8.627414390214275e-08,1.3475377825203809e+22,True,False,True,True,sin_impulse_logf,NH3,-101304.735,4.791532396717336,1.0,0.00041265927833138475,0.0,303.15,0.0,3.025371726363603e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008457242121201e-05,0.00041265927798429455,4.2489796451909074e-20,303.15,1.2771621892992523e-30,3.0253717263723452e-05,5.365355642399431e-22,-2.7852957575998456e-33,1.3160173592060732e-42,6.548397311432217e-50,2.3660408229164737e-32,2.995919606674198e-39,-2.560141624250281e-30,-8.468682619496409e-28,-1.2374896298445777e-28,1.0084572421240982e-05
0,0.0004812509681753966,1.0,101325.0,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,1.7465448379516602,6922,7.711396514843066e-05,312.7524889757662,7.185392980520192e-35,0.0,1.8099474421889252e-07,1.4790581019775029e+23,True,False,True,True,sin_impulse_logf,NH3,-303995.265,4.930967091033895,1.0,0.0004812509681753966,0.0,303.15,0.0,3.023892415615459e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0079641385384864e-05,0.0004812509676940478,-1.2738612571235201e-20,303.15,1.5390299403453159e-31,3.0238924156243567e-05,5.617563286866573e-25,1.1168176057290306e-35,1.5810719772711116e-43,7.76164467855325e-54,2.476049284063673e-35,2.671384758092161e-39,1.0244911554736961e-31,-7.629123124931361e-31,-6.811727415954132e-32,1.0079641385414582e-05
