ID,R_E,ratio,P_amb,alfa_M,T_inf,P_v,mu_L,gases,fractions,surfactant,c_L,error_code,elapsed_time,steps,collapse_time,T_max,n_NH3,expansion_work,dissipated_acoustic_energy,energy_efficiency,enable_heat_transfer,enable_evaporation,enable_reactions,enable_dissipated_energy,excitation_type,target_specie,R_0,R_dot_0,T_0,c_NH3_0,c_H2_0,c_H_0,c_NH2_0,c_NH_0,c_N_0,c_NNH_0,c_N2H4_0,c_N2H3_0,c_N2H2_0,c_H2NN_0,c_N2_0,R_last,R_dot_last,T_last,c_NH3_last,c_H2_last,c_H_last,c_NH2_last,c_NH_last,c_N_last,c_NNH_last,c_N2H4_last,c_N2H3_last,c_N2H2_last,c_H2NN_last,c_N2_last
535,2.8367346938775505e-06,7.244897959183674,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,2.1997292041778564,9953,5.987047750818823e-07,4361.253243660743,1.709990756769272e-17,3.651669479795962e-08,0.0,125391.32603756315,True,False,True,False,no_excitation,NH3,2.0551853394418988e-05,0.0,303.15,0.0,8.325512111964259e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775170703988086e-07,2.836328066385354e-06,-6.41377822029007e-15,303.15000000001595,1.7891047392467733e-07,0.0003164656863650344,2.3373216515659398e-17,1.0036967832465638e-23,3.2820528883409874e-21,1.1245419673444487e-11,1.0784246480133862e-27,1.0872844588333484e-13,1.6149285288357473e-11,1.6746639362327782e-16,5.083361221460785e-21,0.00010548854838797364
536,2.8367346938775505e-06,7.428571428571429,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,2.096203565597534,10144,6.138094603320522e-07,4434.836682161549,2.279121184882901e-17,3.94024735186952e-08,0.0,101513.9820692566,True,False,True,False,no_excitation,NH3,2.107288629737609e-05,0.0,303.15,0.0,7.723103680844167e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.574367893614722e-07,2.836192462088098e-06,4.568969729184249e-15,303.1499999999885,2.384908455701692e-07,0.00031642173736718375,-7.450098100045603e-17,-7.430930351217888e-22,5.222296762988396e-18,-3.880940062680117e-11,-3.426221943724316e-27,2.2797553302490276e-13,2.794129859843124e-11,3.2641994985785106e-16,-2.224331496825847e-19,0.00010547391781355168
537,2.8367346938775505e-06,7.612244897959184,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,2.082193613052368,10167,6.289195090884282e-07,4506.845349659256,2.9946263114718954e-17,4.2434613574811475e-08,0.0,83204.61432439048,True,False,True,False,no_excitation,NH3,2.159391920033319e-05,0.0,303.15,0.0,7.177439173865915e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3924797246219716e-07,2.8360220035186746e-06,-1.1314307567905764e-14,303.15000000002743,3.134189408656294e-07,0.0003163664237306391,1.5931013321856732e-19,2.020677709625821e-22,1.0629019750532822e-21,8.182366649914526e-12,7.333488519199693e-30,4.634896707900321e-13,4.7910660143964555e-11,6.853253680842182e-16,-5.261138344703697e-18,0.0001054554463754174
539,2.8367346938775505e-06,7.979591836734694,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,2.264726161956787,10544,6.591536947000469e-07,4646.169545220153,4.959885605311263e-17,4.895235098362959e-08,0.0,57952.43523130243,True,False,True,False,no_excitation,NH3,2.2635985006247394e-05,0.0,303.15,0.0,6.231114675340318e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0770382251134395e-07,2.83555361584945e-06,-7.40465415577523e-15,303.1500000000292,5.19361150462008e-07,0.00031621442919470993,3.4890661053150604e-21,2.3562947416762497e-22,4.458142017686104e-22,8.334558979373276e-12,1.6757053772173304e-31,1.7230728383085756e-12,1.3185381861176725e-10,2.995686025486208e-15,6.746368580842508e-17,0.00010540473906098043
551,3.0204081632653064e-06,1.0,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,0.03413510322570801,43,6.249999999999995e-07,303.150000000137,-1.687647826911199e-67,0.0,0.0,1e+30,True,False,True,False,no_excitation,NH3,3.0204081632653064e-06,0.0,303.15,0.0,0.00031567956586874907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010522652195624969,3.020408163265309e-06,7.790435043373061e-22,303.15,-1.4621647481131377e-57,0.00031567956586874907,1.7932192866408202e-32,-2.511867559030774e-60,4.246285379485071e-71,2.1092443226804524e-80,8.251346921127486e-43,1.4065636402707893e-66,-1.117616765375102e-52,-4.857670664201936e-44,-4.84331188568912e-44,0.00010522652195624969
540,2.8367346938775505e-06,8.16326530612245,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,2.219106435775757,10375,6.742769807947107e-07,4713.557572994436,6.253320227240978e-17,5.2445136479727646e-08,0.0,49245.25006133511,True,False,True,False,no_excitation,NH3,2.3157017909204493e-05,0.0,303.15,0.0,5.819906963877422e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9399689879591405e-07,2.8352450956317678e-06,9.45281589119073e-14,303.14999999973264,6.550134776185354e-07,0.00031611430647044233,-2.490595202822225e-14,-3.274743127253775e-20,-1.998431724689335e-22,-1.1375990901996497e-11,-1.2405000741184874e-24,3.176008720497013e-12,2.494397371421848e-10,-3.971903742264147e-11,2.903462363805236e-16,0.00010537134187461986
538,2.8367346938775505e-06,7.795918367346939,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,2.4362125396728516,10340,6.440344026872263e-07,4577.280575972745,3.8804513472550025e-17,4.561670813343965e-08,0.0,69025.80741493913,True,False,True,False,no_excitation,NH3,2.2114952103290294e-05,0.0,303.15,0.0,6.681991631449458e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.227330543816486e-07,2.8358109861704165e-06,-2.7632483452633853e-15,303.15000000000686,4.062204578729973e-07,0.0003162979321151185,1.4099962757456185e-20,5.4027578331401e-22,1.172119164216954e-21,1.3013018534560987e-11,6.545740935844876e-31,9.074466993929574e-13,8.051960955597646e-11,9.541471533258867e-16,7.247453969965565e-19,0.00010543259696894
541,2.8367346938775505e-06,8.346938775510203,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,2.4079434871673584,10584,6.894038956066966e-07,4779.497465257385,7.775133986946102e-17,5.6098659491055e-08,0.0,42365.701123266976,True,False,True,False,no_excitation,NH3,2.3678050812161593e-05,0.0,303.15,0.0,5.444099976895751e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8146999922985834e-07,2.8348819741970294e-06,-8.030406003409818e-14,303.15000000020103,8.147311575045682e-07,0.0003159964102698684,-1.5677249871602771e-19,4.6936074038564625e-17,-4.887936544357961e-22,-2.2634205553889296e-11,6.213000157446523e-25,5.597340657239495e-12,3.890726962123147e-10,-6.436460365113224e-11,-1.1485927759666923e-12,0.00010533199534705789
552,3.0204081632653064e-06,1.183673469387755,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,0.40123939514160156,2762,1.6367371626638065e-07,352.37885785817804,7.183437004957102e-105,1.836826658667289e-11,0.0,1.5014320512060505e+89,True,False,True,False,no_excitation,NH3,3.575177009579342e-06,0.0,303.15,0.0,0.00019034905718199016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.344968572733006e-05,3.0204081625896934e-06,-8.281350990912816e-22,303.15,6.22367309014445e-95,0.0003156795658719209,-2.7946734059935567e-56,-3.4431515439248744e-100,8.384961268246556e-102,6.223638853798166e-95,-1.2859453373118e-66,5.20935362173051e-101,3.604348982703367e-96,4.370349493459431e-77,3.025914667334616e-87,0.0001052265219573071
542,2.8367346938775505e-06,8.53061224489796,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,2.0823543071746826,10483,7.04534128093236e-07,4844.045301675316,9.529707621891495e-17,5.991651535706387e-08,0.0,36917.88116062116,True,False,True,False,no_excitation,NH3,2.4199083715118696e-05,0.0,303.15,0.0,5.099964708361301e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.699988236120434e-07,2.8344632100638026e-06,-1.2393142828846081e-13,303.1500000002142,9.990299168867636e-07,0.0003158603595032839,-3.114536498647128e-14,3.352377849788656e-17,-3.330177968485779e-22,-2.1106451804448402e-11,7.18621167117689e-23,9.43468615359564e-12,5.208589118288757e-10,-3.784899886286985e-11,1.1269810700582758e-14,0.00010528655869992711
553,3.0204081632653064e-06,1.3673469387755102,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,0.5732417106628418,3211,1.686754300159997e-07,419.89914224751345,-2.1304994443421293e-52,7.426740516178792e-11,0.0,1e+30,True,False,True,False,no_excitation,NH3,4.129945855893378e-06,0.0,303.15,0.0,0.0001234838901224301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1161296707476704e-05,3.0204081631487136e-06,2.349904491830053e-22,303.15,-1.845847892005943e-42,0.0003156795658692978,7.599596466211232e-22,-3.168197987050976e-45,-3.1655606955009005e-54,5.898717906666333e-61,3.4968900552512654e-32,1.2169169367720057e-51,-6.361766858597431e-33,-7.631533072146489e-29,-6.113908003821572e-29,0.00010522652195643086
554,3.0204081632653064e-06,1.5510204081632653,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,0.5959465503692627,3564,1.7592688456177974e-07,513.2162252378216,-1.5929668324061468e-51,1.6978100392478958e-10,0.0,1e+30,True,False,True,False,no_excitation,NH3,4.684714702207414e-06,0.0,303.15,0.0,8.4604591697251e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8201530565750334e-05,3.0204081651653563e-06,-2.235493236789168e-23,303.15,-1.3801338796643524e-41,0.00031567956585982945,1.1456989104055401e-21,-2.3469152948659194e-44,-7.829932517384638e-52,4.44604087568214e-56,5.27183666106706e-32,-1.5161620409042324e-50,-9.16394019777968e-32,-7.332590444762105e-28,-4.530926971720254e-28,0.00010522652195327551
555,3.0204081632653064e-06,1.7346938775510203,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,0.5831301212310791,3972,1.84769416189771e-07,618.5116292150493,-3.645318721073223e-56,3.077560592538713e-10,0.0,1e+30,True,False,True,False,no_excitation,NH3,5.23948354852145e-06,0.0,303.15,0.0,6.047528637474856e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0158428791582853e-05,3.020408171603913e-06,-1.2240987367756898e-22,303.15,-3.158275322879712e-46,0.00031567956582960113,5.064270477539096e-25,-2.4802332622965028e-49,-2.391899983229267e-57,-4.307930185516396e-66,2.3302812388157557e-35,-7.811956618068213e-53,-8.612784180056768e-40,-9.999105401919168e-33,-4.7823172672126944e-33,0.00010522652194319985
544,2.8367346938775505e-06,8.89795918367347,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,2.1044371128082275,10570,7.348034343550941e-07,4969.184082471582,1.3678440869147278e-16,6.805960912537074e-08,0.0,29216.12738851001,True,False,True,False,no_excitation,NH3,2.52411495210329e-05,0.0,303.15,0.0,4.49403601299849e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4980120043328302e-07,2.8334719513174032e-06,-2.8242849028301417e-12,303.15000000708176,1.4354604602455286e-06,0.00031553818856436516,-1.8210778246459637e-19,6.370005190854031e-17,-1.3983766623916211e-21,-1.3028661403004645e-10,-3.787316854071769e-24,2.386430824173405e-11,8.768996929481427e-10,1.770039162994065e-10,-7.697509548272763e-11,0.00010517894824092968
556,3.0204081632653064e-06,1.9183673469387754,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,0.6492180824279785,4367,1.9502083160866142e-07,741.1824310079377,-2.8506777655881185e-54,4.914942289517063e-10,0.0,1e+30,True,False,True,False,no_excitation,NH3,5.794252394835486e-06,0.0,303.15,0.0,4.4714785313577506e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.490492843785917e-05,3.0204081936524478e-06,1.0027933716656057e-21,303.15,-2.469804626773905e-44,0.00031567956572608666,2.9367598199234744e-24,-5.651452363530017e-49,-1.805002010454005e-55,-4.581356831683286e-65,1.3513251986408672e-34,-5.9795376567274e-51,-9.952734169990687e-39,-2.0541435340420362e-32,-1.0896869180737498e-32,0.00010522652190869553
557,3.0204081632653064e-06,2.1020408163265305,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,0.8385603427886963,4980,2.063770006099915e-07,882.3721051578202,3.2044714445718692e-59,7.245849344704391e-10,0.0,1.3277083615636308e+45,True,False,True,False,no_excitation,NH3,6.349021241149522e-06,0.0,303.15,0.0,3.3987798640367135e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1329266213455712e-05,3.0204082551009836e-06,3.830804828679252e-23,303.15,2.776328497266074e-49,0.0003156795654375962,7.118001962803466e-25,3.6336251584415136e-58,6.07940677010118e-58,1.798444687945707e-55,3.2752884121697873e-35,8.340775747333007e-56,1.06684896168502e-46,1.2656971547789279e-39,3.2477620338838144e-43,0.00010522652181253213
545,2.8367346938775505e-06,9.081632653061225,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,2.2922005653381348,10670,7.499420209345569e-07,5029.877408641884,1.599409108809733e-16,7.239203971701489e-08,0.0,26576.69942555439,True,False,True,False,no_excitation,NH3,2.5762182423990002e-05,0.0,303.15,0.0,4.226841698720424e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4089472329068082e-07,2.8329182665828057e-06,-5.074601186201058e-15,303.15000000001277,1.6794567396755317e-06,0.0003153579515939674,5.656533167317946e-25,2.009543643082423e-23,3.1170488669953394e-23,5.320728677681953e-12,7.619250454551587e-31,3.5823451150762753e-11,1.2982087039290304e-09,1.3753312406058641e-11,3.4292158840115013e-12,0.0001051186420371022
546,2.8367346938775505e-06,9.26530612244898,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,2.304978132247925,10641,7.650829515470842e-07,5089.382948716782,1.8383009254991328e-16,7.690318848081875e-08,0.0,24563.912226407152,True,False,True,False,no_excitation,NH3,2.62832153269471e-05,0.0,303.15,0.0,3.980415947379306e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.326805315793102e-07,2.832346480645347e-06,1.8142969197376533e-15,303.14999999999543,1.9314739633571067e-06,0.00031517184852816645,-1.4246129322428935e-21,-1.1695319878247656e-22,-1.8036984147604159e-22,-4.043323676835021e-11,-7.691209378113336e-32,5.130231846889671e-11,1.714195695007596e-09,2.0292107539160106e-14,-1.8782285630276734e-18,0.00010505642884719446
547,2.8367346938775505e-06,9.448979591836736,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,2.319481611251831,11023,7.802260416675024e-07,5147.743115704421,2.0757888906915955e-16,8.159665258221365e-08,0.0,23081.23036563906,True,False,True,False,no_excitation,NH3,2.6804248229904205e-05,0.0,303.15,0.0,3.7527794612093584e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.250926487069786e-07,2.8317777713720165e-06,-7.995615201201272e-15,303.15000000002004,2.1823131469203384e-06,0.0003149865605003459,2.9126786757194143e-22,2.3768674539699005e-23,3.6665514691124974e-23,1.0387945833325723e-11,-4.091788786274518e-30,7.008284873143753e-11,2.1607075529669018e-09,2.5553352413132238e-14,-1.2549038507283994e-12,0.00010499441207764946
559,3.0204081632653064e-06,2.4693877551020407,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,0.8095629215240479,5262,2.3177023897481862e-07,1207.5212215359697,6.051462319177753e-45,1.3540776779698704e-09,0.0,1.3138719521598062e+31,True,False,True,False,no_excitation,NH3,7.458558933777593e-06,0.0,303.15,0.0,2.0964214748965726e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.988071582988575e-06,3.02040828125438e-06,-3.7683011158812987e-22,303.15,5.242938544168999e-35,0.0003156795653148065,4.6967382856350095e-18,-1.8574155974216137e-44,1.929969665258738e-41,1.551216253738778e-40,2.161164404889416e-28,3.7046767629758986e-40,4.7541445289205624e-29,7.999294347570149e-29,2.6542784956850163e-31,0.00010522652177160274
558,3.0204081632653064e-06,2.2857142857142856,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,0.9324660301208496,5049,2.1865504911435174e-07,1039.4527566734632,2.716265962659069e-51,1.0108086478914316e-09,0.0,2.1850755301002668e+37,True,False,True,False,no_excitation,NH3,6.9037900874635574e-06,0.0,303.15,0.0,2.6435080833247295e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.811693611082433e-06,3.020408258477578e-06,-1.0602292542930816e-21,303.15,2.353351154296244e-41,0.0003156795654217442,4.826573871162385e-21,-1.785717399673088e-49,1.2132157212889697e-48,4.346639919794229e-47,2.220907152388515e-31,2.301579807511601e-47,-2.1335174772974568e-36,-4.0562154806616426e-33,-3.548038161707058e-33,0.00010522652180724742
548,2.8367346938775505e-06,9.63265306122449,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,2.182149648666382,10515,7.953711211481849e-07,5204.997926750583,2.30241938699568e-16,8.647602946981647e-08,0.0,22053.681776360514,True,False,True,False,no_excitation,NH3,2.7325281132861304e-05,0.0,303.15,0.0,3.5421750543369946e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1807250181123316e-07,2.8312343393265158e-06,-2.2759807552562997e-13,303.15000000003323,2.421967844295574e-06,0.0003148095084625025,-1.8587940064425738e-14,-4.313319620118234e-15,2.1531553316701173e-23,7.1091834900250845e-12,-4.0450552314741436e-20,9.193733167966425e-11,2.8145226414987314e-09,-1.016414896095662e-12,-1.6320644783574542e-10,0.00010493517083867168
560,3.0204081632653064e-06,2.6530612244897958,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,0.9380731582641602,5515,2.455229269702095e-07,1381.3095961081322,5.40023233538741e-40,1.7583982563707845e-09,0.0,1.911941481331624e+26,True,False,True,False,no_excitation,NH3,8.013327780091629e-06,0.0,303.15,0.0,1.690459046194468e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.634863487314894e-06,3.020408310999822e-06,-5.441454707780783e-22,303.15,4.6787179575502504e-30,0.00031567956517430294,9.797781115204042e-16,2.003402177056241e-42,6.460509414567573e-36,2.066784415527468e-35,4.5083661242969986e-26,2.2732382652181093e-34,8.347098093032901e-25,1.4729336030530986e-29,3.472549329184514e-27,0.00010522652172493155
561,3.0204081632653064e-06,2.836734693877551,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,0.9135518074035645,5786,2.5977034773146366e-07,1556.9336280008458,3.615581357845917e-36,2.227845343590595e-09,0.0,3.618067764667214e+22,True,False,True,False,no_excitation,NH3,8.568096626405665e-06,0.0,303.15,0.0,1.3828985140815753e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.609661713605251e-06,3.0204083282917305e-06,-1.6706381572057475e-18,303.15,3.132510618950185e-26,0.0003156795650393719,6.240817016566368e-14,1.492411954579985e-38,3.062947956002353e-30,1.121768042884584e-28,2.8716591557900877e-24,3.637191406636103e-27,8.821211991649678e-22,1.0611149408527224e-26,2.938889361207405e-25,0.00010522652169019095
562,3.0204081632653064e-06,3.0204081632653064,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,1.0880687236785889,6243,2.743910786223945e-07,1731.4242989052543,-2.556228891225638e-33,2.7665453542022437e-09,0.0,1e+30,True,False,True,False,no_excitation,NH3,9.122865472719702e-06,0.0,303.15,0.0,1.1456436824106064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818812274702021e-06,3.0204083391095093e-06,-5.206750694765491e-16,303.15000000000066,-2.2146961353305194e-23,0.00031567956400968664,1.1705758537133491e-12,-6.784082031822985e-36,-1.1609329041676834e-26,-7.348239805572749e-25,5.386305197667262e-23,3.2991381295558507e-23,2.3217129699107005e-19,2.781803583089211e-24,6.020406876060232e-23,0.00010522652153165826
563,3.0204081632653064e-06,3.2040816326530615,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,1.2393412590026855,6852,2.892964689905244e-07,1902.7481740214878,2.0420673886312484e-30,3.3786639901355805e-09,0.0,9.715043053683928e+16,True,False,True,False,no_excitation,NH3,9.677634319033738e-06,0.0,303.15,0.0,9.597005716926137e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1990019056420457e-06,3.02040832792785e-06,-1.0070839098657081e-13,303.1500000001229,1.769230767807219e-20,0.0003156795832846168,-2.0773563793902976e-11,3.7544598086142183e-35,3.371214197862027e-25,1.6956044259013612e-23,-9.558790527012e-22,-8.265878934484364e-22,2.1283028429726174e-17,2.5569309731050964e-22,6.58777557271466e-21,0.00010522652429926875
564,3.0204081632653064e-06,3.3877551020408165,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,1.6261837482452393,7338,3.044231069455494e-07,2069.6508267997697,2.4440014359637165e-28,4.068397470260114e-09,0.0,977443617522085.1,True,False,True,False,no_excitation,NH3,1.0232403165347774e-05,0.0,303.15,0.0,8.119147786870908e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7063825956236357e-06,3.0204083281284712e-06,-7.365596006032666e-14,303.1500000000899,2.1174631945465276e-18,0.00031567958057690553,-1.7682807417525863e-11,-1.997434717989918e-31,7.092191206338445e-20,-6.78832347766645e-20,-8.160771738684979e-22,3.159374597729183e-20,-2.618401056171743e-16,8.372985580042975e-19,1.307787855490754e-15,0.0001052265239110924
566,3.0204081632653064e-06,3.7551020408163267,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,1.5065662860870361,8003,3.351610584132585e-07,2387.8585061719,4.12112738663428e-25,5.6976093317485215e-09,0.0,811795098619.6763,True,False,True,False,no_excitation,NH3,1.1341940857975846e-05,0.0,303.15,0.0,5.961852700454554e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872842334848513e-06,3.0204082960994e-06,2.406685970531516e-13,303.1499999997287,3.570511747838957e-15,0.00031567958027615663,-1.772472438182156e-11,1.4220686991597054e-31,-4.462267576699877e-28,2.684699751453678e-18,-8.155957308060085e-22,-4.9920582970180925e-17,2.3871360651561834e-13,2.8204100670728385e-18,-1.2860822172812447e-28,0.00010522652368525609
565,3.0204081632653064e-06,3.5714285714285716,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,1.667844533920288,7736,3.197241337010406e-07,2231.45281782092,1.328031775594441e-26,4.839966078497822e-09,0.0,21399501059256.78,True,False,True,False,no_excitation,NH3,1.078717201166181e-05,0.0,303.15,0.0,6.9297978299507765e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.309932609983592e-06,3.0204083320496273e-06,9.231419901282737e-14,303.14999999988646,1.1505960486265583e-16,0.00031567957698225106,-1.3614659214767714e-11,4.604937421978585e-33,-6.251274493865538e-25,1.1241916254889841e-19,-6.26466630056152e-22,7.221825620398902e-19,1.865219925086054e-14,2.2037473470005126e-19,-2.6098117839745858e-21,0.0001052265233823135
567,3.0204081632653064e-06,3.938775510204082,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,1.5783405303955078,8115,3.5070796618558415e-07,2538.7964039987237,8.44680805574765e-24,6.645582302867355e-09,0.0,46196621108.6642,True,False,True,False,no_excitation,NH3,1.1896709704289881e-05,0.0,303.15,0.0,5.166099704716829e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7220332349056096e-06,3.0204083021295285e-06,-1.252026493079754e-14,303.1500000000153,7.318246776832222e-14,0.00031567958659649135,-2.5326884012602125e-11,2.914717967255896e-30,-1.756484432728161e-26,1.595944874793601e-16,-1.1655100115300342e-21,1.309341990824652e-16,1.937011945745933e-12,2.2885866408258023e-17,-7.133183778408382e-29,0.00010522652367570372
569,3.0204081632653064e-06,4.3061224489795915,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,1.7575442790985107,8927,3.820491738869933e-07,2824.369371935274,1.1095820107502374e-21,8.829599059689593e-09,0.0,467252218.94678664,True,False,True,False,no_excitation,NH3,1.3006247396917951e-05,0.0,303.15,0.0,3.953550994242183e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.317850331414061e-06,3.0204082178259545e-06,-1.8505237236578881e-16,303.1500000000002,9.613330384860098e-12,0.00031567954656268755,-4.031344703040002e-15,1.2905214154000074e-23,-2.2542102844815565e-18,5.8093141786779154e-15,-1.8580065415962969e-25,3.579669339421122e-15,3.1571862893151145e-11,3.2489129221476767e-16,1.6073823771410433e-22,0.00010522649972998016
568,3.0204081632653064e-06,4.122448979591837,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,1.8676567077636719,8714,3.663426471955935e-07,2684.291804193737,1.191872942678589e-22,7.688152782434515e-09,0.0,3787580227.8614416,True,False,True,False,no_excitation,NH3,1.2451478550603917e-05,0.0,303.15,0.0,4.505890177347742e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5019633924492476e-06,3.0204083635516055e-06,2.2004389035810214e-14,303.14999999997303,1.0326290986435677e-12,0.0003156795581776001,2.5245738677431665e-12,4.470294922146729e-29,-4.0916214855951683e-23,1.9959425513466844e-15,1.1622543731541156e-22,-1.1889659164639435e-14,1.006139865682586e-11,1.1887552088530622e-16,-8.726244521361969e-28,0.00010522651478548172
570,3.0204081632653064e-06,4.4897959183673475,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,1.8077189922332764,9056,3.978152294454487e-07,2958.988898134759,6.5077055514927495e-21,1.007420816729811e-08,0.0,90897684.92487882,True,False,True,False,no_excitation,NH3,1.3561016243231989e-05,0.0,303.15,0.0,3.4879212288591705e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1626404096197234e-06,3.0204080354045696e-06,-3.911559135521112e-17,303.15,5.638225407682304e-11,0.0003156795040282691,-1.8244815411626435e-16,2.419877067462623e-26,5.188870397748703e-24,4.456824055613317e-14,-8.366832666205169e-27,8.117043917588313e-15,5.3688021244839644e-11,1.8169381023885725e-15,4.210933911691381e-21,0.00010522647447251397
