ID,R_E,ratio,P_amb,alfa_M,T_inf,P_v,mu_L,rho_L,gases,fractions,surfactant,c_L,error_code,success,elapsed_time,steps,collapse_time,T_max,n_NH3,expansion_work,dissipated_acoustic_energy,energy_efficiency,enable_heat_transfer,enable_evaporation,enable_reactions,enable_dissipated_energy,excitation_type,target_specie,p_A,freq,n,R_0,R_dot_0,T_0,c_NO_0,c_NH3_0,c_H2_0,c_O2_0,c_H_0,c_O_0,c_OH_0,c_HO2_0,c_H2O_0,c_H2O2_0,c_NH2_0,c_NH_0,c_N_0,c_NNH_0,c_NH2OH_0,c_H2NO_0,c_HNOH_0,c_HNO_0,c_HON_0,c_NO2_0,c_HONO_0,c_HNO2_0,c_NO3_0,c_HONO2_0,c_N2O_0,c_N2H4_0,c_N2H3_0,c_N2H2_0,c_H2NN_0,c_AR_0,c_HE_0,c_N2_0,R_last,R_dot_last,T_last,c_NO_last,c_NH3_last,c_H2_last,c_O2_last,c_H_last,c_O_last,c_OH_last,c_HO2_last,c_H2O_last,c_H2O2_last,c_NH2_last,c_NH_last,c_N_last,c_NNH_last,c_NH2OH_last,c_H2NO_last,c_HNOH_last,c_HNO_last,c_HON_last,c_NO2_last,c_HONO_last,c_HNO2_last,c_NO3_last,c_HONO2_last,c_N2O_last,c_N2H4_last,c_N2H3_last,c_N2H2_last,c_H2NN_last,c_AR_last,c_HE_last,c_N2_last
85,3.769990259009964e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,1,True,24.377235174179077,9794,4.2937739254832384e-05,4610.381294804083,2.4077809246123333e-15,0.0,1.9107655618290684e-05,465972.44110059034,True,True,True,True,sin_impulse,NH3,-300796.7397874164,21082.943605811408,1.0,3.769990259009964e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230498e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2178396654573684e-05,3.7862803900446656e-05,-2.3306825784617466e-12,293.150000017214,3.425775463591581e-07,1.058985573313386e-08,3.4887033991632155e-07,8.61927293933655e-09,9.63965624540065e-22,7.418919359416386e-33,7.400080415963213e-22,1.3763787107547045e-23,9.592661840962094e-07,2.0395646431851345e-12,4.080659943596779e-21,1.3450212150292376e-36,-2.2055272708323266e-37,1.3626420613975065e-24,5.308723969573696e-12,1.3640380647134522e-09,1.9225745036695393e-12,8.413777927344569e-11,1.0292965924781768e-12,1.847606871618226e-13,1.0474770411981918e-09,6.526246890372941e-13,1.1607880660331104e-28,2.730694223719121e-13,3.326064720006216e-09,4.714413015629057e-13,7.300097112882867e-13,1.8644123027890868e-13,2.4537765595406656e-14,0.0,0.0,4.145516557394691e-05
85,3.7699941909386905e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,61,False,14.98685073852539,0,0.0,0.0,0.0,0.0,0.0,1e+30,True,True,True,True,sin_impulse,NH3,-300796.7397874164,21082.943605811408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,3.769998122867418e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,61,False,16.227409601211548,0,0.0,0.0,0.0,0.0,0.0,1e+30,True,True,True,True,sin_impulse,NH3,-300796.7397874164,21082.943605811408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,3.770005986724872e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,1,True,21.996135711669922,9853,4.2937750115292755e-05,4610.386579152794,2.4077839665533045e-15,0.0,1.9107645115672513e-05,465971.5962775701,True,True,True,True,sin_impulse,NH3,-300796.7397874164,21082.943605811408,1.0,3.770005986724872e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2178390119644104e-05,3.786296237059238e-05,-2.3299828488984634e-12,293.1500000172142,3.425788756190637e-07,1.058973614543815e-08,3.4887150343099305e-07,8.619125862267413e-09,9.63936184783232e-22,7.422031296878686e-33,7.399968375345156e-22,1.3763381518678898e-23,9.592661840962198e-07,2.039493176001234e-12,4.080601888030512e-21,1.3449749206815156e-36,1.4501856081667428e-53,1.3626278859524701e-24,5.308595034231482e-12,1.364047953417998e-09,1.9225979381902858e-12,8.413765628819069e-11,1.0292930450847505e-12,1.8475761955936871e-13,1.0474584859723626e-09,6.526096262423638e-13,1.1607489423478466e-28,2.7305839467283274e-13,3.326041681963383e-09,4.71433486597297e-13,7.300005500626622e-13,1.864458512888741e-13,2.4537707395551498e-14,0.0,0.0,4.14551568519248e-05
85,3.769990259009964e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,1,True,20.313452005386353,9827,4.293773200013312e-05,4610.382236681142,2.4077760295122984e-15,0.0,1.9107610491795695e-05,465972.2879522419,True,True,True,True,sin_impulse,NH3,-300796.5216708854,21082.943605811408,1.0,3.769990259009964e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230498e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2178396654573684e-05,3.786280396371542e-05,-2.330684800871938e-12,293.15000001721415,3.425777073605396e-07,1.058983415051222e-08,3.488704931279806e-07,8.619256206764903e-09,9.639693517450014e-22,7.422367011075347e-33,7.400073804266438e-22,1.376376450481116e-23,9.592661840962185e-07,2.0395562835303127e-12,4.0806555065994135e-21,1.3450255345347477e-36,1.829697388419699e-50,1.3626412108289522e-24,5.308704695842401e-12,1.3640401108096089e-09,1.9225777808201906e-12,8.413776714863862e-11,1.0292951453448988e-12,1.847602194085015e-13,1.0474749768495395e-09,6.526230436739987e-13,1.1607828725844891e-28,2.7306836754994444e-13,3.3260611288753804e-09,4.714406649895201e-13,7.300108383071784e-13,1.8644010983214277e-13,2.4537777007842538e-14,0.0,0.0,4.145516529909436e-05
85,3.769990259009964e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,41,False,11.055700540542603,0,0.0,0.0,0.0,0.0,0.0,1e+30,True,True,True,True,sin_impulse,NH3,-300796.7397874164,21082.97700514558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,3.769990259009964e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,41,False,12.464396953582764,0,0.0,0.0,0.0,0.0,0.0,1e+30,True,True,True,True,sin_impulse,NH3,-300796.7397874164,21083.010404479755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,3.769990259009964e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,1,True,22.65100336074829,9813,4.2937482997852955e-05,4610.3893115988785,2.4077394278136003e-15,0.0,1.910727517761836e-05,465971.19417339115,True,True,True,True,sin_impulse,NH3,-300796.7397874164,21083.077203148103,1.0,3.769990259009964e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230498e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2178396654573684e-05,3.786280444401397e-05,-2.3306883780605787e-12,293.150000017214,3.425789274119371e-07,1.0589672766628635e-08,3.4887165457667585e-07,8.619130700152355e-09,9.639591213921117e-22,7.422203492755643e-33,7.400015424974838e-22,1.3763466953128197e-23,9.59266184096219e-07,2.0394935816029114e-12,4.080625342087577e-21,1.3450049893745424e-36,1.8296435328671116e-50,1.362635920057859e-24,5.308560412603537e-12,1.364055040232714e-09,1.922602171621825e-12,8.413766422643211e-11,1.0292843854610621e-12,1.8475682441968499e-13,1.0474595055028877e-09,6.526096940062035e-13,1.1607446281792198e-28,2.7306044801011036e-13,3.3260347545115128e-09,4.714358970201295e-13,7.300094980793231e-13,1.8644147238088537e-13,2.4537861022174352e-14,0.0,0.0,4.1455163211941516e-05
85,3.7750976030187535e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,1,True,22.014598608016968,9813,4.2812001889915026e-05,4616.768333348689,2.3840012371874946e-15,0.0,1.8880899745080312e-05,465035.3913960114,True,True,True,True,sin_impulse,NH3,-300591.2999673771,21146.976427841568,1.0,3.7750976030187535e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.217627739453048e-05,3.791456469431509e-05,-2.3231342775101338e-12,293.1500000171984,3.437726319957798e-07,1.0442383644599631e-08,3.499778506076212e-07,8.489699497141537e-09,9.614222728569578e-22,7.285863291587165e-33,7.328709365700097e-22,1.3487159102420904e-23,9.592661840962435e-07,1.9760797091568975e-12,4.0409617768793246e-21,1.3339442044718194e-36,-9.682896571893113e-50,1.3540247032278649e-24,5.171915677404353e-12,1.3771452581658578e-09,1.9452825073791496e-12,8.404182103624138e-11,1.0206639581022806e-12,1.8150802309621744e-13,1.0313273617320736e-09,6.392710809605329e-13,1.1231895855103382e-28,2.6445917641170347e-13,3.300735424082247e-09,4.657468366926995e-13,7.29635401114177e-13,1.8529967323100897e-13,2.4570748382955537e-14,0.0,0.0,4.145103939587568e-05
85,3.7802049470275425e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,61,False,15.221299648284912,0,0.0,0.0,0.0,0.0,0.0,1e+30,True,True,True,True,sin_impulse,NH3,-300385.86014733784,21211.009249871728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
