ID,R_E,ratio,P_amb,alfa_M,T_inf,P_v,mu_L,rho_L,gases,fractions,surfactant,c_L,error_code,success,elapsed_time,steps,collapse_time,T_max,n_NH3,expansion_work,dissipated_acoustic_energy,energy_efficiency,enable_heat_transfer,enable_evaporation,enable_reactions,enable_dissipated_energy,excitation_type,target_specie,p_A,freq,n,R_0,R_dot_0,T_0,c_NO_0,c_NH3_0,c_H2_0,c_O2_0,c_H_0,c_O_0,c_OH_0,c_HO2_0,c_H2O_0,c_H2O2_0,c_NH2_0,c_NH_0,c_N_0,c_NNH_0,c_NH2OH_0,c_H2NO_0,c_HNOH_0,c_HNO_0,c_HON_0,c_NO2_0,c_HONO_0,c_HNO2_0,c_NO3_0,c_HONO2_0,c_N2O_0,c_N2H4_0,c_N2H3_0,c_N2H2_0,c_H2NN_0,c_AR_0,c_HE_0,c_N2_0,R_last,R_dot_last,T_last,c_NO_last,c_NH3_last,c_H2_last,c_O2_last,c_H_last,c_O_last,c_OH_last,c_HO2_last,c_H2O_last,c_H2O2_last,c_NH2_last,c_NH_last,c_N_last,c_NNH_last,c_NH2OH_last,c_H2NO_last,c_HNOH_last,c_HNO_last,c_HON_last,c_NO2_last,c_HONO_last,c_HNO2_last,c_NO3_last,c_HONO2_last,c_N2O_last,c_N2H4_last,c_N2H3_last,c_N2H2_last,c_H2NN_last,c_AR_last,c_HE_last,c_N2_last
951,2.6178587193844355e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,6.752855539321899,8931,2.934314993602757e-05,4718.593784920341,5.498294790303845e-16,0.0,4.338021708727695e-06,463269.2735948083,True,True,True,True,sin_impulse,NH3,-265067.5029478906,29854.43246031861,1.0,2.6178587193844355e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.286779967882357e-05,2.6281218433393495e-05,-2.0557669590785876e-12,293.15000001263945,3.047458059462867e-07,7.23107596437755e-09,3.222061714031737e-07,1.1453412385830015e-08,3.3905390559058614e-21,4.939407689576068e-32,1.6391970589557427e-21,3.511863343994457e-23,9.592661841024338e-07,3.744770570256281e-12,8.849800431627586e-21,7.114671679400447e-36,2.9483263830421876e-49,2.6332488268379014e-24,4.912062081717872e-12,1.8442929815363975e-09,1.932179675038188e-12,9.400509031996251e-11,4.644956301521325e-13,1.4387608215400572e-13,1.5406866866144262e-09,1.0090533095253243e-12,1.2147607166385216e-28,9.881355346462894e-13,3.0401634163726777e-09,8.522087858044899e-13,1.3402634980513353e-12,7.798827501609152e-14,4.121684790579117e-14,0.0,0.0,4.2206819175221636e-05
951,2.6178626513131626e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,7.893870830535889,9268,2.9343152930543385e-05,4718.596295637588,5.498292078461621e-16,0.0,4.338021088221214e-06,463269.4358207127,True,True,True,True,sin_impulse,NH3,-265067.5029478906,29854.43246031861,1.0,2.6178626513131626e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.286779629061508e-05,2.6281256532942517e-05,-1.7701395949787008e-12,293.15000001002943,3.0474732767196354e-07,7.231040949610781e-09,3.2220615659834095e-07,1.1453356585483943e-08,3.386841984048706e-21,4.799246294965172e-32,1.635991992584926e-21,3.4503148220650346e-23,9.592661840477862e-07,3.7447399814019684e-12,8.832913717250923e-21,5.773959598244994e-36,3.0946691737001145e-49,2.6282508898117106e-24,4.912025838899663e-12,1.845758782609596e-09,1.929386330814093e-12,9.070030923565321e-11,4.644933486764666e-13,1.4398674544544388e-13,1.5406793139125733e-09,1.0090397450450968e-12,1.2156468037096264e-28,9.881184932182519e-13,3.040349196494636e-09,8.522042179372113e-13,1.3403445199398e-12,7.790460279307872e-14,4.111538426809076e-14,0.0,0.0,4.220681615697044e-05
951,2.6178587193844355e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,6.296955823898315,9091,2.934314385342585e-05,4718.593611070419,5.498277236158135e-16,0.0,4.33800868766605e-06,463269.3620979899,True,True,True,True,sin_impulse,NH3,-265067.2848313596,29854.43246031861,1.0,2.6178587193844355e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.286779967882357e-05,2.628121818404435e-05,-1.3977637097948165e-12,293.1500000077474,3.047541799859728e-07,7.2310530838822145e-09,3.2220606088532844e-07,1.1453392685707945e-08,3.3316190335218458e-21,1.9879266468844e-32,1.6110896564961483e-21,3.1347813883421036e-23,9.592661841104675e-07,3.744762539392844e-12,8.709506799984662e-21,4.767898264749863e-36,2.5283260617024024e-49,2.591587480407622e-24,4.912044257687904e-12,1.8527709062835759e-09,1.93204312485503e-12,7.476575804521518e-11,4.644935908406847e-13,1.4481962776478536e-13,1.5406847910708349e-09,1.0090438492276616e-12,1.222360080763187e-28,9.881402123579957e-13,3.0413036252560957e-09,8.522072329566882e-13,1.3400410632275015e-12,7.82126473948998e-14,4.0391117042599896e-14,0.0,0.0,4.2206820599680074e-05
951,2.6178587193844355e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,7.858787536621094,9059,2.934311918887177e-05,4718.5970956274905,5.498274913374236e-16,0.0,4.338006935007767e-06,463269.37063742836,True,True,True,True,sin_impulse,NH3,-265067.5029478906,29854.465859652784,1.0,2.6178587193844355e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.286779967882357e-05,2.6281213865610193e-05,-1.9032038880600352e-12,293.1500000114929,3.047454705062719e-07,7.2310535936162684e-09,3.22206045488545e-07,1.1453396936093225e-08,3.391983937574276e-21,4.7744646210597407e-32,1.6415285853950149e-21,3.52142151778656e-23,9.59266184103692e-07,3.744763068221755e-12,8.862584176155803e-21,7.613294659336454e-36,5.595341306424038e-49,2.6370630220701573e-24,4.912045733017467e-12,1.844085434986981e-09,1.9298859989433774e-12,9.449139163359929e-11,4.644935737008294e-13,1.4401234495167265e-13,1.5406855904443302e-09,1.0090451363747058e-12,1.2159168326838195e-28,9.881412543100423e-13,3.0401284913030303e-09,8.522074288897769e-13,1.3400981608115132e-12,7.815301908819633e-14,4.1289659617117333e-14,0.0,0.0,4.220681982436559e-05
951,2.6102188595587266e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,6.462415933609009,9030,2.9379546887172613e-05,4715.022554419403,5.547944494948019e-16,0.0,4.371093632729587e-06,462623.6154629529,True,True,True,True,sin_impulse,NH3,-265298.7131613999,29815.612072287066,1.0,2.6102188595587266e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230498e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287440235219696e-05,2.6204612982170016e-05,-1.6979371639181843e-12,293.15000000993086,3.048078308793272e-07,7.360549679628351e-09,3.2246391235045797e-07,1.1621130092330728e-08,3.2848374508872817e-21,4.9491303081765415e-31,1.6299955215712438e-21,3.335563214511194e-23,9.59266184155835e-07,3.835404349143173e-12,8.833153908542982e-21,5.269367556980625e-36,2.7559923261049573e-49,2.628806002016533e-24,5.034457101815155e-12,1.833474861607741e-09,1.9188930294935337e-12,8.44854910413951e-11,4.739596003324557e-13,1.4624945184170748e-13,1.5611807179376384e-09,1.0233252496620847e-12,1.2526888875325438e-28,1.0129266905863283e-12,3.068584304969943e-09,8.661036454765008e-13,1.3415223039120116e-12,8.219443860899157e-14,4.059536409623139e-14,0.0,0.0,4.2212742294130976e-05
951,2.6025789997330173e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,6.806324005126953,9066,2.9416051922022028e-05,4711.3289353334785,5.596895378269541e-16,0.0,4.404385841690173e-06,462070.20490248885,True,True,True,True,sin_impulse,NH3,-265529.9233749091,29776.79168425552,1.0,2.6025789997330173e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2881043789810765e-05,2.6127996691204276e-05,-1.6866061060494772e-12,293.15000001107444,3.0478477101270894e-07,7.49100767978914e-09,3.226506361141855e-07,1.1793620614769948e-08,3.2152072734580133e-21,1.2426005781903596e-31,1.6368318116396427e-21,3.3792375310405094e-23,9.592661840647866e-07,3.930719520398253e-12,8.895325084207932e-21,5.2108652323959644e-36,2.6062200644482734e-49,2.6470839279354696e-24,5.160616874314055e-12,1.8173435929344517e-09,1.9134728714764077e-12,8.603002242713201e-11,4.833716460379196e-13,1.5428462022908796e-13,1.5823305288690525e-09,1.0379561037190653e-12,1.3404862452338483e-28,1.0391776445708003e-12,3.096470338579914e-09,8.801860634019174e-13,1.3428049292316087e-12,8.629906482562458e-14,4.041734902061538e-14,0.0,0.0,4.2218849312940914e-05
951,2.5872992800815993e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,7.084609508514404,9095,2.9489387593926547e-05,4703.581599590754,5.692468780874531e-16,0.0,4.471638979408973e-06,461249.4613720092,True,True,True,True,sin_impulse,NH3,-265992.34380192764,29699.150908192427,1.0,2.5872992800815993e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230498e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.289444433133112e-05,2.5974682985203843e-05,-1.685013043612826e-12,293.1500000097032,3.044927344386182e-07,7.754633568071915e-09,3.2280630249926594e-07,1.2153614361822133e-08,3.1439279666247633e-21,3.413727097470165e-32,1.6779788959729826e-21,3.45968562216987e-23,9.592661841097274e-07,4.136412907604197e-12,9.166510611495686e-21,5.259972298091418e-36,2.6270523397196413e-49,2.7251476567608534e-24,5.424707761809579e-12,1.7850216235062626e-09,1.8767058108225334e-12,8.640823925650166e-11,5.019881029524134e-13,1.5729233166886057e-13,1.6266942856168867e-09,1.0689789745890917e-12,1.4088671894284412e-28,1.0964884641131737e-12,3.152680834078581e-09,9.089340708173805e-13,1.3455196616717924e-12,9.410281417470186e-14,4.076991771333771e-14,0.0,0.0,4.223163365790587e-05
951,2.5567398407787627e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,6.095962047576904,8818,2.9637372034566326e-05,4686.655756498954,5.872554904947673e-16,0.0,4.608836318328357e-06,460822.8387487097,True,True,True,True,sin_impulse,NH3,-266917.18465596467,29543.869356066247,1.0,2.5567398407787627e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2921725924389344e-05,2.566777025164237e-05,-1.5328232483913023e-12,293.1500000083459,3.028796571444127e-07,8.290372538547333e-09,3.222156750639127e-07,1.2938160674351696e-08,2.9868969049694317e-21,7.985765800704629e-32,1.7307428069593802e-21,3.479915326787147e-23,9.592661841102928e-07,4.615782088950933e-12,9.534727238311266e-21,4.663658819568886e-36,2.2414427480339455e-49,2.819682667324356e-24,6.002907177083522e-12,1.718262303824658e-09,1.7894852691954739e-12,7.955782897059921e-11,5.379797804939033e-13,1.7240518483622985e-13,1.724033370911986e-09,1.1381607848226849e-12,1.6439065030377258e-28,1.233205183733493e-12,3.266520942380581e-09,9.688330450318753e-13,1.3512350653023514e-12,1.0819167895791684e-13,4.020716429932411e-14,0.0,0.0,4.225956350037428e-05
951,2.4956209621730902e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,6.919902801513672,8927,2.9938679712762183e-05,4647.0832674566545,6.173930575634935e-16,0.0,4.8941549881838725e-06,465463.6524972416,True,True,True,True,sin_impulse,NH3,-268766.86636403867,29233.30625181388,1.0,2.4956209621730902e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2978293525919303e-05,2.505282228693167e-05,-1.492706221194419e-12,293.15000000774904,2.951986740073067e-07,9.373529686006277e-09,3.1722428901226395e-07,1.4806527366875408e-08,2.8882088023211e-21,4.8277837621389515e-32,1.8914111139021093e-21,3.976429687739936e-23,9.59266184111064e-07,5.925363223275748e-12,1.0514879039710803e-20,4.604527670974428e-36,2.0858307112547113e-49,3.031470556831674e-24,7.383987164486741e-12,1.5557894354197236e-09,1.5578526671264763e-12,7.705564117488888e-11,6.014944456509672e-13,2.0388248996530035e-13,1.956582967662232e-09,1.308652979617939e-12,2.227324545297191e-28,1.625617625898767e-12,3.4948939813461703e-09,1.0986385595172881e-12,1.3636031885822622e-12,1.28700222421912e-13,3.8976439893468934e-14,0.0,0.0,4.23254594529888e-05
951,2.5567398407787627e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,6.265954494476318,8818,2.9637372034566326e-05,4686.655756498954,5.872554904947673e-16,0.0,4.608836318328357e-06,460822.8387487097,True,True,True,True,sin_impulse,NH3,-266917.18465596467,29543.869356066247,1.0,2.5567398407787627e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2921725924389344e-05,2.566777025164237e-05,-1.5328232483913023e-12,293.1500000083459,3.028796571444127e-07,8.290372538547333e-09,3.222156750639127e-07,1.2938160674351696e-08,2.9868969049694317e-21,7.985765800704629e-32,1.7307428069593802e-21,3.479915326787147e-23,9.592661841102928e-07,4.615782088950933e-12,9.534727238311266e-21,4.663658819568886e-36,2.2414427480339455e-49,2.819682667324356e-24,6.002907177083522e-12,1.718262303824658e-09,1.7894852691954739e-12,7.955782897059921e-11,5.379797804939033e-13,1.7240518483622985e-13,1.724033370911986e-09,1.1381607848226849e-12,1.6439065030377258e-28,1.233205183733493e-12,3.266520942380581e-09,9.688330450318753e-13,1.3512350653023514e-12,1.0819167895791684e-13,4.020716429932411e-14,0.0,0.0,4.225956350037428e-05
