ID,R_E,ratio,P_amb,alfa_M,T_inf,P_v,mu_L,rho_L,gases,fractions,surfactant,c_L,error_code,success,elapsed_time,steps,collapse_time,T_max,n_NH3,expansion_work,dissipated_acoustic_energy,energy_efficiency,enable_heat_transfer,enable_evaporation,enable_reactions,enable_dissipated_energy,excitation_type,target_specie,p_A,freq,n,R_0,R_dot_0,T_0,c_NO_0,c_NH3_0,c_H2_0,c_O2_0,c_H_0,c_O_0,c_OH_0,c_HO2_0,c_H2O_0,c_H2O2_0,c_NH2_0,c_NH_0,c_N_0,c_NNH_0,c_NH2OH_0,c_H2NO_0,c_HNOH_0,c_HNO_0,c_HON_0,c_NO2_0,c_HONO_0,c_HNO2_0,c_NO3_0,c_HONO2_0,c_N2O_0,c_N2H4_0,c_N2H3_0,c_N2H2_0,c_H2NN_0,c_AR_0,c_HE_0,c_N2_0,R_last,R_dot_last,T_last,c_NO_last,c_NH3_last,c_H2_last,c_O2_last,c_H_last,c_O_last,c_OH_last,c_HO2_last,c_H2O_last,c_H2O2_last,c_NH2_last,c_NH_last,c_N_last,c_NNH_last,c_NH2OH_last,c_H2NO_last,c_HNOH_last,c_HNO_last,c_HON_last,c_NO2_last,c_HONO_last,c_HNO2_last,c_NO3_last,c_HONO2_last,c_N2O_last,c_N2H4_last,c_N2H3_last,c_N2H2_last,c_H2NN_last,c_AR_last,c_HE_last,c_N2_last
13,1.8907684116670035e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,7.185564041137695,8886,2.1308588918282562e-05,4706.213784339371,2.0443659131774624e-16,0.0,1.592728937749229e-06,457459.90539398923,True,True,True,True,sin_impulse,NH3,-261289.4683697119,40864.17605313528,1.0,1.8907684116670035e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230498e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.373528346044213e-05,1.8972562429899373e-05,-1.3566334334925927e-12,293.1500000063971,2.5134680445956915e-07,7.1464778194297e-09,2.859327407359192e-07,1.8808123101679127e-08,1.9560874991162318e-20,3.9399758688841267e-31,5.01221414939008e-21,2.3658623709400077e-22,9.592661841171491e-07,1.1337565261455238e-11,2.3431469103479188e-20,-1.8990592521216559e-35,6.471825201640045e-47,5.762860709802523e-24,8.517245717498272e-12,1.8392885898582615e-09,1.5131753660702288e-12,9.45052088676644e-11,3.0422492731579553e-13,1.623806492368046e-13,2.8636936104400185e-09,1.8536573152848054e-12,2.49843437322964e-28,4.775743611122689e-12,3.3307158486018395e-09,1.5795628591529902e-12,2.104962970775201e-12,2.5659422005735026e-18,6.115497113507492e-14,0.0,0.0,4.315320837145945e-05
13,1.8907879116670035e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,7.37508225440979,8966,2.130860424961273e-05,4706.219989664247,2.0443584391977015e-16,0.0,1.5927273767948417e-06,457461.12948850566,True,True,True,True,sin_impulse,NH3,-261289.4683697119,40864.17605313528,1.0,1.8907879116670035e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.373525124893779e-05,1.8972757846338697e-05,-1.3041709290383483e-12,293.15000000314416,2.513497084880381e-07,7.1462308729521766e-09,2.859323881687507e-07,1.880751408059472e-08,1.9267610873436798e-20,2.7042033272431023e-31,4.937153853266452e-21,2.3172947428405876e-22,9.592661837125357e-07,1.1336982781511875e-11,2.30814237643116e-20,-4.0878118540043165e-34,5.561088935171857e-47,5.676820469260012e-24,8.516808900479727e-12,1.841553889986474e-09,1.5156471231656612e-12,8.944818148966226e-11,3.042136869283828e-13,1.621956897819217e-13,2.8636142214966398e-09,1.8535614134124558e-12,2.4916857475842043e-28,4.775471044900721e-12,3.3309548724085518e-09,1.57949039308135e-12,2.104935694793892e-12,2.5654232293434723e-18,6.017569565431097e-14,0.0,0.0,4.315317725232428e-05
13,1.8907684116670035e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,6.710793495178223,9038,2.130858369241633e-05,4706.213985101478,2.0443582351335614e-16,0.0,1.5927232896245402e-06,457460.00123948004,True,True,True,True,sin_impulse,NH3,-261289.2183697119,40864.17605313528,1.0,1.8907684116670035e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230498e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.373528346044213e-05,1.8972562254531925e-05,-1.3731026610944216e-12,293.15000000647564,2.513480819420178e-07,7.146451177505615e-09,2.859325663492293e-07,1.8808089228382176e-08,1.952221443434697e-20,8.493503159328766e-31,5.00129573651192e-21,2.3503788669813053e-22,9.59266184113788e-07,1.1337539639584807e-11,2.3385062165649668e-20,1.211117127178438e-33,3.7886007597906676e-46,5.751438310513218e-24,8.517211072627502e-12,1.8407037215101494e-09,1.514612470179575e-12,9.129145975496231e-11,3.0422322880913146e-13,1.624765355135167e-13,2.8636902725185716e-09,1.8536548900679033e-12,2.499141976295187e-28,4.775751967216517e-12,3.330903299537762e-09,1.579557249918637e-12,2.104961786504825e-12,2.5650888101428668e-18,6.102271348999613e-14,0.0,0.0,4.3153208970550464e-05
13,1.8907684116670035e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,6.057063341140747,8898,2.1308566946842165e-05,4706.214982627797,2.044358632053287e-16,0.0,1.5927234489899038e-06,457459.95819465566,True,True,True,True,sin_impulse,NH3,-261289.4683697119,40864.221053135276,1.0,1.8907684116670035e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230498e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.373528346044213e-05,1.8972562298487504e-05,-1.4682640054343082e-12,293.15000000691396,2.513459473091836e-07,7.146452515344944e-09,2.8593258119383143e-07,1.8808090277643415e-08,1.9629145092945215e-20,9.2292684262646e-31,5.029107305256001e-21,2.378995354490036e-22,9.59266184112637e-07,1.1337546053922544e-11,2.351224321686259e-20,4.729983402426038e-35,1.923983989996897e-45,5.782690932023124e-24,8.517217260612843e-12,1.8385652650276017e-09,1.5052492357633895e-12,9.61957826278028e-11,3.0422328710291183e-13,1.624740222335211e-13,2.8636906124317287e-09,1.8536553380069488e-12,2.500639786305657e-28,4.775753939352097e-12,3.3306003749819867e-09,1.5795583395906284e-12,2.1049636907560257e-12,2.5649507151655772e-18,6.138265788693972e-14,0.0,0.0,4.315320862637048e-05
13,1.8422120406006025e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,5.987833261489868,8657,2.1273696467022358e-05,4690.12364429081,2.0601388717221218e-16,0.0,1.598119609420187e-06,455493.91551999375,True,True,True,True,sin_impulse,NH3,-261338.21093164597,40859.342699456494,1.0,1.8422120406006025e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230498e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.381760733809362e-05,1.8485384931455742e-05,-1.4367810387028233e-12,293.15000000666333,2.4874475035023146e-07,7.786143286936267e-09,2.8612915590692494e-07,2.0442610414962974e-08,2.1477858300617182e-20,4.688156751863043e-31,5.431674573444784e-21,2.8190252954745795e-22,9.59266184112934e-07,1.2977923016558655e-11,2.543085817191317e-20,1.5393440008283115e-34,5.013250075604543e-47,6.18997993422989e-24,9.707107572680393e-12,1.721361174873725e-09,1.364035356892582e-12,9.456204365479761e-11,3.323211995956071e-13,1.851230768589983e-13,3.078891193209252e-09,1.9939800914217606e-12,3.108346166701671e-28,5.601402150029661e-12,3.4939854125951165e-09,1.7702758648283162e-12,2.1714256010724223e-12,3.698163287232748e-18,6.112468911058271e-14,0.0,0.0,4.323510862432178e-05
13,1.7936556695342018e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,6.381515264511108,8765,2.123860619353434e-05,4670.909449859136,2.0638647031576626e-16,0.0,1.6030975611919454e-06,456087.8742010721,True,True,True,True,sin_impulse,NH3,-261386.95349358005,40854.509345777704,1.0,1.7936556695342018e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.390438842435964e-05,1.7997864935542023e-05,-1.316202872443014e-12,293.1500000077532,2.440717523379874e-07,8.451419309094702e-09,2.8476415912708217e-07,2.2323231270078902e-08,2.2850359323206895e-20,6.084640708533059e-31,5.703019432809723e-21,3.299695193674777e-22,9.592661840428508e-07,1.5098632079606424e-11,2.6730136020995546e-20,-1.7951891211003433e-34,-4.427139438978678e-45,6.384739504565718e-24,1.1123610697505394e-11,1.584233322572876e-09,1.178141824416262e-12,9.142318297340845e-11,3.58777563626034e-13,2.1223099849910334e-13,3.327175995140751e-09,2.15421883862858e-12,3.9023200494498654e-28,6.7155489145080554e-12,3.663812781015009e-09,1.9817547358388255e-12,2.236154302608444e-12,3.7164420106005095e-18,5.828598831456914e-14,0.0,0.0,4.332485467124195e-05
13,1.6965429274013998e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,7.328587293624878,8869,2.1167770525307654e-05,4622.529654671374,2.0350166174179596e-16,0.0,1.6115668053835792e-06,464996.9986032887,True,True,True,True,sin_impulse,NH3,-261484.43861744824,40844.84263842013,1.0,1.6965429274013998e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.40928530478402e-05,1.7021866151390962e-05,-1.4084897121493673e-12,293.15000000614896,2.2788493571535266e-07,9.850490058524143e-09,2.770273674904747e-07,2.696093490343799e-08,2.7888444216418934e-20,1.6278218399828802e-30,6.7454812390292455e-21,5.147583923049331e-22,9.592661841195911e-07,2.143624138186207e-11,3.169817247656782e-20,9.582525672428453e-34,4.690033832409868e-46,7.072828414135503e-24,1.4780583948439355e-11,1.2313419245903028e-09,7.181230187355474e-13,9.992115800238274e-11,4.011847893670032e-13,2.860476618985859e-13,3.927872889251836e-09,2.536003139167616e-12,6.486409815793541e-28,1.0195592219888234e-11,4.01893645292121e-09,2.4663491836680796e-12,2.3556746356601335e-12,3.4341624901467764e-18,5.471839689820195e-14,0.0,0.0,4.353025488142527e-05
13,1.502317443135796e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,7.463585138320923,9390,2.102296227785611e-05,4482.32923992279,1.790248092550207e-16,0.0,1.620332211001834e-06,531447.8349421178,True,True,True,True,sin_impulse,NH3,-261679.40886518455,40825.50922370499,1.0,1.502317443135796e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45428786292605e-05,1.5067062561650115e-05,-2.225315873307217e-12,293.15000001370987,1.6763027834471899e-07,1.2495074091810446e-08,2.430282712670879e-07,4.050619528169147e-08,3.707672769903766e-20,-3.800484899050721e-30,8.104424737491434e-21,1.3984304396716077e-21,9.592661841022202e-07,5.0937245695785363e-11,3.8251541136967376e-20,-1.0547170074665373e-32,4.793412457649833e-44,6.2911428104254486e-24,2.6211608770860505e-11,2.400071524944086e-10,5.921902444632641e-15,1.3290486281971373e-10,4.006692358730734e-13,8.222963581138738e-12,5.4485373116038016e-09,3.4140832843705776e-12,2.4630187512254436e-26,2.7740233955437142e-11,4.770726389774808e-09,3.46831667652787e-12,2.499966219620037e-12,4.2508940749134094e-18,3.4117887095228763e-14,0.0,0.0,4.405705346592614e-05
13,1.1138664746045885e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,63,False,8.462499618530273,0,0.0,0.0,0.0,0.0,0.0,1e+30,True,True,True,True,sin_impulse,NH3,-262069.34936065724,40786.8423942747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1.8422120406006025e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,5.889875650405884,8657,2.1273696467022358e-05,4690.12364429081,2.0601388717221218e-16,0.0,1.598119609420187e-06,455493.91551999375,True,True,True,True,sin_impulse,NH3,-261338.21093164597,40859.342699456494,1.0,1.8422120406006025e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230498e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.381760733809362e-05,1.8485384931455742e-05,-1.4367810387028233e-12,293.15000000666333,2.4874475035023146e-07,7.786143286936267e-09,2.8612915590692494e-07,2.0442610414962974e-08,2.1477858300617182e-20,4.688156751863043e-31,5.431674573444784e-21,2.8190252954745795e-22,9.59266184112934e-07,1.2977923016558655e-11,2.543085817191317e-20,1.5393440008283115e-34,5.013250075604543e-47,6.18997993422989e-24,9.707107572680393e-12,1.721361174873725e-09,1.364035356892582e-12,9.456204365479761e-11,3.323211995956071e-13,1.851230768589983e-13,3.078891193209252e-09,1.9939800914217606e-12,3.108346166701671e-28,5.601402150029661e-12,3.4939854125951165e-09,1.7702758648283162e-12,2.1714256010724223e-12,3.698163287232748e-18,6.112468911058271e-14,0.0,0.0,4.323510862432178e-05
