ID,R_E,ratio,P_amb,alfa_M,T_inf,P_v,mu_L,rho_L,gases,fractions,surfactant,c_L,error_code,success,elapsed_time,steps,collapse_time,T_max,n_NH3,expansion_work,dissipated_acoustic_energy,energy_efficiency,enable_heat_transfer,enable_evaporation,enable_reactions,enable_dissipated_energy,excitation_type,target_specie,p_A,freq,n,R_0,R_dot_0,T_0,c_NO_0,c_NH3_0,c_H2_0,c_O2_0,c_H_0,c_O_0,c_OH_0,c_HO2_0,c_H2O_0,c_H2O2_0,c_NH2_0,c_NH_0,c_N_0,c_NNH_0,c_NH2OH_0,c_H2NO_0,c_HNOH_0,c_HNO_0,c_HON_0,c_NO2_0,c_HONO_0,c_HNO2_0,c_NO3_0,c_HONO2_0,c_N2O_0,c_N2H4_0,c_N2H3_0,c_N2H2_0,c_H2NN_0,c_AR_0,c_HE_0,c_N2_0,R_last,R_dot_last,T_last,c_NO_last,c_NH3_last,c_H2_last,c_O2_last,c_H_last,c_O_last,c_OH_last,c_HO2_last,c_H2O_last,c_H2O2_last,c_NH2_last,c_NH_last,c_N_last,c_NNH_last,c_NH2OH_last,c_H2NO_last,c_HNOH_last,c_HNO_last,c_HON_last,c_NO2_last,c_HONO_last,c_HNO2_last,c_NO3_last,c_HONO2_last,c_N2O_last,c_N2H4_last,c_N2H3_last,c_N2H2_last,c_H2NN_last,c_AR_last,c_HE_last,c_N2_last
1334,2.9557126834584277e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,7.489209175109863,10486,3.773450701987166e-05,4718.224951153806,7.6863306556348785e-16,0.0,6.137076556532891e-06,468826.631749508,True,True,True,True,sin_impulse,NH3,-228314.72944678797,22052.128539839276,1.0,2.9557126834584277e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230498e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2609943139119894e-05,2.9675988316388424e-05,-1.7846481779171112e-12,293.1500000122502,3.1586528658564216e-07,7.021257159339226e-09,3.293092797041117e-07,9.5816004305911e-09,2.234076456629166e-21,1.9053891407020958e-32,1.1792303926359908e-21,2.2006954714190752e-23,9.592661841001631e-07,2.5848397501365858e-12,6.413366388858142e-21,3.400332465337963e-36,1.1613552444235046e-49,1.9770811614366175e-24,4.021416587476957e-12,1.7722376286255142e-09,1.9380637506399737e-12,8.448827982114542e-11,5.065705797105141e-13,2.6468806481287005e-13,1.239645500573148e-09,6.383563548448084e-13,1.852112757250372e-28,5.758989330305143e-13,2.9103255724332462e-09,6.526129725954618e-13,1.1188513837343998e-12,9.603703472675976e-14,3.4501588518317204e-14,-6.032290129338529e-31,0.0,4.1934143981245135e-05
1334,2.9557321834584277e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,7.32672119140625,10655,3.773452410534983e-05,4718.230894642152,7.6863106893919e-16,0.0,6.137076404756105e-06,468827.83799614897,True,True,True,True,sin_impulse,NH3,-228314.72944678797,22052.128539839276,1.0,2.9557321834584277e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2609929957618885e-05,2.9676183445074488e-05,-1.876170683788425e-12,293.15000001288723,3.1586608440168247e-07,7.021100422161995e-09,3.293091458274147e-07,9.5813857199851e-09,2.229778891768506e-21,6.009210076123428e-32,1.1786710823670305e-21,2.1767241685026082e-23,9.592661841030875e-07,2.584736514813354e-12,6.4121228287787574e-21,3.4266723015692124e-36,-1.1577729864636384e-49,1.976699967511278e-24,4.021273469204054e-12,1.772956865300277e-09,1.935169096136478e-12,8.295633500476488e-11,5.065596923201782e-13,3.067576064131731e-13,1.2395758047624689e-09,6.383463739602787e-13,2.1464271342540997e-28,5.758697734498545e-13,2.9103745044415983e-09,6.525960950302558e-13,1.1185825397187982e-12,9.629342832217385e-14,3.4489519045193316e-14,-5.986343617122872e-30,0.0,4.193413139869142e-05
1334,2.9557126834584277e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,7.17630410194397,10702,3.773449505778437e-05,4718.224457062126,7.686290105056517e-16,0.0,6.137048375554683e-06,468826.9523124605,True,True,True,True,sin_impulse,NH3,-228314.47944678797,22052.128539839276,1.0,2.9557126834584277e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230498e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2609943139119894e-05,2.9675987994976938e-05,-1.8745899624818945e-12,293.1500000121751,3.158639727795803e-07,7.021220345606146e-09,3.293090683778314e-07,9.581575021487224e-09,2.2451173806966067e-21,1.990648734424561e-32,1.186563986477675e-21,2.2442345300317942e-23,9.592661841043939e-07,2.5848287101649007e-12,6.452978246849107e-21,3.489112991460549e-36,9.535057785915467e-50,1.9892843778082983e-24,4.021392534005744e-12,1.7710092812832586e-09,1.9318987634999155e-12,8.715284703426585e-11,5.065670973856997e-13,1.3447595768786696e-13,1.2397736279867373e-09,6.382265957812516e-13,9.440740551100422e-29,5.762038519445506e-13,2.910159213649827e-09,6.526111510819227e-13,1.1186593095092263e-12,9.622772052571409e-14,3.4783927861944234e-14,0.0,0.0,4.193414432830271e-05
1334,2.9557126834584277e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,1,True,21.13781976699829,10211,3.773443503366756e-05,4718.228609591121,7.686275633152313e-16,0.0,6.13703941372816e-06,468827.150409847,True,True,True,True,sin_impulse,NH3,-228314.72944678797,22052.173539839274,1.0,2.9557126834584277e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230498e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2609943139119894e-05,2.9675974321123987e-05,-1.7556615387759282e-12,293.1500000112163,3.1586590526671067e-07,7.021216831436698e-09,3.2930922292753936e-07,9.581561996630192e-09,2.2352577466843506e-21,1.9265294679565583e-32,1.1792093262035069e-21,2.181993888638617e-23,9.592661841057207e-07,2.584818922578522e-12,6.413727813259491e-21,3.322011118206984e-36,-8.831091825789755e-45,1.9771963974005173e-24,4.021381971289578e-12,1.7727592990292808e-09,1.934802849106297e-12,8.316584602691028e-11,5.065670745401137e-13,1.345886367492465e-13,1.2397718729923395e-09,6.381574238955441e-13,9.448163516934373e-29,5.75891711185196e-13,2.910398695678229e-09,6.526099368547411e-13,1.1189199575886612e-12,9.596646589648129e-14,3.450133591260175e-14,0.0,0.0,4.1934145171786046e-05
1334,2.912205073932329e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,7.043759107589722,10391,3.7772667953830915e-05,4705.572270600243,7.796657004373101e-16,0.0,6.190206121842065e-06,466193.7832017681,True,True,True,True,sin_impulse,NH3,-228462.96344817584,22008.957744761065,1.0,2.912205073932329e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.263979274520333e-05,2.923930025011308e-05,-1.938986091927208e-12,293.15000001233557,3.1543669745451757e-07,7.445929068542477e-09,3.2956045607311425e-07,1.0139002314563348e-08,2.2149125389847417e-21,-9.460563749448133e-32,1.2403656677201096e-21,2.395430504016765e-23,9.592661841045722e-07,2.854328260631348e-12,6.782863756547064e-21,4.5860658561831364e-36,3.2677519929226043e-49,2.0881211884298774e-24,4.405555964376046e-12,1.7298478542527733e-09,1.901485710747556e-12,8.881472111733337e-11,5.368925764803966e-13,1.4549470956987453e-13,1.3108773284423606e-09,6.660154633034713e-13,1.0809899088196457e-28,6.421837507970512e-13,3.003339190114146e-09,6.948546708631722e-13,1.1327609982803871e-12,1.0635236028049857e-13,3.521644292455493e-14,0.0,0.0,4.1962932989822304e-05
1334,2.86869746440623e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,7.10249924659729,10580,3.781101027530361e-05,4691.600237084368,7.888942871417926e-16,0.0,6.242683945070164e-06,464646.1395032633,True,True,True,True,sin_impulse,NH3,-228611.19744956368,21965.786949682853,1.0,2.86869746440623e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2670547769179086e-05,2.8802328565371917e-05,-2.0809456335648214e-12,293.1500000132789,3.1407923991644646e-07,7.88219910120705e-09,3.2900147279926933e-07,1.0757371867839143e-08,2.2055501530242324e-21,2.885638944496321e-32,1.3078664552106585e-21,2.6391180021160192e-23,9.592661840943167e-07,3.1752606474274827e-12,7.184783997083782e-21,3.8577359939271285e-36,1.3474943450567309e-49,2.2023957413861123e-24,4.834732201348012e-12,1.682442280158335e-09,1.8511036529504827e-12,9.401477951802587e-11,5.661092133484057e-13,1.574425733275281e-13,1.3900814338109063e-09,7.001531774192508e-13,1.2414293404532712e-28,7.23382435103941e-13,3.0977962064882284e-09,7.402384616159492e-13,1.1464903227335918e-12,1.1648671134705524e-13,3.576903851357761e-14,0.0,0.0,4.199430435010523e-05
1334,2.7816822453540327e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,8.097394466400146,10311,3.788822630326854e-05,4659.592416932061,8.007533993208632e-16,0.0,6.345781276757752e-06,465324.69809885556,True,True,True,True,sin_impulse,NH3,-228907.66545233942,21879.44535952643,1.0,2.7816822453540327e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230498e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2734944007836976e-05,2.7927496299019983e-05,-1.4930349774579266e-12,293.15000000837995,3.0825991441293993e-07,8.776354816762166e-09,3.2521663187550263e-07,1.221205611263871e-08,2.223661752721586e-21,2.706772307896922e-32,1.4347264286867137e-21,2.7792979173884216e-23,9.592661841100713e-07,4.021148329575826e-12,7.941068640145319e-21,1.3395484338871e-36,9.37954742839131e-49,2.3895902108268544e-24,5.849010584487265e-12,1.5824081947556306e-09,1.6850729838521675e-12,7.84896781635187e-11,6.188973634704597e-13,1.820731146224153e-13,1.5764766947829803e-09,7.913623632718041e-13,1.6311214695677265e-28,9.479632067278523e-13,3.2914657063900235e-09,8.414135819116293e-13,1.1772911963308318e-12,1.3114145382569985e-13,3.540929860824137e-14,0.0,0.0,4.206552069247641e-05
1334,2.6076518072496377e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,1,True,21.1452739238739,9407,3.804468247289047e-05,4578.73519321152,7.903839573624561e-16,0.0,6.545012794239684e-06,486230.47971957066,True,True,True,True,sin_impulse,NH3,-229500.60145789088,21706.76217921359,1.0,2.6076518072496377e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2876629585674956e-05,2.617427736262455e-05,-1.8062268239530951e-12,293.15000001019047,2.82123635428007e-07,1.0522656818283566e-08,3.058069562053833e-07,1.630278253104987e-08,2.5669695331506913e-21,4.380961733568927e-32,1.843819700586724e-21,4.5817610675176774e-23,9.59266184107371e-07,7.10210472644633e-12,1.0234434647358358e-20,4.771220454949444e-36,1.9514077610664897e-49,2.8214764740746602e-24,8.667585466695435e-12,1.278068804387324e-09,1.1387730108940946e-12,8.66966195455853e-11,6.837939988408781e-13,2.536756691252707e-13,2.0895941609219316e-09,1.0979288258541257e-12,3.045384363909411e-28,1.86827737039566e-12,3.6782788330705182e-09,1.0903673599400247e-12,1.2381231000268855e-12,1.410066619545613e-13,3.3662479649900236e-14,-3.730388803216668e-35,0.0,4.224625913966272e-05
1334,2.2595909310408477e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,6.219136953353882,9252,3.836465653575247e-05,4347.6073535856285,6.131992554104654e-16,0.0,6.91426441353195e-06,662085.6286824967,True,True,True,True,sin_impulse,NH3,-230686.4734689938,21361.395818587906,1.0,2.2595909310408477e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.322547525581852e-05,2.2659130852120766e-05,-3.010145454911295e-12,293.1500000263526,1.7212334278928347e-07,1.258297307654047e-08,2.2712668167711404e-07,3.1867042119865323e-08,1.7840011906424032e-20,1.1075936774180648e-30,3.722582716011603e-21,5.7327213100707385e-22,9.592661840819356e-07,3.066897553908147e-11,1.728759115198376e-20,-1.4081033565117522e-33,-7.461099447688973e-46,2.92063523142192e-24,1.849230796754301e-11,2.2815858882664773e-10,1.6974051671519277e-14,1.4027144740354444e-10,5.411049724440523e-13,1.7219781512859343e-11,3.726944762973111e-09,2.372917656512637e-12,4.001089501077767e-26,1.140124811189935e-11,4.400290256825785e-09,1.64539052675717e-12,1.3424504804876893e-12,2.0259260340262754e-18,1.983706539165448e-14,0.0,0.0,4.276590377764849e-05
1334,2.86869746440623e-05,1.0,101325.0,0.35,293.15,2338.1,0.001,998.2,31,1.0,1.0,1483.0,0,True,7.257687091827393,10580,3.781101027530361e-05,4691.600237084368,7.888942871417926e-16,0.0,6.242683945070164e-06,464646.1395032633,True,True,True,True,sin_impulse,NH3,-228611.19744956368,21965.786949682853,1.0,2.86869746440623e-05,0.0,293.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592661841230495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2670547769179086e-05,2.8802328565371917e-05,-2.0809456335648214e-12,293.1500000132789,3.1407923991644646e-07,7.88219910120705e-09,3.2900147279926933e-07,1.0757371867839143e-08,2.2055501530242324e-21,2.885638944496321e-32,1.3078664552106585e-21,2.6391180021160192e-23,9.592661840943167e-07,3.1752606474274827e-12,7.184783997083782e-21,3.8577359939271285e-36,1.3474943450567309e-49,2.2023957413861123e-24,4.834732201348012e-12,1.682442280158335e-09,1.8511036529504827e-12,9.401477951802587e-11,5.661092133484057e-13,1.574425733275281e-13,1.3900814338109063e-09,7.001531774192508e-13,1.2414293404532712e-28,7.23382435103941e-13,3.0977962064882284e-09,7.402384616159492e-13,1.1464903227335918e-12,1.1648671134705524e-13,3.576903851357761e-14,0.0,0.0,4.199430435010523e-05
