ID,R_E,ratio,P_amb,alfa_M,T_inf,P_v,mu_L,gases,fractions,surfactant,c_L,error_code,success,elapsed_time,steps,collapse_time,T_max,n_NH3,expansion_work,dissipated_acoustic_energy,energy_efficiency,enable_heat_transfer,enable_evaporation,enable_reactions,enable_dissipated_energy,excitation_type,target_specie,p_A,logf,n,R_0,R_dot_0,T_0,c_NH3_0,c_H2_0,c_H_0,c_NH2_0,c_NH_0,c_N_0,c_NNH_0,c_N2H4_0,c_N2H3_0,c_N2H2_0,c_H2NN_0,c_N2_0,R_last,R_dot_last,T_last,c_NH3_last,c_H2_last,c_H_last,c_NH2_last,c_NH_last,c_N_last,c_NNH_last,c_N2H4_last,c_N2H3_last,c_N2H2_last,c_H2NN_last,c_N2_last
4317,6.82146283837456e-05,1.0,150551.42582250075,0.14047027348910054,294.2907129909669,2508.7531835675127,0.0009909009648099304,11  1,0.25  0.75,0.737843482407663,1483.0,0,True,1.7226083278656006,12096,2.3091786253117937e-05,1921.5575065699666,3.4075907453387614e-25,0.0,2.1850160478240683e-06,376510417646284.2,True,False,True,True,sin_impulse_logf,NH3,-239244.03578735297,4.590299124243305,1.0,6.82146283837456e-05,0.0,294.2907129909669,0.0,4.662337637191038e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.554112545730346e-05,6.821463689509246e-05,-4.770909034617054e-13,294.2907129929482,2.5628672154812653e-19,4.662337391939878e-05,2.733255045194274e-12,3.6122754662422846e-36,1.7825059939274808e-26,-3.314522238242133e-23,8.300766314258524e-23,2.2337495261260376e-21,3.1244869500828746e-17,1.2867029151045176e-23,-1.9487195550927846e-22,1.554112509532653e-05
4317,6.82151273837456e-05,1.0,150551.42582250075,0.14047027348910054,294.2907129909669,2508.7531835675127,0.0009909009648099304,11  1,0.25  0.75,0.737843482407663,1483.0,0,True,1.636420726776123,11671,2.309182900053813e-05,1921.5419524940376,3.404748798749727e-25,0.0,2.185047715662809e-06,376830152587280.9,True,False,True,True,sin_impulse_logf,NH3,-239244.03578735297,4.590299124243305,1.0,6.82151273837456e-05,0.0,294.2907129909669,0.0,4.6623372880999715e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5541124293666572e-05,6.821513554880876e-05,2.608111246477695e-13,294.2907129899481,2.5606736157449847e-19,4.662337096728118e-05,2.1219945768067977e-12,4.094074916592536e-36,2.593506471139737e-25,1.9167684747707142e-22,6.44439968948508e-23,2.1746797090398445e-21,3.1233472322318974e-17,1.2876406188912761e-23,4.066081727576205e-22,1.5541124009410568e-05
4317,6.82146283837456e-05,1.0,150552.41374125076,0.14047027348910054,294.2907129909669,2508.7531835675127,0.0009909009648099304,11  1,0.25  0.75,0.737843482407663,1483.0,0,True,1.7203624248504639,11828,2.3091750909506267e-05,1921.5475651979941,3.4061979513870187e-25,0.0,2.1850072808723126e-06,376662861420378.0,True,False,True,True,sin_impulse_logf,NH3,-239244.03578735297,4.590299124243305,1.0,6.82146283837456e-05,0.0,294.2907129909669,0.0,4.662367918307674e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5541226394358913e-05,6.821463722051684e-05,7.663311924486765e-14,294.29071299064293,2.56181965104051e-19,4.6623676785892774e-05,2.667673301842817e-12,3.0003547995501614e-36,2.835346878029893e-26,-1.8304026712566098e-22,8.101599750263929e-23,2.2955028733558755e-21,3.123812933418934e-17,1.286757120337669e-23,-5.911322048842875e-23,1.554122603989413e-05
4317,6.82146283837456e-05,1.0,150551.42582250075,0.14047027348910054,294.2907529909669,2508.7531835675127,0.0009909009648099304,11  1,0.25  0.75,0.737843482407663,1483.0,0,True,1.7143700122833252,12033,2.3091786652202643e-05,1921.5577184659194,3.406562114298461e-25,0.0,2.1850160548922152e-06,376624108352589.56,True,False,True,True,sin_impulse_logf,NH3,-239244.03578735297,4.590299124243305,1.0,6.82146283837456e-05,0.0,294.2907529909669,0.0,4.6623370034860925e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.554112334495364e-05,6.821463725286129e-05,-5.117281392152562e-13,294.29075299311023,2.562093536264483e-19,4.662336750522146e-05,2.8201574631982694e-12,2.952512032051279e-36,2.1565389525754988e-26,-3.2660706819655394e-23,8.564699290730998e-23,2.233031712822545e-21,3.124584752955128e-17,1.2867588706224333e-23,-1.8859116567118612e-22,1.554112297175137e-05
4317,6.82146283837456e-05,1.0,150551.42582250075,0.14047057348910055,294.2907129909669,2508.7531835675127,0.0009909009648099304,11  1,0.25  0.75,0.737843482407663,1483.0,0,True,1.7453997135162354,12096,2.3091786253117937e-05,1921.5575065699666,3.4075907453387614e-25,0.0,2.1850160478240683e-06,376510417646284.2,True,False,True,True,sin_impulse_logf,NH3,-239244.03578735297,4.590299124243305,1.0,6.82146283837456e-05,0.0,294.2907129909669,0.0,4.662337637191038e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.554112545730346e-05,6.821463689509246e-05,-4.770909034617054e-13,294.2907129929482,2.5628672154812653e-19,4.662337391939878e-05,2.733255045194274e-12,3.6122754662422846e-36,1.7825059939274808e-26,-3.314522238242133e-23,8.300766314258524e-23,2.2337495261260376e-21,3.1244869500828746e-17,1.2867029151045176e-23,-1.9487195550927846e-22,1.554112509532653e-05
4317,6.82146283837456e-05,1.0,150551.42582250075,0.14047027348910054,294.2907129909669,2508.7531835675127,0.0009909009648099304,11  1,0.25  0.75,0.737844082407663,1483.0,0,True,1.637394905090332,11675,2.309179103635466e-05,1921.557489170514,3.4051372967804405e-25,0.0,2.185016037719594e-06,376781696871681.4,True,False,True,True,sin_impulse_logf,NH3,-239244.03578735297,4.590299124243305,1.0,6.82146283837456e-05,0.0,294.2907129909669,0.0,4.662337675997665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5541125586658883e-05,6.821463695258315e-05,-4.2565326258100703e-13,294.2907129927506,2.561021957229966e-19,4.662337442218479e-05,2.6022693973138065e-12,2.8553641442116807e-36,9.524743465264495e-28,-8.305182429363007e-24,7.902969141186523e-23,2.2744593448762304e-21,3.1245160332352694e-17,1.286986558324717e-23,-7.876589274387374e-23,1.5541125241090857e-05
4317,6.82146283837456e-05,1.0,150551.42582250075,0.14047027348910054,294.2907129909669,2508.7531835675127,0.0009909009648099304,11  1,0.25  0.75,0.737843482407663,1483.0,0,True,1.6837201118469238,11825,2.309178580855532e-05,1921.5529771627846,3.4083029991349734e-25,0.0,2.185008968452373e-06,376430516350576.44,True,False,True,True,sin_impulse_logf,NH3,-239243.63048735296,4.590299124243305,1.0,6.82146283837456e-05,0.0,294.2907129909669,0.0,4.662337637191038e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.554112545730346e-05,6.821463731080768e-05,-4.450744504768584e-13,294.2907129928407,2.563402858503034e-19,4.662337399063922e-05,2.649761625699884e-12,4.4396136509371595e-34,4.9744341027190375e-23,-2.0860303719182726e-22,8.047149849835152e-23,2.2510780500176504e-21,3.130741512144625e-17,1.1112538907419071e-23,-7.628387717440494e-20,1.5541125105157678e-05
4317,6.82146283837456e-05,1.0,150551.42582250075,0.14047027348910054,294.2907129909669,2508.7531835675127,0.0009909009648099304,11  1,0.25  0.75,0.737843482407663,1483.0,0,True,1.7230167388916016,11919,2.3091698598656855e-05,1921.5471438825698,3.4046395594017386e-25,0.0,2.185006169496554e-06,376835078126062.56,True,False,True,True,sin_impulse_logf,NH3,-239244.03578735297,4.590301124243306,1.0,6.82146283837456e-05,0.0,294.2907129909669,0.0,4.662337637191038e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.554112545730346e-05,6.821463695351087e-05,1.0326777954619379e-13,294.2907129905337,2.5606476061831666e-19,4.662337395717132e-05,2.6905362211029233e-12,1.718380877380429e-36,-2.161162031427829e-25,2.439315397234835e-22,8.171034048231027e-23,2.2205916262546572e-21,3.1237628725704155e-17,1.2862419648405057e-23,-2.6441344529226343e-22,1.5541125100797074e-05
4317,5.419564343474282e-05,1.0,137315.53190902038,0.14047027348910054,293.89101712452623,2508.7531835675127,0.0009909009648099304,11  1,0.25  0.75,0.7235406635050072,1483.0,0,True,1.8497297763824463,12217,2.5050350872779855e-05,2943.7883238160725,3.767362172911913e-17,0.0,1.6822735102266516e-06,2621977.9182492252,True,False,True,True,sin_impulse_logf,NH3,-236397.04033005,4.533245595855529,1.0,5.419564343474282e-05,0.0,293.89101712452623,0.0,4.273622996780623e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4245409989268743e-05,5.419563236656909e-05,1.3352721691129013e-14,293.89101712449195,5.650096940806019e-11,4.273618691468386e-05,3.743669764973601e-13,5.892283371666168e-28,2.1578111709859697e-24,4.071424486035839e-14,1.1210115666040483e-23,2.240090989094008e-16,1.2125687587669275e-12,4.2508580973509303e-19,3.1662143614479897e-28,1.4245395073906005e-05
4317,5.419564343474282e-05,1.0,137315.53190902038,0.14047027348910054,293.89101712452623,2508.7531835675127,0.0009909009648099304,11  1,0.25  0.75,0.7235406635050072,1483.0,0,True,1.8413772583007812,12217,2.5050350872779855e-05,2943.7883238160725,3.767362172911913e-17,0.0,1.6822735102266516e-06,2621977.9182492252,True,False,True,True,sin_impulse_logf,NH3,-236397.04033005,4.533245595855529,1.0,5.419564343474282e-05,0.0,293.89101712452623,0.0,4.273622996780623e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4245409989268743e-05,5.419563236656909e-05,1.3352721691129013e-14,293.89101712449195,5.650096940806019e-11,4.273618691468386e-05,3.743669764973601e-13,5.892283371666168e-28,2.1578111709859697e-24,4.071424486035839e-14,1.1210115666040483e-23,2.240090989094008e-16,1.2125687587669275e-12,4.2508580973509303e-19,3.1662143614479897e-28,1.4245395073906005e-05
