ID,R_E,ratio,P_amb,alfa_M,T_inf,P_v,mu_L,gases,fractions,surfactant,c_L,error_code,success,elapsed_time,steps,collapse_time,T_max,n_NH3,expansion_work,dissipated_acoustic_energy,energy_efficiency,enable_heat_transfer,enable_evaporation,enable_reactions,enable_dissipated_energy,excitation_type,target_specie,p_A,logf,n,R_0,R_dot_0,T_0,c_NH3_0,c_H2_0,c_H_0,c_NH2_0,c_NH_0,c_N_0,c_NNH_0,c_N2H4_0,c_N2H3_0,c_N2H2_0,c_H2NN_0,c_N2_0,R_last,R_dot_last,T_last,c_NH3_last,c_H2_last,c_H_last,c_NH2_last,c_NH_last,c_N_last,c_NNH_last,c_N2H4_last,c_N2H3_last,c_N2H2_last,c_H2NN_last,c_N2_last
370,7.143696418693704e-05,1.0,75993.75,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,3.1680736541748047,14588,5.9702474934819064e-05,5248.317369125464,7.174386649365592e-13,0.0,1.1580409996231612e-05,947.7830845264973,True,False,True,True,sin_impulse_logf,NH3,-186385.95560408593,4.1757372719685,1.0,7.143696418693704e-05,0.0,303.15,0.0,2.321199851522826e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.73733283840942e-06,7.107042310317556e-05,-1.1028066588470162e-12,303.1500000051803,4.771220264301536e-07,2.2857218855521577e-05,-1.3031237954371443e-17,-4.182699111509755e-20,3.609218243833066e-23,4.294106777888346e-12,-5.705089628200893e-28,1.265682605917873e-11,5.963100128885437e-11,-4.782564412277669e-15,-5.0739783449150725e-17,7.619036773564394e-06
370,7.143746318693703e-05,1.0,75993.75,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,2.9398996829986572,14382,5.9702518656168746e-05,5248.297377052672,7.174514639224504e-13,0.0,1.1580409925647874e-05,947.7661707595611,True,False,True,True,sin_impulse_logf,NH3,-186385.95560408593,4.1757372719685,1.0,7.143746318693703e-05,0.0,303.15,0.0,2.3211994327266847e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.737331442422282e-06,7.107092055330293e-05,-1.0028282066585675e-12,303.1500000047245,4.771205194690256e-07,2.285721580502927e-05,3.834770105555675e-22,4.9262463135481216e-23,3.5481143821902925e-23,4.196750580134978e-12,1.6193171150074118e-32,1.2656989937328548e-11,5.962530147579112e-11,8.268170848709586e-18,5.689278722791315e-20,7.619035804981448e-06
370,7.143696418693704e-05,1.0,75993.75,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,3.1198573112487793,14536,5.9702460399090703e-05,5248.313251915327,7.174390698276484e-13,0.0,1.158036684803403e-05,947.7790182351479,True,False,True,True,sin_impulse_logf,NH3,-186385.75295408594,4.1757372719685,1.0,7.143696418693704e-05,0.0,303.15,0.0,2.321199851522826e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.73733283840942e-06,7.107042360440753e-05,-1.0268362460958777e-12,303.15000000500135,4.771222856021423e-07,2.28572186859634e-05,-5.587220294066438e-20,-1.1844575262301736e-22,3.5521933392988784e-23,4.218327757120067e-12,-2.4816784264255224e-30,1.2657122475110086e-11,5.96257259782178e-11,8.606058828813086e-18,-1.8839580249313402e-19,7.61903675424788e-06
370,7.143696418693704e-05,1.0,75993.75,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,3.1117076873779297,14768,5.970222870947731e-05,5248.301682295751,7.174392552832216e-13,0.0,1.1580252927015656e-05,947.7694495326475,True,False,True,True,sin_impulse_logf,NH3,-186385.95560408593,4.1757392719685,1.0,7.143696418693704e-05,0.0,303.15,0.0,2.321199851522826e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.73733283840942e-06,7.107042104630092e-05,-8.209939095678117e-13,303.1500000044258,4.771224604572305e-07,2.2857218443699827e-05,1.081256288654019e-17,-5.65273845038475e-16,2.763844266776861e-23,4.020109097719128e-12,4.16101352842256e-25,1.2660474169410606e-11,6.128387652371814e-11,-1.0306802343176237e-13,-1.560649162876404e-12,7.619037051656699e-06
370,9.052970395557753e-05,1.0,75993.75,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,3.298325777053833,14524,5.419490378139765e-05,3980.9923833878647,8.747263290627678e-14,0.0,8.433799495566407e-06,5661.361267037326,True,False,True,True,sin_impulse_logf,NH3,-184521.84161180243,4.237426922177734,1.0,9.052970395557753e-05,0.0,303.15,0.0,2.308555245461258e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.695184151537527e-06,9.050193177096025e-05,-1.0317855624227604e-12,303.15000000383,2.8171504526369825e-08,2.3064567319337316e-05,3.2881378734843577e-13,1.150747074471936e-24,1.8552342376650725e-22,2.0820475033232007e-12,1.4739384908849862e-23,1.3669317848819201e-14,1.6346399645560563e-12,2.281213130257571e-19,2.7502853267998567e-24,7.688187298347742e-06
370,8.098333407125728e-05,1.0,75993.75,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,3.062654972076416,14455,5.6811774329027224e-05,4613.916509091596,6.318206267810978e-13,0.0,9.513720440577853e-06,884.1508765313198,True,False,True,True,sin_impulse_logf,NH3,-185453.8986079442,4.206582097073117,1.0,8.098333407125728e-05,0.0,303.15,0.0,2.314132271158814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.713774237196045e-06,8.073216998718776e-05,-8.567995497118976e-13,303.15000000449834,2.866588226376187e-07,2.2927961056870773e-05,-3.7280472612754256e-19,1.1879289253007363e-23,6.302959057103986e-23,3.5467042469997213e-12,-1.6612477015499643e-29,3.638009061504551e-12,2.6050924952744035e-11,3.6457525842762904e-18,8.262387526113165e-21,7.642637674136865e-06
370,8.098383307125728e-05,1.0,75993.75,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,3.014723539352417,14546,5.681181807597829e-05,4613.897535810668,6.318051000590339e-13,0.0,9.51374001242498e-06,884.174423635928,True,False,True,True,sin_impulse_logf,NH3,-185453.8986079442,4.206582097073117,1.0,8.098383307125728e-05,0.0,303.15,0.0,2.3141319452788147e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.713773150929382e-06,8.073267862744993e-05,-8.608803052290257e-13,303.1500000045485,2.86646360175242e-07,2.2927967034503966e-05,-8.80391785066657e-19,1.472511729077464e-23,6.435560677354782e-23,3.6212095907421876e-12,-3.9222928176044685e-29,3.636658459051147e-12,2.6050412896944113e-11,3.621614976994528e-18,9.548730856517517e-21,7.642639630134776e-06
370,8.098333407125728e-05,1.0,75993.75,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,3.0455641746520996,14632,5.6811761537038896e-05,4613.91250855431,6.318149473649412e-13,0.0,9.513689948426677e-06,884.1559904157982,True,False,True,True,sin_impulse_logf,NH3,-185453.6959579442,4.206582097073117,1.0,8.098333407125728e-05,0.0,303.15,0.0,2.314132271158814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.713774237196045e-06,8.073217354821448e-05,-8.934788875260924e-13,303.15000000470155,2.866562079378103e-07,2.2927962968289794e-05,-7.659884040939156e-19,2.8730293625308397e-22,6.403166171496428e-23,3.6170831988426612e-12,-3.4117249295802864e-29,3.637405456958731e-12,2.6051138391945575e-11,1.0920394310464622e-17,1.0395536018372564e-19,7.642638276176454e-06
370,8.098333407125728e-05,1.0,75993.75,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,3.1391594409942627,14689,5.681154546856436e-05,4613.900155975394,6.317969945626337e-13,0.0,9.513605541209962e-06,884.1732694967224,True,False,True,True,sin_impulse_logf,NH3,-185453.8986079442,4.206584097073117,1.0,8.098333407125728e-05,0.0,303.15,0.0,2.314132271158814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.713774237196045e-06,8.073218025266963e-05,-8.625463220985852e-13,303.15000000456695,2.866479912866093e-07,2.2927969041107427e-05,-1.2009210863497517e-18,1.3102870658056346e-23,6.655462214457056e-23,3.739226793635145e-12,-5.351043490010742e-29,3.63720736542571e-12,2.6050089529400338e-11,3.644452756619737e-18,9.006195922900722e-21,7.642640239972548e-06
370,7.205332656063773e-05,1.0,75993.75,0.35,303.15,4245.12571625229,0.0008148611589373901,11  1,0.25  0.75,1.0,1483.0,0,True,3.085315465927124,14427,6.014054997694056e-05,5245.9105309611405,7.31296233625049e-13,0.0,1.1802435669753698e-05,947.650293639858,True,False,True,True,sin_impulse_logf,NH3,-186241.50872590265,4.172544776095774,1.0,7.205332656063773e-05,0.0,303.15,0.0,2.320686978053965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.735623260179884e-06,7.168602754912707e-05,-1.0089985290342798e-12,303.1500000047649,4.739157945146809e-07,2.285444854906383e-05,-2.6956968023247077e-19,-1.3436264415037358e-20,3.51987946057955e-23,4.144442869941299e-12,-1.488250736590076e-29,1.251021621584094e-11,5.931273800046832e-11,5.369219375377456e-18,-1.3252517441660558e-17,7.618113617697432e-06
