ID,R_E,ratio,P_amb,alfa_M,T_inf,P_v,mu_L,rho_L,gases,fractions,surfactant,c_L,error_code,success,elapsed_time,steps,collapse_time,T_max,n_NH3,expansion_work,dissipated_acoustic_energy,energy_efficiency,enable_heat_transfer,enable_evaporation,enable_reactions,enable_dissipated_energy,excitation_type,target_specie,p_A,freq,n,R_0,R_dot_0,T_0,c_NH3_0,c_H2_0,c_H_0,c_NH2_0,c_NH_0,c_N_0,c_NNH_0,c_N2H4_0,c_N2H3_0,c_N2H2_0,c_H2NN_0,c_N2_0,R_last,R_dot_last,T_last,c_NH3_last,c_H2_last,c_H_last,c_NH2_last,c_NH_last,c_N_last,c_NNH_last,c_N2H4_last,c_N2H3_last,c_N2H2_last,c_H2NN_last,c_N2_last
826,0.00019638558487934684,1.0,25331.25,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,1.1218345165252686,19581,0.00010676813161387355,5370.229646598878,8.419066351164325e-12,0.0,7.024202309580733e-05,489.8948517877187,True,False,True,True,sin_impulse,NH3,-487538.8174922282,13447.922435937304,1.0,0.00019638558487934684,0.0,293.15,0.0,8.020134414058855e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6733781380196183e-06,0.0001947320260003556,-1.0535170002547018e-12,293.1500000022874,2.7218436594585644e-07,7.817910003474354e-06,6.128410993964368e-14,2.496856584646798e-24,6.78067865130186e-25,3.961968479598659e-14,1.7562903286065107e-24,5.515912840794247e-13,2.3784842884550554e-12,2.2723234197037155e-20,2.0767325294475966e-23,2.605968618456371e-06
826,0.00019638596070316365,1.0,25331.25,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,1.1227242946624756,20051,0.00010676817529013158,5370.2214343468095,8.419111916578145e-12,0.0,7.024194461246124e-05,489.8916530380695,True,False,True,True,sin_impulse,NH3,-487538.8174922282,13447.922435937304,1.0,0.00019638596070316365,0.0,293.15,0.0,8.020133982457229e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67337799415241e-06,0.0001947323988233439,-7.556724042519694e-15,293.150000000055,2.721842757246446e-07,7.817909688022691e-06,1.3868427471278503e-15,2.4967201547483557e-24,7.437426584583715e-25,3.9619733973560995e-14,3.97443717889244e-26,5.526703780257897e-13,2.3773881892746518e-12,2.272809799569488e-20,3.5738409444100574e-23,2.6059685035112885e-06
826,0.00019638558487934684,1.0,25331.25,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,1.031054973602295,19666,0.00010676812909701642,5370.22730370951,8.41906921827146e-12,0.0,7.024189559349903e-05,489.8937957046538,True,False,True,True,sin_impulse,NH3,-487538.44031359465,13447.922435937304,1.0,0.00019638558487934684,0.0,293.15,0.0,8.020134414058855e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6733781380196183e-06,0.0001947320239952251,5.919392090399584e-13,293.14999999873663,2.7218446704599595e-07,7.81791001262603e-06,-3.280716936908642e-14,2.496735639717172e-24,8.224358067318364e-25,3.961965302646954e-14,-9.401932687249649e-25,5.514408546836862e-13,2.378638006611955e-12,2.2740044598013765e-20,4.194641355051743e-23,2.6059686057983163e-06
826,0.00019638558487934684,1.0,25331.25,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,1.142897129058838,19719,0.00010676795543693751,5370.2194591511525,8.419079624198083e-12,0.0,7.024150082576319e-05,489.890436941674,True,False,True,True,sin_impulse,NH3,-487538.8174922282,13447.95064078046,1.0,0.00019638558487934684,0.0,293.15,0.0,8.020134414058855e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6733781380196183e-06,0.00019473202539492418,4.1809824373166915e-13,293.14999999910697,2.7218479759536186e-07,7.8179097543853e-06,-2.2979345394367828e-14,2.4967407487820715e-24,8.182460091893773e-25,3.9619551997852226e-14,-6.585458159956482e-25,5.523311111458863e-13,2.3777578361220945e-12,2.2731634780353258e-20,3.001537683945398e-23,2.605968521499486e-06
826,0.0001969267879038169,1.0,25331.25,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,1.24985933303833,20382,0.00010648126323460633,5336.650835337439,8.511578299391977e-12,0.0,6.9046794922665e-05,476.32483042312305,True,False,True,True,sin_impulse,NH3,-487359.4924978084,13503.98008974592,1.0,0.0001969267879038169,0.0,293.15,0.0,8.019514595428155e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.673171531809385e-06,0.00019526410756030534,-1.5015202780257796e-13,293.15000000032273,2.729318549078838e-07,7.816729651597983e-06,8.509344381498095e-15,2.5037768313557864e-24,7.291088240436356e-25,3.938474943959761e-14,2.4382540189265704e-25,5.546342218322361e-13,2.3796519737350423e-12,2.274756498027962e-20,3.778341450044942e-23,2.6055751575543857e-06
826,0.00019746799092828693,1.0,25331.25,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,1.1162326335906982,19562,0.00010619782224814202,5303.097248491336,8.602974160790215e-12,0.0,6.788443729379432e-05,463.3310445347938,True,False,True,True,sin_impulse,NH3,-487180.16750338866,13560.037743554538,1.0,0.00019746799092828693,0.0,293.15,0.0,8.018898174287005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6729660580956685e-06,0.0001957965362403572,-7.659775065343155e-13,293.1500000015591,2.736182087087014e-07,7.81559804395559e-06,4.134973218690799e-14,2.5102805569418835e-24,6.679871603151668e-25,3.915348338396124e-14,1.1846571260053594e-24,5.553460190794268e-13,2.3829125281385085e-12,2.2776547744230122e-20,5.585660548487858e-23,2.6051979587284937e-06
826,0.000198550396977227,1.0,25331.25,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,1.1160852909088135,19733,0.00010564107998934657,5236.093443311147,8.781172531125901e-12,0.0,6.565496569112433e-05,439.02056546393453,True,False,True,True,sin_impulse,NH3,-486821.5175145492,13672.15305117177,1.0,0.000198550396977227,0.0,293.15,0.0,8.01767541334398e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67255847111466e-06,0.00019686263425894407,3.497232071751299e-13,293.149999999296,2.7477298030821515e-07,7.81350698197402e-06,-1.8387350132229573e-14,2.5212510442984854e-24,7.606390697919359e-25,3.870370555632539e-14,-5.266509758946938e-25,5.596215002464477e-13,2.3855967063770394e-12,2.2797907272800992e-20,3.499598086679926e-23,2.604500925569392e-06
826,0.00020071520907510718,1.0,25331.25,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,1.052692174911499,19244,0.00010456719576351227,5102.675966772694,9.104786846679862e-12,0.0,6.15544005567042e-05,396.9713092545336,True,False,True,True,sin_impulse,NH3,-486104.21753687016,13896.383666406236,1.0,0.00020071520907510718,0.0,293.15,0.0,8.015269455689675e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6717564852298915e-06,0.0001990023892001477,7.54935798207605e-13,293.14999999813136,2.758076462646132e-07,7.81031186480212e-06,-4.8026485255461895e-14,2.531518274395714e-24,7.441537626013846e-25,3.788258569562711e-14,-1.3750134135333702e-24,5.612872728495819e-13,2.3901024245720587e-12,2.283243324549605e-20,3.027823559195405e-23,2.6034358791746617e-06
826,0.0002050448332708675,1.0,25331.25,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,1.0677485466003418,18771,0.00010257067285090904,4838.036954478656,9.23605856224359e-12,0.0,5.462180394516004e-05,347.2555194925619,True,False,True,True,sin_impulse,NH3,-484669.6175815122,14344.844896875169,1.0,0.0002050448332708675,0.0,293.15,0.0,8.010609949378279e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6702033164594265e-06,0.00020337995342373079,-1.1422227662780054e-12,293.15000000251274,2.6210399348622886e-07,7.815799018127807e-06,6.407784852995289e-14,2.407208394297188e-24,6.923026807659861e-25,3.740641854428358e-14,1.835857929078058e-24,5.217144763630381e-13,2.2918958559333237e-12,2.1872423809987574e-20,1.991262560883347e-23,2.605265011499576e-06
826,0.0002050448332708675,1.0,25331.25,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,0.9939794540405273,18771,0.00010257067285090904,4838.036954478656,9.23605856224359e-12,0.0,5.462180394516004e-05,347.2555194925619,True,False,True,True,sin_impulse,NH3,-484669.6175815122,14344.844896875169,1.0,0.0002050448332708675,0.0,293.15,0.0,8.010609949378279e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6702033164594265e-06,0.00020337995342373079,-1.1422227662780054e-12,293.15000000251274,2.6210399348622886e-07,7.815799018127807e-06,6.407784852995289e-14,2.407208394297188e-24,6.923026807659861e-25,3.740641854428358e-14,1.835857929078058e-24,5.217144763630381e-13,2.2918958559333237e-12,2.1872423809987574e-20,1.991262560883347e-23,2.605265011499576e-06
