ID,R_E,ratio,P_amb,alfa_M,T_inf,P_v,mu_L,gases,fractions,surfactant,c_L,error_code,success,elapsed_time,steps,collapse_time,T_max,n_NH3,expansion_work,dissipated_acoustic_energy,energy_efficiency,enable_heat_transfer,enable_evaporation,enable_reactions,enable_dissipated_energy,excitation_type,target_specie,R_0,R_dot_0,T_0,c_NH3_0,c_H2_0,c_H_0,c_NH2_0,c_NH_0,c_N_0,c_NNH_0,c_N2H4_0,c_N2H3_0,c_N2H2_0,c_H2NN_0,c_N2_0,R_last,R_dot_last,T_last,c_NH3_last,c_H2_last,c_H_last,c_NH2_last,c_NH_last,c_N_last,c_NNH_last,c_N2H4_last,c_N2H3_last,c_N2H2_last,c_H2NN_last,c_N2_last
3961,3.952131708530814e-05,5.90651246761594,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.254053831100464,14630,2.1318497026766032e-05,4840.7915680725655,1.2979446160429446e-13,5.275799263651782e-06,2.642768920041664e-06,3582.2863281959935,True,False,True,True,no_excitation,NH3,0.00023343315210097538,0.0,303.15,0.0,1.515756378937825e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052521263126083e-08,3.935999216323673e-05,-1.3318838335547227e-12,303.1500000046528,5.08162417057702e-07,3.085693917915249e-05,-2.1307554009848975e-21,4.1278164345264335e-23,7.231814211662497e-23,7.369194941686308e-12,-9.586454554677218e-32,1.2746322551771775e-11,6.571794756160205e-11,1.7849776507386473e-17,7.09935337022698e-20,1.0285605600693346e-05
3961,3.952140798170581e-05,5.90651246761594,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.1194634437561035,14986,2.1318546146171983e-05,4840.792820982274,1.2979567176706806e-13,5.275835567140697e-06,2.6427867974985765e-06,3582.277439120965,True,False,True,True,no_excitation,NH3,0.00023343368898168148,0.0,303.15,0.0,1.5157562579781466e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052520859927155e-08,3.9360081596844356e-05,-9.36565481343111e-13,303.15000000325944,5.081636910543586e-07,3.0856936222639504e-05,-9.28292372322275e-24,1.234826641237857e-21,6.169694711690158e-23,6.146179205426536e-12,6.980755436198004e-33,1.2745088044790986e-11,6.561801054664198e-11,1.014594058508138e-13,1.0641884622008967e-16,1.02856052093785e-05
3961,3.952131708530814e-05,5.906514469932816,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,2.9473137855529785,14534,2.131850413103649e-05,4840.792964744034,1.2979480716993702e-13,5.275804760012574e-06,2.64277204087466e-06,3582.2806890459615,True,False,True,True,no_excitation,NH3,0.00023343323123517555,0.0,303.15,0.0,1.5157548374075886e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052516124691962e-08,3.935999176573385e-05,-1.4770055207053407e-12,303.15000000517176,5.08163785388802e-07,3.085693802925626e-05,8.162476671578457e-19,1.342019323146161e-21,7.520317776082407e-23,7.7291501872632e-12,3.6742537861776414e-29,1.2745776299960049e-11,6.571640385876183e-11,2.435935366982937e-15,2.2790814271051504e-18,1.0285605036757644e-05
3961,4.0288859986897576e-05,5.917238667174741,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.057067394256592,14329,2.177280462165718e-05,4858.8846502987935,1.4209881454544763e-13,5.619572227030378e-06,2.814466253822751e-06,3485.097396037211,True,False,True,True,no_excitation,NH3,0.00023839880017085955,0.0,303.15,0.0,1.5065319542932742e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02177318097758e-08,4.011880603218602e-05,-7.827952651928978e-13,303.1500000027907,5.253610203794404e-07,3.0823457227517674e-05,1.9993268080436966e-21,2.930186042785894e-23,5.371753776038373e-23,5.565948735488204e-12,8.982527687959502e-32,1.3842507043280554e-11,6.925026098806039e-11,2.0305606181770955e-17,5.434762311067377e-20,1.0274443720218412e-05
3961,4.0288859986897576e-05,5.917238667174741,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,2.8824517726898193,14329,2.177280462165718e-05,4858.8846502987935,1.4209881454544763e-13,5.619572227030378e-06,2.814466253822751e-06,3485.097396037211,True,False,True,True,no_excitation,NH3,0.00023839880017085955,0.0,303.15,0.0,1.5065319542932742e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02177318097758e-08,4.011880603218602e-05,-7.827952651928978e-13,303.1500000027907,5.253610203794404e-07,3.0823457227517674e-05,1.9993268080436966e-21,2.930186042785894e-23,5.371753776038373e-23,5.565948735488204e-12,8.982527687959502e-32,1.3842507043280554e-11,6.925026098806039e-11,2.0305606181770955e-17,5.434762311067377e-20,1.0274443720218412e-05
3961,4.0288950883295244e-05,5.917238667174741,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,2.850740671157837,14399,2.1772853920293282e-05,4858.885914569056,1.4210006940111068e-13,5.619610161482191e-06,2.814484939227973e-06,3485.0900160225037,True,False,True,True,no_excitation,NH3,0.00023839933802653854,0.0,303.15,0.0,1.506531838530316e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.021772795101054e-08,4.011889552637769e-05,-6.552431208357009e-13,303.15000000232055,5.253621439426315e-07,3.082345415102606e-05,2.3776933238589387e-21,1.5905415701183137e-23,5.047514728079266e-23,5.173912069019185e-12,1.0727777740385247e-31,1.3843098623877408e-11,6.924994461495348e-11,1.775573766236424e-17,3.851812908041038e-20,1.0274442890702301e-05
3961,4.0288859986897576e-05,5.917240669491616,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,2.9861838817596436,14675,2.1772811918663955e-05,4858.886020765094,1.4209915982852769e-13,5.619578070491286e-06,2.8144695790323895e-06,3485.09271634048,True,False,True,True,no_excitation,NH3,0.0002383988808419238,0.0,303.15,0.0,1.5065304249216443e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.021768083072148e-08,4.011880508339934e-05,-3.5498922800415327e-13,303.15000000132886,5.253623342172732e-07,3.0823456914661095e-05,2.864484855461959e-17,1.2710940715064078e-21,3.8402162107106854e-23,3.839646990222308e-12,1.2873456010637426e-27,1.3842354405579829e-11,6.925058429188926e-11,1.6947691575724014e-16,-1.0147050443399215e-19,1.0274444478878413e-05
3961,4.105650256794664e-05,5.927961404686011,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,2.9569780826568604,14621,2.2228646352467657e-05,4876.740438857965,1.54751414521744e-13,5.9792361593301275e-06,2.9941257624849106e-06,3404.7901768584425,True,False,True,True,no_excitation,NH3,0.00024338136263417974,0.0,303.15,0.0,1.497417331288259e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9913911042941964e-08,4.087806647499918e-05,-5.693858686572969e-13,303.1500000020562,5.4084769284902e-07,3.0792011277742784e-05,8.354462993335232e-22,2.351709084411685e-23,5.463028860756089e-23,5.751290108654838e-12,3.7712593413847624e-32,1.4869018202659898e-11,7.255047249800747e-11,1.8930774551084563e-17,4.788101746587475e-20,1.026395965201393e-05
3961,4.105650256794664e-05,5.927961404686011,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,2.965172529220581,14621,2.2228646352467657e-05,4876.740438857965,1.54751414521744e-13,5.9792361593301275e-06,2.9941257624849106e-06,3404.7901768584425,True,False,True,True,no_excitation,NH3,0.00024338136263417974,0.0,303.15,0.0,1.497417331288259e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9913911042941964e-08,4.087806647499918e-05,-5.693858686572969e-13,303.1500000020562,5.4084769284902e-07,3.0792011277742784e-05,8.354462993335232e-22,2.351709084411685e-23,5.463028860756089e-23,5.751290108654838e-12,3.7712593413847624e-32,1.4869018202659898e-11,7.255047249800747e-11,1.8930774551084563e-17,4.788101746587475e-20,1.026395965201393e-05
3961,4.1056593464344305e-05,5.927961404686011,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.1043701171875,14554,2.222869567211203e-05,4876.741813438374,1.5475272125406115e-13,5.979275769108991e-06,2.994145265737259e-06,3404.783856051686,True,False,True,True,no_excitation,NH3,0.00024338190146451695,0.0,303.15,0.0,1.4974172204175448e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.991390734725149e-08,4.087815777887001e-05,-1.184231629837383e-12,303.15000000429797,5.408486357347671e-07,3.079200784140677e-05,-1.640134816325887e-21,3.159080121077926e-23,6.148403709989879e-23,6.787812938253762e-12,-7.361246219008813e-32,1.4868713812367617e-11,7.255108483931978e-11,1.8602067152803303e-17,4.80541982968479e-20,1.0263957988102657e-05
