ID,R_E,ratio,P_amb,alfa_M,T_inf,P_v,mu_L,gases,fractions,surfactant,c_L,error_code,success,elapsed_time,steps,collapse_time,T_max,n_NH3,expansion_work,dissipated_acoustic_energy,energy_efficiency,enable_heat_transfer,enable_evaporation,enable_reactions,enable_dissipated_energy,excitation_type,target_specie,R_0,R_dot_0,T_0,c_NH3_0,c_H2_0,c_H_0,c_NH2_0,c_NH_0,c_N_0,c_NNH_0,c_N2H4_0,c_N2H3_0,c_N2H2_0,c_H2NN_0,c_N2_0,R_last,R_dot_last,T_last,c_NH3_last,c_H2_last,c_H_last,c_NH2_last,c_NH_last,c_N_last,c_NNH_last,c_N2H4_last,c_N2H3_last,c_N2H2_last,c_H2NN_last,c_N2_last
3563,7.662905754648811e-05,5.233511331118181,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.359694480895996,14896,3.673828813000862e-05,4671.437817582957,6.52522791827494e-13,2.6359026797924465e-05,1.2392425497813081e-05,3487.081468496068,True,False,True,True,no_excitation,NH3,0.0004010390409624527,0.0,303.15,0.0,2.142319002996166e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.141063343320552e-08,7.641113427937118e-05,-9.225438522751021e-13,303.1500000061488,3.4917017180809747e-07,3.0448555760012247e-05,1.7473748454593266e-17,1.8479267677059987e-19,7.685559476941171e-23,4.6274949369828786e-12,9.699485612639665e-28,2.483920105743404e-12,3.8131942602562204e-11,1.1829219238246027e-15,1.2653572037671142e-16,1.0149496378108529e-05
3563,7.662914844288578e-05,5.233511331118181,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.2919790744781494,14623,3.6738331939376417e-05,4671.438483580652,6.525254977971397e-13,2.6359120452858475e-05,1.2392468949616079e-05,3487.0793454675254,True,False,True,True,no_excitation,NH3,0.00040103951666977983,0.0,303.15,0.0,2.142318956744133e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14106318914711e-08,7.641122509685545e-05,-9.47536365454253e-13,303.1500000063043,3.4917037478658886e-07,3.0448554958869044e-05,1.9424621040624295e-17,1.5575149482897808e-23,7.569724183066155e-23,4.582969941709956e-12,8.621571783139538e-28,2.4838292819733033e-12,3.813333365387625e-11,9.474633825992965e-18,1.6157173929540388e-20,1.0149496133525117e-05
3563,7.662905754648811e-05,5.233513333435057,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.0843071937561035,14968,3.673830203470643e-05,4671.439612741542,6.525244500989412e-13,2.6359058107411487e-05,1.2392440668219543e-05,3487.076789237824,True,False,True,True,no_excitation,NH3,0.0004010391943981078,0.0,303.15,0.0,2.142316544074455e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14105514691485e-08,7.641113344550468e-05,-9.894717209607155e-13,303.150000006585,3.4917107059382845e-07,3.0448555115937007e-05,-1.0180207761977415e-19,2.2060075731566095e-23,7.520123398477676e-23,4.565165317261753e-12,-4.51790608824276e-30,2.484121639361742e-12,3.813320286684916e-11,1.3224027056655453e-18,1.936371027331584e-20,1.0149496194753321e-05
3563,7.700461662895887e-05,5.251745483766387,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.06396484375,14881,3.704516585317806e-05,4689.078845116337,6.783287343750045e-13,2.7038226229190415e-05,1.271393115212308e-05,3441.044468219713,True,False,True,True,no_excitation,NH3,0.00040440864761029675,0.0,303.15,0.0,2.1198936869377998e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.066312289792665e-08,7.678024924636974e-05,-8.834607038482692e-13,303.1500000059145,3.5776928438825105e-07,3.043941146564404e-05,5.781885504363814e-18,1.470675932726853e-23,6.943341588421877e-23,4.277249813054458e-12,2.5654898851128146e-28,2.55392254655564e-12,3.91489364395432e-11,9.93042232931334e-18,1.621030784025709e-20,1.0146447924141675e-05
3563,7.700461662895887e-05,5.251745483766387,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.2716147899627686,14881,3.704516585317806e-05,4689.078845116337,6.783287343750045e-13,2.7038226229190415e-05,1.271393115212308e-05,3441.044468219713,True,False,True,True,no_excitation,NH3,0.00040440864761029675,0.0,303.15,0.0,2.1198936869377998e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.066312289792665e-08,7.678024924636974e-05,-8.834607038482692e-13,303.1500000059145,3.5776928438825105e-07,3.043941146564404e-05,5.781885504363814e-18,1.470675932726853e-23,6.943341588421877e-23,4.277249813054458e-12,2.5654898851128146e-28,2.55392254655564e-12,3.91489364395432e-11,9.93042232931334e-18,1.621030784025709e-20,1.0146447924141675e-05
3563,7.700470752535654e-05,5.251745483766387,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.497828722000122,15068,3.704520959824105e-05,4689.079407051103,6.783314017410935e-13,2.7038321829959483e-05,1.2713975522446272e-05,3441.043053379819,True,False,True,True,no_excitation,NH3,0.0004044091249750427,0.0,303.15,0.0,2.1198936416112396e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.066312138704132e-08,7.678033899986771e-05,-9.451109692719477e-13,303.1500000062754,3.5776943656835056e-07,3.043941065180311e-05,-5.458065634481655e-20,1.8208467419640435e-23,7.121543216976134e-23,4.405666989834694e-12,-2.4217699180222234e-30,2.5539589468941492e-12,3.9148894291275545e-11,9.982057362191232e-18,1.3844614976523628e-20,1.0146447588660717e-05
3563,7.700461662895887e-05,5.2517474860832625,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.171509027481079,15129,3.7045179915042806e-05,4689.080580131955,6.783302780080456e-13,2.7038258224502105e-05,1.2713946719236651e-05,3441.0407547649106,True,False,True,True,no_excitation,NH3,0.00040440880179794014,0.0,303.15,0.0,2.1198912622035767e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.066304207345256e-08,7.678024787951121e-05,-9.621033138572511e-13,303.1500000064402,3.5777011765019563e-07,3.043941078064858e-05,-1.9899440392363296e-20,-5.459617188564611e-23,7.200834503701056e-23,4.463134636372331e-12,-8.843889673619405e-31,2.5541293047832613e-12,3.914898780825195e-11,-1.158759100360206e-16,7.153042001238477e-20,1.0146447602855876e-05
3563,7.732824159836176e-05,5.270456570128746,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.2904443740844727,15213,3.7331502338968286e-05,4706.725798786609,7.020023518681909e-13,2.7683888132132256e-05,1.3020701497803045e-05,3404.6667531461603,True,False,True,True,no_excitation,NH3,0.00040755513898858874,0.0,303.15,0.0,2.0972367166951372e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.990789055650458e-08,7.709795532836993e-05,-9.419953997252894e-13,303.15000000637843,3.6569698200812787e-07,3.0431166538095865e-05,-4.392706756659532e-21,2.9265180331759365e-23,7.002312460121846e-23,4.425060504811282e-12,-1.9481303792822936e-31,2.616946741467303e-12,4.009558680268603e-11,9.880194669020493e-18,1.922725933657987e-20,1.0143699046719432e-05
3563,7.732824159836176e-05,5.270456570128746,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.113165855407715,15213,3.7331502338968286e-05,4706.725798786609,7.020023518681909e-13,2.7683888132132256e-05,1.3020701497803045e-05,3404.6667531461603,True,False,True,True,no_excitation,NH3,0.00040755513898858874,0.0,303.15,0.0,2.0972367166951372e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.990789055650458e-08,7.709795532836993e-05,-9.419953997252894e-13,303.15000000637843,3.6569698200812787e-07,3.0431166538095865e-05,-4.392706756659532e-21,2.9265180331759365e-23,7.002312460121846e-23,4.425060504811282e-12,-1.9481303792822936e-31,2.616946741467303e-12,4.009558680268603e-11,9.880194669020493e-18,1.922725933657987e-20,1.0143699046719432e-05
3563,7.732833249475943e-05,5.270456570128746,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.0823464393615723,15109,3.733154618458834e-05,4706.726242205345,7.02005052559902e-13,2.7683985607217774e-05,1.3020746695112761e-05,3404.6655885595183,True,False,True,True,no_excitation,NH3,0.00040755561805410506,0.0,303.15,0.0,2.0972366722241964e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.990788907413987e-08,7.709804654354823e-05,-8.993929477330299e-13,303.1500000060334,3.656970909120272e-07,3.0431165813852643e-05,2.2131530697746833e-17,3.6487421983539126e-20,6.983267204464527e-23,4.390503598086852e-12,9.894358228242632e-28,2.6170524854242822e-12,4.0100143689890895e-11,-4.713420758879666e-15,3.2523540429435064e-17,1.0143698823400493e-05
3563,7.732824159836176e-05,5.270458572445622,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.234893321990967,15176,3.7331516189602014e-05,4706.727415840485,7.020038222362384e-13,2.7683920765397263e-05,1.3020717400221027e-05,3404.6636816464415,True,False,True,True,no_excitation,NH3,0.0004075552938242319,0.0,303.15,0.0,2.097234326392196e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.990781087973986e-08,7.70979554693478e-05,-9.614838478954953e-13,303.1500000064585,3.656977459669268e-07,3.0431165987470026e-05,-8.434195275247138e-22,-2.466431360963009e-24,6.893612721400269e-23,4.368938331791904e-12,-3.0293112365136883e-32,2.6168061431681027e-12,4.009586255746634e-11,1.0171665707254603e-17,4.9265135395796395e-21,1.0143698891147382e-05
3563,7.765049703748923e-05,5.289179123072774,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,2.9856321811676025,14558,3.7618363199186477e-05,4724.2961793398135,7.245655147538827e-13,2.8340976834695807e-05,1.333347785906021e-05,3377.241069019492,True,False,True,True,no_excitation,NH3,0.0004107073878269123,0.0,303.15,0.0,2.0748888153033334e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.916296051011111e-08,7.741475323024939e-05,-9.596354117822919e-13,303.15000000602265,3.7283600830637284e-07,3.0423538643544603e-05,-3.461383469649985e-20,1.4275967537497154e-23,6.682559605699626e-23,4.2807272001641195e-12,-1.5350132355049513e-30,2.6661807980139372e-12,4.0935556151540486e-11,1.0679042327552271e-17,1.5336407062225188e-20,1.014115605097237e-05
3563,7.765049703748923e-05,5.289179123072774,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.0719754695892334,14558,3.7618363199186477e-05,4724.2961793398135,7.245655147538827e-13,2.8340976834695807e-05,1.333347785906021e-05,3377.241069019492,True,False,True,True,no_excitation,NH3,0.0004107073878269123,0.0,303.15,0.0,2.0748888153033334e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.916296051011111e-08,7.741475323024939e-05,-9.596354117822919e-13,303.15000000602265,3.7283600830637284e-07,3.0423538643544603e-05,-3.461383469649985e-20,1.4275967537497154e-23,6.682559605699626e-23,4.2807272001641195e-12,-1.5350132355049513e-30,2.6661807980139372e-12,4.0935556151540486e-11,1.0679042327552271e-17,1.5336407062225188e-20,1.014115605097237e-05
3563,7.76505879338869e-05,5.289179123072774,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.241838216781616,15170,3.761840749248722e-05,4724.296781187078,7.245681436622705e-13,2.8341076210329505e-05,1.3333523973032859e-05,3377.2406058092915,True,False,True,True,no_excitation,NH3,0.0004107078685942412,0.0,303.15,0.0,2.074888771667427e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.916295905558089e-08,7.741484246728334e-05,-8.249487478407156e-13,303.1500000055578,3.72836071729405e-07,3.0423537800382163e-05,2.098599224033845e-19,6.037340786482166e-23,7.393216962783086e-23,4.670619131604912e-12,9.028896090754978e-30,2.6664332340266753e-12,4.0935264315776777e-11,1.2200808910612038e-17,5.2553293991468205e-20,1.014115557503313e-05
3563,7.765049703748923e-05,5.28918112538965,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.1214511394500732,14881,3.761837741877539e-05,4724.297883953346,7.245668812155034e-13,2.834101011440777e-05,1.3333494157794465e-05,3377.2387176383854,True,False,True,True,no_excitation,NH3,0.000410707543307813,0.0,303.15,0.0,2.0748864588421613e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.916288196140538e-08,7.741475373058222e-05,-8.926883162260583e-13,303.15000000601333,3.728367042106608e-07,3.0423538107631875e-05,1.7866768116478328e-18,1.439344810617608e-23,6.676996238278082e-23,4.27677511991903e-12,7.923587026525927e-29,2.6664420329685395e-12,4.0935406389376313e-11,1.0382328537089372e-17,1.7436114235849817e-20,1.0141155874299445e-05
