ID,R_E,ratio,P_amb,alfa_M,T_inf,P_v,mu_L,gases,fractions,surfactant,c_L,error_code,success,elapsed_time,steps,collapse_time,T_max,n_NH3,expansion_work,dissipated_acoustic_energy,energy_efficiency,enable_heat_transfer,enable_evaporation,enable_reactions,enable_dissipated_energy,excitation_type,target_specie,R_0,R_dot_0,T_0,c_NH3_0,c_H2_0,c_H_0,c_NH2_0,c_NH_0,c_N_0,c_NNH_0,c_N2H4_0,c_N2H3_0,c_N2H2_0,c_H2NN_0,c_N2_0,R_last,R_dot_last,T_last,c_NH3_last,c_H2_last,c_H_last,c_NH2_last,c_NH_last,c_N_last,c_NNH_last,c_N2H4_last,c_N2H3_last,c_N2H2_last,c_H2NN_last,c_N2_last
3073,8.917376530868622e-05,5.442505631489518,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.306725025177002,15258,4.444384417534832e-05,4915.392453919983,1.1088542902989513e-12,4.686992926049517e-05,2.2031477782257266e-05,3648.5760740792734,True,False,True,True,no_excitation,NH3,0.0004853287198736494,0.0,303.15,0.0,1.8999998512993955e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333332837664652e-08,8.889977837780303e-05,-6.867757999422482e-13,303.1500000053848,3.767765255540275e-07,3.0349110735947966e-05,3.7525075523421576e-19,1.5312556997836624e-23,6.84914237834375e-23,3.67283989638621e-12,1.6608866230463576e-29,1.5861477453566505e-12,3.435678843418966e-11,8.696305979281718e-18,1.4797109536593446e-20,1.0116350701780126e-05
3073,8.917385620508389e-05,5.442505631489518,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.3315787315368652,15351,4.4443889472778744e-05,4915.392931437158,1.1088567803898195e-12,4.6870072401715926e-05,2.2031544168242395e-05,3648.5789758888263,True,False,True,True,no_excitation,NH3,0.0004853292145778056,0.0,303.15,0.0,1.8999998209306737e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333332736435579e-08,8.889986779386673e-05,-6.869433625922719e-13,303.1500000053179,3.7677623476536236e-07,3.034911051489871e-05,-1.2772152982422774e-19,6.456073338625849e-23,6.611532453206384e-23,3.5490244041548267e-12,-5.61589935180874e-30,1.586059912688261e-12,3.435676640913254e-11,7.768674799777649e-18,4.391168240885559e-20,1.0116350690045674e-05
3073,8.917376530868622e-05,5.442507633806394,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.278522253036499,15207,4.444386029254496e-05,4915.394014897071,1.1088543738398004e-12,4.686998263088798e-05,2.203150443030141e-05,3648.5800364586116,True,False,True,True,no_excitation,NH3,0.0004853288984277846,0.0,303.15,0.0,1.8999977542511465e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333325847503822e-08,8.889977697950034e-05,-7.032979262118439e-13,303.1500000053151,3.767765717192228e-07,3.0349110772985965e-05,-1.0981297395773302e-19,1.7148672489018335e-23,6.524855365567368e-23,3.5052446039877133e-12,-4.858027881270993e-30,1.5861097165709044e-12,3.4356832328357285e-11,8.916031365374148e-18,1.3878238877242655e-20,1.0116350797914249e-05
3073,8.86367107769907e-05,5.4263512004986,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.3874354362487793,15380,4.40466044203462e-05,4899.415424784519,1.0923225780699013e-12,4.5607672104901856e-05,2.143104844561801e-05,3603.666585379291,True,False,True,True,no_excitation,NH3,0.0004809739219329707,0.0,303.15,0.0,1.917201646086711e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39067215362237e-08,8.8363540258496e-05,-6.881375899082349e-13,303.1500000052801,3.779575097955016e-07,3.0351148528267588e-05,4.510009455116088e-18,4.744684392165965e-22,6.556851269835419e-23,3.567752583510568e-12,2.0097845850224095e-28,1.632097670240633e-12,3.48927866769348e-11,1.1190243521172914e-18,2.856048141239843e-19,1.0117029735120321e-05
3073,8.86367107769907e-05,5.4263512004986,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.2943005561828613,15380,4.40466044203462e-05,4899.415424784519,1.0923225780699013e-12,4.5607672104901856e-05,2.143104844561801e-05,3603.666585379291,True,False,True,True,no_excitation,NH3,0.0004809739219329707,0.0,303.15,0.0,1.917201646086711e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39067215362237e-08,8.8363540258496e-05,-6.881375899082349e-13,303.1500000052801,3.779575097955016e-07,3.0351148528267588e-05,4.510009455116088e-18,4.744684392165965e-22,6.556851269835419e-23,3.567752583510568e-12,2.0097845850224095e-28,1.632097670240633e-12,3.48927866769348e-11,1.1190243521172914e-18,2.856048141239843e-19,1.0117029735120321e-05
3073,8.863680167338837e-05,5.4263512004986,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.176307201385498,15399,4.404664972482863e-05,4899.415889447795,1.0923251633727506e-12,4.560781223357989e-05,2.1431113449285124e-05,3603.6690831255632,True,False,True,True,no_excitation,NH3,0.0004809744151687473,0.0,303.15,0.0,1.9172016150735238e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.390672050245078e-08,8.836363163233067e-05,-7.013120635930511e-13,303.15000000538254,3.779572318424898e-07,3.0351148195133626e-05,-1.9712780639782337e-19,2.3785888985944244e-23,6.756684918360666e-23,3.6761180837992884e-12,-8.70029124991859e-30,1.6319630426269646e-12,3.489283554072405e-11,8.899561333304739e-18,2.062014381121919e-20,1.0117029569907268e-05
3073,8.86367107769907e-05,5.426353202815476,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.177964687347412,15397,4.4046620492929496e-05,4899.4169393696375,1.0923228036192209e-12,4.560772420453776e-05,2.1431074457934053e-05,3603.6700401800463,True,False,True,True,no_excitation,NH3,0.00048097409941175255,0.0,303.15,0.0,1.9171995237531745e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.390665079177248e-08,8.83635406897686e-05,-6.898114116090296e-13,303.1500000052992,3.7795758230438573e-07,3.0351148451124357e-05,-8.040136550721456e-19,1.3883360275833745e-23,6.652410495028843e-23,3.61853911368204e-12,-3.556994210551651e-29,1.6318464807444169e-12,3.489306893039009e-11,8.844369097044073e-18,1.4183041071565272e-20,1.011702968394927e-05
3073,8.810415495949623e-05,5.410124659359419,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.5006215572357178,15518,4.3652603008934894e-05,4883.353568427338,1.0752486639344888e-12,4.4378182110380494e-05,2.0846754276600302e-05,3561.8411653233734,True,False,True,True,no_excitation,NH3,0.000476654461338394,0.0,303.15,0.0,1.9346886303184857e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448962101061619e-08,8.783200934552312e-05,-7.299031081579662e-13,303.15000000550214,3.7884525091091115e-07,3.0353415782978738e-05,-4.374276522402155e-19,-1.2826977865241798e-22,6.525440588489884e-23,3.6095225953663164e-12,-1.9364064044659687e-29,1.6776137738934134e-12,3.538344691088472e-11,4.917251183134192e-18,-4.578055500947306e-20,1.011778520530012e-05
3073,8.810415495949623e-05,5.410124659359419,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.2739815711975098,15518,4.3652603008934894e-05,4883.353568427338,1.0752486639344888e-12,4.4378182110380494e-05,2.0846754276600302e-05,3561.8411653233734,True,False,True,True,no_excitation,NH3,0.000476654461338394,0.0,303.15,0.0,1.9346886303184857e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448962101061619e-08,8.783200934552312e-05,-7.299031081579662e-13,303.15000000550214,3.7884525091091115e-07,3.0353415782978738e-05,-4.374276522402155e-19,-1.2826977865241798e-22,6.525440588489884e-23,3.6095225953663164e-12,-1.9364064044659687e-29,1.6776137738934134e-12,3.538344691088472e-11,4.917251183134192e-18,-4.578055500947306e-20,1.011778520530012e-05
3073,8.81042458558939e-05,5.410124659359419,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.328110456466675,15396,4.36526481532278e-05,4883.3539228330665,1.075251303841065e-12,4.437831928414399e-05,2.0846817850938096e-05,3561.8433829998407,True,False,True,True,no_excitation,NH3,0.0004766549530992365,0.0,303.15,0.0,1.9346885986459532e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448961995486511e-08,8.783210128848926e-05,-7.695280241268954e-13,303.1500000058789,3.7884499130481367e-07,3.0353415419993566e-05,-1.5090323786926067e-19,2.789903388479373e-23,6.715734714691233e-23,3.731302213534635e-12,-6.676294644587123e-30,1.6777977410402406e-12,3.538315967195789e-11,3.121666862432061e-18,2.2873273740213984e-20,1.0117785023498836e-05
