ID,R_E,ratio,P_amb,alfa_M,T_inf,P_v,mu_L,gases,fractions,surfactant,c_L,error_code,success,elapsed_time,steps,collapse_time,T_max,n_NH3,expansion_work,dissipated_acoustic_energy,energy_efficiency,enable_heat_transfer,enable_evaporation,enable_reactions,enable_dissipated_energy,excitation_type,target_specie,R_0,R_dot_0,T_0,c_NH3_0,c_H2_0,c_H_0,c_NH2_0,c_NH_0,c_N_0,c_NNH_0,c_N2H4_0,c_N2H3_0,c_N2H2_0,c_H2NN_0,c_N2_0,R_last,R_dot_last,T_last,c_NH3_last,c_H2_last,c_H_last,c_NH2_last,c_NH_last,c_N_last,c_NNH_last,c_N2H4_last,c_N2H3_last,c_N2H2_last,c_H2NN_last,c_N2_last
2508,7.398118855063341e-05,5.253664807364839,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.2556328773498535,14862,3.560079497472162e-05,4671.791930438757,5.91924211903784e-13,2.400856491164851e-05,1.1307454647886583e-05,3503.2847642005213,True,False,True,True,no_excitation,NH3,0.0003886723666954853,0.0,303.15,0.0,2.1191387159238322e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.063795719746108e-08,7.376918693149957e-05,-9.406433937773507e-13,303.15000000612713,3.5200797669922713e-07,3.0466501199550137e-05,-1.0850487879055928e-16,1.4662779596038163e-23,7.011647867771431e-23,4.402940907968976e-12,-4.818720769183317e-27,2.8250827293915522e-12,3.9655734094108146e-11,1.006425055876223e-17,1.6246104121592663e-20,1.0155477428793692e-05
2508,7.398127944703108e-05,5.253664807364839,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.06723690032959,14976,3.560083884868601e-05,4671.792421231141,5.919267516019074e-13,2.4008653263950155e-05,1.1307495730273551e-05,3503.2825727719155,True,False,True,True,no_excitation,NH3,0.0003886728442346908,0.0,303.15,0.0,2.1191386668706052e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.063795556235351e-08,7.376927562123985e-05,3.727605635033204e-12,303.15000000775666,3.5200821739988455e-07,3.0466500063813182e-05,1.2143331250672538e-17,2.647117501408287e-22,8.199406644506724e-23,5.090722056932816e-12,5.4524400085144755e-28,2.825291951893837e-12,3.965300847274868e-11,2.520459376243004e-15,2.9668040746190814e-19,1.0155476705963292e-05
2508,7.398118855063341e-05,5.2536668096817145,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.491368532180786,14976,3.560080826209975e-05,4671.793592918261,5.919257502661817e-13,2.4008593309168845e-05,1.1307468517409277e-05,3503.2798522776166,True,False,True,True,no_excitation,NH3,0.0003886725148292676,0.0,303.15,0.0,2.1191362929386586e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.063787643128861e-08,7.376918491346562e-05,-1.0055167193735571e-12,303.15000000645745,3.520089204277651e-07,3.0466500401607764e-05,-6.330036399566144e-20,3.127463732628481e-23,7.446338385489035e-23,4.6868121685431044e-12,-2.8100037568997898e-30,2.8250357765575825e-12,3.96559379142498e-11,1.0350907363473742e-17,2.8591199988240706e-20,1.0155477020808774e-05
2508,7.435153202009926e-05,5.271950652684761,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.4031991958618164,14751,3.590184689896102e-05,4689.4249386686015,6.165532465737106e-13,2.4634515203558057e-05,1.1604775860988384e-05,3451.2697145556017,True,False,True,True,no_excitation,NH3,0.0003919776077614742,0.0,303.15,0.0,2.0969675087708678e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.989891695902892e-08,7.41328713979208e-05,-9.672885913899655e-13,303.1500000062422,3.612846529831056e-07,3.0456694847133124e-05,-4.2673203050865516e-18,8.834005051900932e-22,6.936068102822694e-23,4.474477699018877e-12,-1.536016259566556e-28,2.921077389486759e-12,4.08358233146494e-11,-4.298958965967972e-16,4.1876826096100073e-19,1.0152207987153698e-05
2508,7.435153202009926e-05,5.271950652684761,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.044672727584839,14751,3.590184689896102e-05,4689.4249386686015,6.165532465737106e-13,2.4634515203558057e-05,1.1604775860988384e-05,3451.2697145556017,True,False,True,True,no_excitation,NH3,0.0003919776077614742,0.0,303.15,0.0,2.0969675087708678e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.989891695902892e-08,7.41328713979208e-05,-9.672885913899655e-13,303.1500000062422,3.612846529831056e-07,3.0456694847133124e-05,-4.2673203050865516e-18,8.834005051900932e-22,6.936068102822694e-23,4.474477699018877e-12,-1.536016259566556e-28,2.921077389486759e-12,4.08358233146494e-11,-4.298958965967972e-16,4.1876826096100073e-19,1.0152207987153698e-05
2508,7.435162291649693e-05,5.271950652684761,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.0604703426361084,14959,3.590189086627971e-05,4689.425530205473,6.165558361754235e-13,2.463460540894721e-05,1.1604817808788338e-05,3451.2678044786962,True,False,True,True,no_excitation,NH3,0.0003919780869627972,0.0,303.15,0.0,2.0969674607086916e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.989891535695638e-08,7.413296178914681e-05,-8.844476017895545e-13,303.15000000570006,3.6128484886408624e-07,3.0456693782727006e-05,-7.37277970408886e-18,3.0951678131591577e-22,7.951487800775497e-23,5.044001340455172e-12,-3.2605904060707566e-28,2.921089901921218e-12,4.0836052498591477e-11,-6.578008018807279e-16,2.4795752322693897e-19,1.0152207347622606e-05
2508,7.435153202009926e-05,5.271952655001637,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.7548177242279053,15421,3.590186046950208e-05,4689.426616070641,6.165546360226382e-13,2.4634544231940545e-05,1.1604790049705129e-05,3451.266052674301,True,False,True,True,no_excitation,NH3,0.0003919777566368015,0.0,303.15,0.0,2.096965119452083e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.989883731506943e-08,7.413287032982527e-05,-6.010749062330276e-13,303.15000000691055,3.6128548278117936e-07,3.0456694209922736e-05,1.550022201983971e-17,-4.358001226567412e-15,-2.061811140093714e-22,4.5163245803634986e-12,-3.730472346171885e-23,2.9234193368030645e-12,4.089800851921469e-11,1.7988711436952316e-12,-1.856524200272699e-12,1.0152207760832064e-05
2508,7.477190657283336e-05,5.28970382477228,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.2773425579071045,15166,3.6224832736529456e-05,4706.857273638139,6.414499353608697e-13,2.5316702687564538e-05,1.192864330628763e-05,3409.4085317076597,True,False,True,True,no_excitation,NH3,0.0003955212401838322,0.0,303.15,0.0,2.0757061104917134e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.919020368305712e-08,7.454693585068124e-05,-9.663065955309285e-13,303.1500000062674,3.69644939634989e-07,3.0447215121237096e-05,-2.7869283484088255e-20,2.42636362744784e-23,6.911280025603019e-23,4.544483698662008e-12,-1.2367632607997006e-30,2.991664769584557e-12,4.1861349674731595e-11,1.0625300760275999e-17,2.425698460100302e-20,1.0149047506933663e-05
2508,7.477190657283336e-05,5.28970382477228,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.321413993835449,15166,3.6224832736529456e-05,4706.857273638139,6.414499353608697e-13,2.5316702687564538e-05,1.192864330628763e-05,3409.4085317076597,True,False,True,True,no_excitation,NH3,0.0003955212401838322,0.0,303.15,0.0,2.0757061104917134e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.919020368305712e-08,7.454693585068124e-05,-9.663065955309285e-13,303.1500000062674,3.69644939634989e-07,3.0447215121237096e-05,-2.7869283484088255e-20,2.42636362744784e-23,6.911280025603019e-23,4.544483698662008e-12,-1.2367632607997006e-30,2.991664769584557e-12,4.1861349674731595e-11,1.0625300760275999e-17,2.425698460100302e-20,1.0149047506933663e-05
2508,7.477199746923102e-05,5.28970382477228,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.288454294204712,14997,3.622487680183906e-05,4706.857802967306,6.414524961410613e-13,2.5316794870986095e-05,1.1928686118944461e-05,3409.407278188927,True,False,True,True,no_excitation,NH3,0.0003955217209988546,0.0,303.15,0.0,2.0757060634453224e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.919020211484408e-08,7.454702491448146e-05,-9.772031928961874e-13,303.15000000637605,3.6964509043728754e-07,3.0447214311589012e-05,2.092444087069382e-18,3.871976534565498e-21,6.944271419244657e-23,4.571973425557819e-12,9.293665658694576e-29,2.9917541514911437e-12,4.1860150722872556e-11,1.0442645558645982e-15,3.259392712792066e-18,1.0149047223184988e-05
