ID,R_E,ratio,P_amb,alfa_M,T_inf,P_v,mu_L,gases,fractions,surfactant,c_L,error_code,success,elapsed_time,steps,collapse_time,T_max,n_NH3,expansion_work,dissipated_acoustic_energy,energy_efficiency,enable_heat_transfer,enable_evaporation,enable_reactions,enable_dissipated_energy,excitation_type,target_specie,R_0,R_dot_0,T_0,c_NH3_0,c_H2_0,c_H_0,c_NH2_0,c_NH_0,c_N_0,c_NNH_0,c_N2H4_0,c_N2H3_0,c_N2H2_0,c_H2NN_0,c_N2_0,R_last,R_dot_last,T_last,c_NH3_last,c_H2_last,c_H_last,c_NH2_last,c_NH_last,c_N_last,c_NNH_last,c_N2H4_last,c_N2H3_last,c_N2H2_last,c_H2NN_last,c_N2_last
1415,3.821690990872927e-05,6.565694209011868,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.2835769653320312,14609,2.2894648414405947e-05,5241.109370889603,1.6863203109874297e-13,6.5984467067474515e-06,3.4866513611736685e-06,3511.63889791678,True,False,True,True,no_excitation,NH3,0.00025092054407407205,0.0,303.15,0.0,1.1048284416779601e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6827614722598666e-08,3.799251900988771e-05,-1.3733742453905821e-12,303.150000004661,7.341033286433203e-07,3.072662086231988e-05,2.691421698588661e-22,2.4911524171872416e-23,4.4004576283197764e-23,7.588240680493169e-12,1.2057425995139e-32,3.236037053096827e-11,1.1753733271696888e-10,3.0184935537000505e-17,1.0114906900428163e-19,1.0242133604509501e-05
1415,3.821700080512694e-05,6.565694209011868,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,2.9913454055786133,14452,2.2894702989471622e-05,5241.110400270355,1.6863298190741433e-13,6.598493668301723e-06,3.4866757803466226e-06,3511.643952816138,True,False,True,True,no_excitation,NH3,0.0002509211408720238,0.0,303.15,0.0,1.1048283475012129e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.682761158337377e-08,3.7992610481407774e-05,-6.902444739265901e-13,303.1500000023288,7.341021654563792e-07,3.072661986045901e-05,3.786413208876348e-22,1.8614343662463734e-23,3.1806912941141e-23,5.350523583091239e-12,1.6963301132056474e-32,3.236122666713415e-11,1.1753632721008593e-10,3.018375452651168e-17,9.926842450761072e-20,1.0242134389631994e-05
1415,3.821690990872927e-05,6.565696211328744,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,2.967463970184326,14669,2.289465533964875e-05,5241.110524482086,1.6863206051334985e-13,6.598452853614985e-06,3.486655188926687e-06,3511.641758549116,True,False,True,True,no_excitation,NH3,0.0002509206205964357,0.0,303.15,0.0,1.1048274308715408e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6827581029051363e-08,3.7992519559967916e-05,-8.751082744584367e-13,303.1500000029616,7.34103424807024e-07,3.072662134691666e-05,-2.1686283241838727e-19,1.8392788711275534e-23,3.5776292670581255e-23,6.061419808375069e-12,-9.711529119510103e-30,3.236077352140125e-11,1.1753715538748483e-10,-3.8323460192877846e-17,9.253254321924245e-20,1.0242134529452056e-05
1415,3.742583541766457e-05,6.5558324804129064,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,2.9045016765594482,14605,2.238601442022272e-05,5222.9500148909065,1.6039240057084316e-13,6.169726484956096e-06,3.260815998183177e-06,3452.4125339098086,True,False,True,True,no_excitation,NH3,0.00024535750743771313,0.0,303.15,0.0,1.1106625521665943e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7022085072219805e-08,3.720338885600143e-05,-6.341701152596762e-13,303.1500000021003,7.436141983670601e-07,3.07434005949384e-05,-3.123321051678167e-19,3.787836193918357e-23,2.935489238580727e-23,4.9392610393231286e-12,-1.382877601452068e-29,3.299258686749599e-11,1.174681818088439e-10,1.3545947750490735e-17,1.1977629595072997e-19,1.0247727997053049e-05
1415,3.742583541766457e-05,6.5558324804129064,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.1205861568450928,14605,2.238601442022272e-05,5222.9500148909065,1.6039240057084316e-13,6.169726484956096e-06,3.260815998183177e-06,3452.4125339098086,True,False,True,True,no_excitation,NH3,0.00024535750743771313,0.0,303.15,0.0,1.1106625521665943e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7022085072219805e-08,3.720338885600143e-05,-6.341701152596762e-13,303.1500000021003,7.436141983670601e-07,3.07434005949384e-05,-3.123321051678167e-19,3.787836193918357e-23,2.935489238580727e-23,4.9392610393231286e-12,-1.382877601452068e-29,3.299258686749599e-11,1.174681818088439e-10,1.3545947750490735e-17,1.1977629595072997e-19,1.0247727997053049e-05
1415,3.742592631406224e-05,6.5558324804129064,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.1519124507904053,14980,2.238606893383805e-05,5222.951409622644,1.6039334683154315e-13,6.1697713208584585e-06,3.2608392915423896e-06,3452.4171071559026,True,False,True,True,no_excitation,NH3,0.0002453581033392693,0.0,303.15,0.0,1.1106624535226995e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7022081784089983e-08,3.720348059752141e-05,-8.831795379304884e-13,303.1500000029298,7.436130842973048e-07,3.0743398131700114e-05,-7.30494161437892e-22,2.068898665813289e-23,3.640354588841603e-23,6.165505094868306e-12,-3.26770712037356e-32,3.299205795822377e-11,1.1746866041948114e-10,3.005353630269362e-17,8.374148423895467e-20,1.0247726562777734e-05
1415,3.742583541766457e-05,6.555834482729782,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.18516206741333,14835,2.2386021220514826e-05,5222.9509362058,1.6039243667575706e-13,6.169732241254467e-06,3.2608195608306255e-06,3452.4151683168584,True,False,True,True,no_excitation,NH3,0.00024535758237609497,0.0,303.15,0.0,1.1106615344940013e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.702205114980004e-08,3.720338942681341e-05,-5.322069830690716e-13,303.1500000017633,7.436143315294787e-07,3.074340020820612e-05,-1.110440588378501e-18,2.910745651017438e-23,3.401629010508027e-23,5.657787023627438e-12,-4.97397384651653e-29,3.2991704208953534e-11,1.1746925697445817e-10,3.01752368269127e-17,1.0144562295503199e-19,1.0247727508624932e-05
1415,3.663820558986399e-05,6.545837853247473,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,2.9204211235046387,14380,2.188041877750234e-05,5204.482621811569,1.5213403328445638e-13,5.762397159202962e-06,3.0462110885261427e-06,3399.779201945738,True,False,True,True,no_excitation,NH3,0.00023982775302519487,0.0,303.15,0.0,1.116634973731154e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.722116579103846e-08,3.6418148754029395e-05,-3.196715617114607e-13,303.15000000103544,7.519417059685314e-07,3.076197718860425e-05,1.6619516448522332e-18,4.443312753116094e-23,4.0528450769823843e-23,6.562128027977862e-12,7.451289716031196e-29,3.3466561353212933e-11,1.1712597205110357e-10,6.171911923907361e-16,1.4824331778997643e-19,1.0253919396219926e-05
1415,3.663820558986399e-05,6.545837853247473,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.0378577709198,14380,2.188041877750234e-05,5204.482621811569,1.5213403328445638e-13,5.762397159202962e-06,3.0462110885261427e-06,3399.779201945738,True,False,True,True,no_excitation,NH3,0.00023982775302519487,0.0,303.15,0.0,1.116634973731154e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.722116579103846e-08,3.6418148754029395e-05,-3.196715617114607e-13,303.15000000103544,7.519417059685314e-07,3.076197718860425e-05,1.6619516448522332e-18,4.443312753116094e-23,4.0528450769823843e-23,6.562128027977862e-12,7.451289716031196e-29,3.3466561353212933e-11,1.1712597205110357e-10,6.171911923907361e-16,1.4824331778997643e-19,1.0253919396219926e-05
1415,3.663829648626166e-05,6.545837853247473,101325.0,0.35,303.15,2338.1,0.001,11  1,0.25  0.75,1.0,1483.0,200,True,3.0439341068267822,14786,2.188047323279084e-05,5204.483958514618,1.5213496338086184e-13,5.762439932695154e-06,3.0462333230677893e-06,3399.7835073761485,True,False,True,True,no_excitation,NH3,0.00023982834801827547,0.0,303.15,0.0,1.1166348703282785e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.722116234427595e-08,3.641823916523116e-05,-1.4409600536807005e-12,303.15000000471844,7.519407028004325e-07,3.07619745034516e-05,3.824858476020709e-22,2.585159024539083e-23,4.607072110013637e-23,7.940580446546907e-12,1.7155172321962349e-32,3.346613132410518e-11,1.171269199865239e-10,2.99949949632844e-17,1.0389609212543117e-19,1.0253917812003297e-05
