ID,R_E,ratio,P_amb,alfa_M,T_inf,P_v,mu_L,rho_L,gases,fractions,surfactant,c_L,error_code,success,elapsed_time,steps,collapse_time,T_max,n_NH3,expansion_work,dissipated_acoustic_energy,energy_efficiency,enable_heat_transfer,enable_evaporation,enable_reactions,enable_dissipated_energy,excitation_type,target_specie,p_A,freq,n,R_0,R_dot_0,T_0,c_NH3_0,c_H2_0,c_H_0,c_NH2_0,c_NH_0,c_N_0,c_NNH_0,c_N2H4_0,c_N2H3_0,c_N2H2_0,c_H2NN_0,c_N2_0,R_last,R_dot_last,T_last,c_NH3_last,c_H2_last,c_H_last,c_NH2_last,c_NH_last,c_N_last,c_NNH_last,c_N2H4_last,c_N2H3_last,c_N2H2_last,c_H2NN_last,c_N2_last
983,6.94826236087879e-05,1.0,75993.75,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,0.9452006816864014,15508,3.469829880775455e-05,4834.9547862711515,6.375325764725375e-13,0.0,8.538032837949369e-06,786.3669202306023,True,False,True,True,sin_impulse,NH3,-475597.8528946429,33218.86714820227,1.0,6.94826236087879e-05,0.0,293.15,0.0,2.4021250460803396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.007083486934466e-06,6.914998868943272e-05,-3.692080861995142e-13,293.1500000017446,4.6029624455686253e-07,2.367907544896225e-05,-4.660008780987094e-21,4.477482302037022e-24,8.556382986027064e-24,2.4708599882126256e-12,-1.3482882838310329e-31,8.755092484537949e-12,3.693381773620441e-11,4.120921176552924e-18,4.567607685321907e-21,7.893002528948273e-06
983,6.948273250830123e-05,1.0,75993.75,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,0.912071943283081,15570,3.469830673337215e-05,4834.9491331996205,6.375310941281137e-13,0.0,8.538026595355277e-06,786.3681736835205,True,False,True,True,sin_impulse,NH3,-475597.8528946429,33218.86714820227,1.0,6.948273250830123e-05,0.0,293.15,0.0,2.4021249461743203e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.007083153914401e-06,6.91500994094647e-05,-3.609965460109301e-13,293.1500000017074,4.602929633011694e-07,2.367907689976041e-05,3.1579178517468198e-18,3.995295885328846e-24,8.420812318217656e-24,2.4301445382969435e-12,9.136713553908879e-29,8.755403241767171e-12,3.6932909271393766e-11,1.1721008904476007e-16,4.322468784483872e-21,7.89300303318131e-06
983,6.94826236087879e-05,1.0,75993.75,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,0.8643755912780762,15457,3.4698295773418424e-05,4834.953115167625,6.37531320283534e-13,0.0,8.538020995199437e-06,786.3673789456698,True,False,True,True,sin_impulse,NH3,-475597.54364114814,33218.86714820227,1.0,6.94826236087879e-05,0.0,293.15,0.0,2.4021250460803396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.007083486934466e-06,6.914998817617472e-05,-3.6630804017219754e-13,293.1500000017037,4.60295347842357e-07,2.367907614333539e-05,3.509598565284611e-18,4.594479910062782e-24,8.393722662428123e-24,2.4224039626158183e-12,1.0155525606093132e-28,8.75501615082202e-12,3.6933776784215615e-11,2.350994786178889e-18,4.518944997864552e-21,7.89300278468167e-06
983,6.94826236087879e-05,1.0,75993.75,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,0.9100792407989502,15410,3.469827703621111e-05,4834.9517352035755,6.375303391276657e-13,0.0,8.538011477973418e-06,786.3677126056615,True,False,True,True,sin_impulse,NH3,-475597.8528946429,33218.89146184949,1.0,6.94826236087879e-05,0.0,293.15,0.0,2.4021250460803396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.007083486934466e-06,6.914998931395287e-05,-3.7842542451641076e-13,293.1500000017456,4.6029461673055757e-07,2.3679076664490912e-05,6.680413676245614e-20,4.192276854518763e-24,8.552724468929079e-24,2.469912896905308e-12,1.9331006328621007e-30,8.755326315307981e-12,3.69333200259953e-11,4.1206089128469535e-18,4.386954155276802e-21,7.893002934769024e-06
983,6.92627781289332e-05,1.0,75993.75,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,0.9470682144165039,15748,3.471227448487638e-05,4851.481930301853,6.438220648992542e-13,0.0,8.5871416083807e-06,783.1637268995182,True,False,True,True,sin_impulse,NH3,-475826.3292160881,33187.838383629474,1.0,6.92627781289332e-05,0.0,293.15,0.0,2.4023273760609085e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.007757920203028e-06,6.89247133564992e-05,-3.606884206549034e-13,293.15000000170147,4.694100044531011e-07,2.3674333037721957e-05,-5.9469964826351194e-21,4.486755702214995e-24,8.220860113805506e-24,2.431644088699245e-12,-1.7203708825769025e-31,9.146656739792386e-12,3.7930107692800284e-11,4.2280583760588886e-18,4.623128464471795e-21,7.891421116143036e-06
983,6.90429326490785e-05,1.0,75993.75,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,0.9286808967590332,15765,3.472633764542749e-05,4868.013666481999,6.492282519795529e-13,0.0,8.636913537562542e-06,781.1437419495171,True,False,True,True,sin_impulse,NH3,-476054.80553753325,33156.80961905668,1.0,6.90429326490785e-05,0.0,293.15,0.0,2.4025309945537102e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.008436648512366e-06,6.869984246491054e-05,-3.40638604056852e-13,293.15000000164866,4.780150579993129e-07,2.3669982101865977e-05,-7.317578879166611e-20,4.139873644789555e-24,7.940149908166487e-24,2.4011007824396e-12,-2.1164722167107176e-30,9.528993609615177e-12,3.889666775843241e-11,4.1570209666537e-18,4.44906322519833e-21,7.889970208737042e-06
983,6.860324168936909e-05,1.0,75993.75,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,0.9595274925231934,15427,3.4754726665812124e-05,4901.090671530253,6.574346736739273e-13,0.0,8.738456418329871e-06,780.4622748518127,True,False,True,True,sin_impulse,NH3,-476511.7581804236,33094.75208991109,1.0,6.860324168936909e-05,0.0,293.15,0.0,2.4029421466259025e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.009807155419675e-06,6.825133042712264e-05,-3.5671355689803586e-13,293.1500000016648,4.936630607469165e-07,2.3662481701427916e-05,8.136038479730232e-19,4.533238578447513e-24,7.845331139173284e-24,2.475374290202114e-12,2.3540967376569934e-29,1.0259622770331058e-11,4.0736952629078247e-11,4.546798357615015e-18,5.1840498947616665e-21,7.887468874435326e-06
983,6.772385976995028e-05,1.0,75993.75,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,0.9130642414093018,15548,3.4812555364472636e-05,4967.3087442758215,6.641049058567914e-13,0.0,8.94960712381807e-06,791.2925530878802,True,False,True,True,sin_impulse,NH3,-477425.66346620425,32970.6370316199,1.0,6.772385976995028e-05,0.0,293.15,0.0,2.403780466973426e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.012601556578087e-06,6.735907622933269e-05,-3.292702479489413e-13,293.15000000158545,5.187519132306795e-07,2.365225927854012e-05,-7.356753639315398e-21,4.840792410426102e-24,7.07446067528248e-24,2.3996721362489043e-12,-2.1266435533995e-31,1.1559415170330103e-11,4.403432631335079e-11,7.25776462791588e-18,6.035486383268967e-21,7.884059356037591e-06
983,6.596509593111267e-05,1.0,75993.75,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,0.8407204151153564,15459,3.493242047222278e-05,5100.135363465001,6.472942652044164e-13,0.0,9.404769009713357e-06,853.1318783883909,True,False,True,True,sin_impulse,NH3,-479253.47403776564,32722.40691503754,1.0,6.596509593111267e-05,0.0,293.15,0.0,2.4055241616532377e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.018413872177459e-06,6.559040332487132e-05,-3.5001491166325996e-13,293.15000000156283,5.476363228500203e-07,2.364832390103285e-05,-1.4181302608933068e-19,3.918648582341414e-24,6.4868396203811334e-24,2.4442824630365324e-12,-4.0979547557910294e-30,1.348464134011599e-11,4.924926616056752e-11,5.449380132194382e-18,7.028326790729893e-21,7.882744292019345e-06
983,6.860324168936909e-05,1.0,75993.75,0.35,293.15,2338.1,0.001,998.2,11  1,0.25  0.75,1.0,1483.0,0,True,0.8486170768737793,15427,3.4754726665812124e-05,4901.090671530253,6.574346736739273e-13,0.0,8.738456418329871e-06,780.4622748518127,True,False,True,True,sin_impulse,NH3,-476511.7581804236,33094.75208991109,1.0,6.860324168936909e-05,0.0,293.15,0.0,2.4029421466259025e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.009807155419675e-06,6.825133042712264e-05,-3.5671355689803586e-13,293.1500000016648,4.936630607469165e-07,2.3662481701427916e-05,8.136038479730232e-19,4.533238578447513e-24,7.845331139173284e-24,2.475374290202114e-12,2.3540967376569934e-29,1.0259622770331058e-11,4.0736952629078247e-11,4.546798357615015e-18,5.1840498947616665e-21,7.887468874435326e-06
